config_id,asset,lookback_years,stress_pctile,stress_tilt_fraction,persistence_days,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg05_lb5_pc80_tf0.0_pd3,GOLD,5,80,0.0,3,6.0,2.2107061618428467,0.5081383050482493,2.2312322553607693,0.5049170813430391,False,2.207388269856607,0.5050713500227741,2.227883543414292,0.5019039393179513,False
cfg05_lb5_pc80_tf0.0_pd3,SILVER,5,80,0.0,3,6.0,1.693428687406659,0.32099416992833424,1.686659698183187,0.3196772758715409,True,1.690887488324981,0.319199758385605,1.6841286627489933,0.31790937005101605,True
cfg05_lb5_pc80_tf0.0_pd3,BTC,5,80,0.0,3,6.0,9.17921909547658,1.0495107627070233,9.855679074865842,1.0673092354078406,False,9.16544190480515,1.047444999719894,9.84088617851966,1.0652491717139174,False
cfg05_lb5_pc80_tf0.0_pd3,OIL,5,80,0.0,3,6.0,1.2336055240887644,0.23574394402292723,1.1798550873762443,0.22782375575083372,True,1.2317547487067766,0.23416784776271138,1.1780850183556857,0.2262905906561879,True
cfg06_lb5_pc80_tf0.25_pd1,SP500,5,80,0.25,1,6.0,85.29384530160847,0.15310756143166326,85.27722344483453,0.1530965091120862,True,85.16577677756624,0.15234808242283598,85.14917987853534,0.15233705290993851,True
cfg06_lb5_pc80_tf0.25_pd1,GOLD,5,80,0.25,1,6.0,2.2131844248100134,0.5069784284952604,2.2312322553607693,0.5049170813430391,False,2.209862811708208,0.5039273884825879,2.227883543414292,0.5019039393179513,False
cfg06_lb5_pc80_tf0.25_pd1,SILVER,5,80,0.25,1,6.0,1.691080325543141,0.3206671198346964,1.686659698183187,0.3196772758715409,True,1.6885426525303275,0.3188812256484986,1.6841286627489933,0.31790937005101605,True
cfg06_lb5_pc80_tf0.25_pd1,BTC,5,80,0.25,1,6.0,9.300022894055719,1.0528504416482394,9.855679074865842,1.0673092354078406,False,9.28606431629934,1.0507856561817543,9.84088617851966,1.0652491717139174,False
cfg06_lb5_pc80_tf0.25_pd1,OIL,5,80,0.25,1,6.0,1.2239430679623537,0.2337923330457408,1.1798550873762443,0.22782375575083372,True,1.2221068007727474,0.23222649044912724,1.1780850183556857,0.2262905906561879,True
cfg07_lb5_pc80_tf0.25_pd3,SP500,5,80,0.25,3,6.0,85.29640333411892,0.15310943729076873,85.27722344483453,0.1530965091120862,True,85.1683309691871,0.15234995905519336,85.14917987853534,0.15233705290993851,True
cfg07_lb5_pc80_tf0.25_pd3,GOLD,5,80,0.25,3,6.0,2.216385050795028,0.5073300770692502,2.2312322553607693,0.5049170813430391,False,2.213058631948499,0.5042775344075617,2.227883543414292,0.5019039393179513,False
cfg07_lb5_pc80_tf0.25_pd3,SILVER,5,80,0.25,3,6.0,1.6932000118918697,0.32087068028762894,1.686659698183187,0.3196772758715409,True,1.6906591561668216,0.3190835013044375,1.6841286627489933,0.31790937005101605,True
cfg07_lb5_pc80_tf0.25_pd3,BTC,5,80,0.25,3,6.0,9.399818926966342,1.0554731165516407,9.855679074865842,1.0673092354078406,False,9.385710505316704,1.0534090096163404,9.84088617851966,1.0652491717139174,False
cfg07_lb5_pc80_tf0.25_pd3,OIL,5,80,0.25,3,6.0,1.224581318760301,0.23465182585743738,1.1798550873762443,0.22782375575083372,True,1.222744093236163,0.23308647848860028,1.1780850183556857,0.2262905906561879,True
cfg08_lb5_pc90_tf0.0_pd1,SP500,5,90,0.0,1,6.0,85.27676412941753,0.15309601522377944,85.27722344483453,0.1530965091120862,False,85.14872125278097,0.1523365538416008,85.14917987853534,0.15233705290993851,False
cfg08_lb5_pc90_tf0.0_pd1,GOLD,5,90,0.0,1,6.0,2.2231048639987865,0.5042324869342122,2.2312322553607693,0.5049170813430391,False,2.219768355342643,0.5012113879348551,2.227883543414292,0.5019039393179513,False
cfg08_lb5_pc90_tf0.0_pd1,SILVER,5,90,0.0,1,6.0,1.679874392083808,0.31859717432366863,1.686659698183187,0.3196772758715409,False,1.6773535447969097,0.316825263697865,1.6841286627489933,0.31790937005101605,False
cfg08_lb5_pc90_tf0.0_pd1,BTC,5,90,0.0,1,6.0,9.59909671343423,1.060606235707937,9.855679074865842,1.0673092354078406,False,9.584689075888997,1.0585445940230775,9.84088617851966,1.0652491717139174,False
cfg08_lb5_pc90_tf0.0_pd1,OIL,5,90,0.0,1,6.0,1.1787560950918166,0.22695163187523051,1.1798550873762443,0.22782375575083372,False,1.1769876762098235,0.22541264505117964,1.1780850183556857,0.2262905906561879,False
cfg09_lb5_pc90_tf0.0_pd3,SP500,5,90,0.0,3,6.0,85.27653437960646,0.1530959001814675,85.27722344483453,0.1530965091120862,False,85.14849184793964,0.15233644053095358,85.14917987853534,0.15233705290993851,False
cfg09_lb5_pc90_tf0.0_pd3,GOLD,5,90,0.0,3,6.0,2.2232635527910616,0.5040438604213613,2.2312322553607693,0.5049170813430391,False,2.219926805863458,0.5010231375148535,2.227883543414292,0.5019039393179513,False
cfg09_lb5_pc90_tf0.0_pd3,SILVER,5,90,0.0,3,6.0,1.6798453353307903,0.31848510736710356,1.686659698183187,0.3196772758715409,False,1.6773245316726515,0.31671348454992165,1.6841286627489933,0.31790937005101605,False
cfg09_lb5_pc90_tf0.0_pd3,BTC,5,90,0.0,3,6.0,9.700139150343151,1.0632201341838705,9.855679074865842,1.0673092354078406,False,9.685579797427184,1.0611608945916822,9.84088617851966,1.0652491717139174,False
cfg09_lb5_pc90_tf0.0_pd3,OIL,5,90,0.0,3,6.0,1.1796390959174399,0.22719634748792317,1.1798550873762443,0.22782375575083372,False,1.1778693512083813,0.22565768085958757,1.1780850183556857,0.2262905906561879,False
cfg10_lb5_pc90_tf0.25_pd1,SP500,5,90,0.25,1,6.0,85.27694094714128,0.1530961891421399,85.27722344483453,0.1530965091120862,False,85.14889780501274,0.1523367292685819,85.14917987853534,0.15233705290993851,False
cfg10_lb5_pc90_tf0.25_pd1,GOLD,5,90,0.25,1,6.0,2.2249794349673864,0.5042128605534384,2.2312322553607693,0.5049170813430391,False,2.2216401116401183,0.501194469679842,2.227883543414292,0.5019039393179513,False
