asset,strat_wealth_fee0.001,dca_wealth_fee0.001,strat_sharpe_fee0.001,dca_sharpe_fee0.001,strat_wealth_fee0.0025,dca_wealth_fee0.0025,strat_sharpe_fee0.0025,dca_sharpe_fee0.0025
SP500,85.27723688610048,85.27722344483453,0.15309651747226274,0.1530965091120862,85.14919329961906,85.14917987853534,0.15233706122840499,0.15233705290993851
GOLD,2.2310675606954598,2.2312322553607693,0.5048957164740417,0.5049170813430391,2.227719096038272,2.227883543414292,0.5018824490918445,0.5019039393179513
SILVER,1.6867756757201666,1.686659698183187,0.3197039600391477,0.3196772758715409,1.684244466145524,1.6841286627489933,0.31793592114940294,0.31790937005101605
BTC,9.84790120032458,9.855679074865842,1.0670053958412102,1.0673092354078406,9.833119982468668,9.84088617851966,1.0649450433148102,1.0652491717139174
OIL,1.1799255426420368,1.1798550873762443,0.2277478066128102,0.22782375575083372,1.1781553678327903,1.1780850183556857,0.22621440173350074,0.2262905906561879
