config_id,asset,corr_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg12_cw90_pl252_k0.5_mn0.25,BTC,90,252,0.5,0.25,9.85462295267456,1.0673387109163681,9.855679074865842,1.0673092354078406,False,9.83983164209744,1.0652785794346276,9.84088617851966,1.0652491717139174,False
cfg12_cw90_pl252_k0.5_mn0.25,OIL,90,252,0.5,0.25,1.1798685113967204,0.22774005638653258,1.1798550873762443,0.22782375575083372,False,1.1780984222199726,0.22620664920228647,1.1780850183556857,0.2262905906561879,False
cfg13_cw90_pl252_k0.5_mn0.5,SP500,90,252,0.5,0.5,85.27725275058602,0.15309652908986637,85.27722344483453,0.1530965091120862,True,85.14920914028443,0.1523370728535941,85.14917987853534,0.15233705290993851,True
cfg13_cw90_pl252_k0.5_mn0.5,GOLD,90,252,0.5,0.5,2.2310514221581057,0.5048878454100317,2.2312322553607693,0.5049170813430391,False,2.2277029817329623,0.5018745992444705,2.227883543414292,0.5019039393179513,False
cfg13_cw90_pl252_k0.5_mn0.5,SILVER,90,252,0.5,0.5,1.6865628870108236,0.319658704644866,1.686659698183187,0.3196772758715409,False,1.684031996938749,0.3178906653941962,1.6841286627489933,0.31790937005101605,False
cfg13_cw90_pl252_k0.5_mn0.5,BTC,90,252,0.5,0.5,9.85462295267456,1.0673387109163681,9.855679074865842,1.0673092354078406,False,9.83983164209744,1.0652785794346276,9.84088617851966,1.0652491717139174,False
cfg13_cw90_pl252_k0.5_mn0.5,OIL,90,252,0.5,0.5,1.1798685113967204,0.22774005638653258,1.1798550873762443,0.22782375575083372,False,1.1780984222199726,0.22620664920228647,1.1780850183556857,0.2262905906561879,False
cfg14_cw90_pl252_k1.0_mn0.25,SP500,90,252,1.0,0.25,85.27714971218354,0.1530964536360292,85.27722344483453,0.1530965091120862,False,85.14910625659387,0.15233699734249853,85.14917987853534,0.15233705290993851,False
cfg14_cw90_pl252_k1.0_mn0.25,GOLD,90,252,1.0,0.25,2.2308739431657716,0.5049032305727655,2.2312322553607693,0.5049170813430391,False,2.2275257692255965,0.5018897136936696,2.227883543414292,0.5019039393179513,False
cfg14_cw90_pl252_k1.0_mn0.25,SILVER,90,252,1.0,0.25,1.6863424431357543,0.3196187822611233,1.686659698183187,0.3196772758715409,False,1.6838118840604845,0.3178505051437194,1.6841286627489933,0.31790937005101605,False
cfg14_cw90_pl252_k1.0_mn0.25,BTC,90,252,1.0,0.25,9.842700041196478,1.0668338371958426,9.855679074865842,1.0673092354078406,False,9.82792663288881,1.0647731749101716,9.84088617851966,1.0652491717139174,False
cfg14_cw90_pl252_k1.0_mn0.25,OIL,90,252,1.0,0.25,1.1799642668730852,0.22762941805334586,1.1798550873762443,0.22782375575083372,False,1.1781940339193484,0.22609562388377152,1.1780850183556857,0.2262905906561879,False
cfg15_cw90_pl252_k1.0_mn0.5,SP500,90,252,1.0,0.5,85.27723485582513,0.153096515940956,85.27722344483453,0.1530965091120862,True,85.14919127239216,0.1523370596917351,85.14917987853534,0.15233705290993851,True
cfg15_cw90_pl252_k1.0_mn0.5,GOLD,90,252,1.0,0.5,2.231084673627622,0.5049077687936003,2.2312322553607693,0.5049170813430391,False,2.2277361832753395,0.5018945088779269,2.227883543414292,0.5019039393179513,False
cfg15_cw90_pl252_k1.0_mn0.5,SILVER,90,252,1.0,0.5,1.6865923496191564,0.3196561161492484,1.686659698183187,0.3196772758715409,False,1.684061415308927,0.3178880305784313,1.6841286627489933,0.31790937005101605,False
cfg15_cw90_pl252_k1.0_mn0.5,BTC,90,252,1.0,0.5,9.851359210456975,1.0672228640244543,9.855679074865842,1.0673092354078406,False,9.836572800393682,1.065162636140597,9.84088617851966,1.0652491717139174,False
cfg15_cw90_pl252_k1.0_mn0.5,OIL,90,252,1.0,0.5,1.179893046861703,0.2277087578632539,1.1798550873762443,0.22782375575083372,False,1.17812292084492,0.22617523807701137,1.1780850183556857,0.2262905906561879,False
cfg16_cw90_pl252_k1.5_mn0.25,SP500,90,252,1.5,0.25,85.27713109096747,0.15309643979567125,85.27722344483453,0.1530965091120862,False,85.1490876633378,0.1523369834826094,85.14917987853534,0.15233705290993851,False
cfg16_cw90_pl252_k1.5_mn0.25,GOLD,90,252,1.5,0.25,2.2310215024746602,0.5049489910275786,2.2312322553607693,0.5049170813430391,False,2.227673106973961,0.5019354289664711,2.227883543414292,0.5019039393179513,False
cfg16_cw90_pl252_k1.5_mn0.25,SILVER,90,252,1.5,0.25,1.6862155248068862,0.3195843968777741,1.686659698183187,0.3196772758715409,False,1.6836851562996782,0.31781604543132835,1.6841286627489933,0.31790937005101605,False
cfg16_cw90_pl252_k1.5_mn0.25,BTC,90,252,1.5,0.25,9.846025054886034,1.0669817295231923,9.855679074865842,1.0673092354078406,False,9.831246654065328,1.0649209625207052,9.84088617851966,1.0652491717139174,False
cfg16_cw90_pl252_k1.5_mn0.25,OIL,90,252,1.5,0.25,1.1800196770628675,0.22757753463314348,1.1798550873762443,0.22782375575083372,False,1.1782493609106452,0.22604355625582137,1.1780850183556857,0.2262905906561879,False
cfg17_cw90_pl252_k1.5_mn0.5,SP500,90,252,1.5,0.5,85.27724200696308,0.15309652092708365,85.27722344483453,0.1530965091120862,True,85.1491984127928,0.15233706467368377,85.14917987853534,0.15233705290993851,True
cfg17_cw90_pl252_k1.5_mn0.5,GOLD,90,252,1.5,0.5,2.231116052035513,0.5049242415211745,2.2312322553607693,0.5049170813430391,False,2.227767514568506,0.5019109877084201,2.227883543414292,0.5019039393179513,False
cfg17_cw90_pl252_k1.5_mn0.5,SILVER,90,252,1.5,0.5,1.68657499314414,0.31965475424666195,1.686659698183187,0.3196772758715409,False,1.6840440848946865,0.31788666203318033,1.6841286627489933,0.31790937005101605,False
cfg17_cw90_pl252_k1.5_mn0.5,BTC,90,252,1.5,0.5,9.8507477614447,1.0672010834909624,9.855679074865842,1.0673092354078406,False,9.835962269473017,1.065140838822111,9.84088617851966,1.0652491717139174,False
cfg17_cw90_pl252_k1.5_mn0.5,OIL,90,252,1.5,0.5,1.1799325651637216,0.22771749197506486,1.1798550873762443,0.22782375575083372,False,1.178162379810146,0.22618396337948515,1.1780850183556857,0.2262905906561879,False
cfg18_cw90_pl504_k0.5_mn0.25,SP500,90,504,0.5,0.25,85.27724181247665,0.1530965214883732,85.27722344483453,0.1530965091120862,True,85.14919821859861,0.15233706526306984,85.14917987853534,0.15233705290993851,True
cfg18_cw90_pl504_k0.5_mn0.25,GOLD,90,504,0.5,0.25,2.2310524933323688,0.5048799052235985,2.2312322553607693,0.5049170813430391,False,2.2277040512988533,0.5018666498982843,2.227883543414292,0.5019039393179513,False
cfg18_cw90_pl504_k0.5_mn0.25,SILVER,90,504,0.5,0.25,1.6866304175633329,0.31966846942846516,1.686659698183187,0.3196772758715409,False,1.6840994260940376,0.31790043225623493,1.6841286627489933,0.31790937005101605,False
cfg18_cw90_pl504_k0.5_mn0.25,BTC,90,504,0.5,0.25,9.854408689254742,1.0672772019519132,9.855679074865842,1.0673092354078406,False,9.839617700394461,1.0652170852145872,9.84088617851966,1.0652491717139174,False
cfg18_cw90_pl504_k0.5_mn0.25,OIL,90,504,0.5,0.25,1.179959429605504,0.22783565593432914,1.1798550873762443,0.22782375575083372,True,1.1781892039149344,0.2263023979854044,1.1780850183556857,0.2262905906561879,True
cfg19_cw90_pl504_k0.5_mn0.5,SP500,90,504,0.5,0.5,85.27724181247665,0.1530965214883732,85.27722344483453,0.1530965091120862,True,85.14919821859861,0.15233706526306984,85.14917987853534,0.15233705290993851,True
cfg19_cw90_pl504_k0.5_mn0.5,GOLD,90,504,0.5,0.5,2.2310524933323688,0.5048799052235985,2.2312322553607693,0.5049170813430391,False,2.2277040512988533,0.5018666498982843,2.227883543414292,0.5019039393179513,False
cfg19_cw90_pl504_k0.5_mn0.5,SILVER,90,504,0.5,0.5,1.6866304175633329,0.31966846942846516,1.686659698183187,0.3196772758715409,False,1.6840994260940376,0.31790043225623493,1.6841286627489933,0.31790937005101605,False
cfg19_cw90_pl504_k0.5_mn0.5,BTC,90,504,0.5,0.5,9.854408689254742,1.0672772019519132,9.855679074865842,1.0673092354078406,False,9.839617700394461,1.0652170852145872,9.84088617851966,1.0652491717139174,False
cfg19_cw90_pl504_k0.5_mn0.5,OIL,90,504,0.5,0.5,1.179959429605504,0.22783565593432914,1.1798550873762443,0.22782375575083372,True,1.1781892039149344,0.2263023979854044,1.1780850183556857,0.2262905906561879,True
cfg20_cw90_pl504_k1.0_mn0.25,SP500,90,504,1.0,0.25,85.27717835661099,0.15309647452617017,85.27722344483453,0.1530965091120862,False,85.1491348580121,0.15233701825228632,85.14917987853534,0.15233705290993851,False
cfg20_cw90_pl504_k1.0_mn0.25,GOLD,90,504,1.0,0.25,2.2310216507307126,0.5049206665127988,2.2312322553607693,0.5049170813430391,False,2.2276732550074043,0.5019071691706622,2.227883543414292,0.5019039393179513,False
cfg20_cw90_pl504_k1.0_mn0.25,SILVER,90,504,1.0,0.25,1.6865261656010473,0.3196670554465755,1.686659698183187,0.3196772758715409,False,1.683995330666224,0.31789882560163973,1.6841286627489933,0.31790937005101605,False
cfg20_cw90_pl504_k1.0_mn0.25,BTC,90,504,1.0,0.25,9.854510083587773,1.0672910866744256,9.855679074865842,1.0673092354078406,False,9.839718942483733,1.0652309196206493,9.84088617851966,1.0652491717139174,False
cfg20_cw90_pl504_k1.0_mn0.25,OIL,90,504,1.0,0.25,1.1802221343745556,0.22787734150740357,1.1798550873762443,0.22782375575083372,True,1.1784515142323775,0.22634395887067046,1.1780850183556857,0.2262905906561879,True
cfg21_cw90_pl504_k1.0_mn0.5,SP500,90,504,1.0,0.5,85.27724352708451,0.1530965225021863,85.27722344483453,0.1530965091120862,True,85.14919993063175,0.1523370662697436,85.14917987853534,0.15233705290993851,True
