config_id,asset,ts_lookback,k,min_mult,max_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg04_tl126_k1.0_mn0.25_mx1.5,OIL,126,1.0,0.25,1.5,1.180291591697709,0.22788927931501762,1.1798550873762443,0.22782375575083372,True,1.1785208672652563,0.22635608217086756,1.1780850183556857,0.2262905906561879,True
cfg05_tl126_k1.0_mn0.25_mx2.0,SP500,126,1.0,0.25,2.0,85.2771583876587,0.15309645930354002,85.27722344483453,0.1530965091120862,False,85.14911491904286,0.15233700302356648,85.14917987853534,0.15233705290993851,False
cfg05_tl126_k1.0_mn0.25_mx2.0,GOLD,126,1.0,0.25,2.0,2.2311355685409042,0.5049120988283703,2.2312322553607693,0.5049170813430391,False,2.227787001769829,0.5018988285834798,2.227883543414292,0.5019039393179513,False
cfg05_tl126_k1.0_mn0.25_mx2.0,SILVER,126,1.0,0.25,2.0,1.686487228466976,0.31965562728451236,1.686659698183187,0.3196772758715409,False,1.683956451996319,0.31788764514986373,1.6841286627489933,0.31790937005101605,False
cfg05_tl126_k1.0_mn0.25_mx2.0,BTC,126,1.0,0.25,2.0,9.850490257797615,1.0668453317280397,9.855679074865842,1.0673092354078406,False,9.835705152468048,1.0647844972686693,9.84088617851966,1.0652491717139174,False
cfg05_tl126_k1.0_mn0.25_mx2.0,OIL,126,1.0,0.25,2.0,1.180291591697709,0.22788927931501762,1.1798550873762443,0.22782375575083372,True,1.1785208672652563,0.22635608217086756,1.1780850183556857,0.2262905906561879,True
cfg06_tl126_k1.0_mn0.5_mx1.5,SP500,126,1.0,0.5,1.5,85.27723433882223,0.15309651558687887,85.27722344483453,0.1530965091120862,True,85.14919075616542,0.15233705935028166,85.14917987853534,0.15233705290993851,True
cfg06_tl126_k1.0_mn0.5_mx1.5,GOLD,126,1.0,0.5,1.5,2.2311482957774613,0.5049056660860237,2.2312322553607693,0.5049170813430391,False,2.227799709896429,0.5018924904566759,2.227883543414292,0.5019039393179513,False
cfg06_tl126_k1.0_mn0.5_mx1.5,SILVER,126,1.0,0.5,1.5,1.6865276496724053,0.31965932530216973,1.686659698183187,0.3196772758715409,False,1.6839968125092446,0.3178913892599996,1.6841286627489933,0.31790937005101605,False
cfg06_tl126_k1.0_mn0.5_mx1.5,BTC,126,1.0,0.5,1.5,9.852918798640133,1.0670061772553463,9.855679074865842,1.0673092354078406,False,9.83813004685285,1.0649456229903451,9.84088617851966,1.0652491717139174,False
cfg06_tl126_k1.0_mn0.5_mx1.5,OIL,126,1.0,0.5,1.5,1.1802210372977489,0.22788108133100277,1.1798550873762443,0.22782375575083372,True,1.1784504188028297,0.22634791263535306,1.1780850183556857,0.2262905906561879,True
cfg07_tl126_k1.0_mn0.5_mx2.0,SP500,126,1.0,0.5,2.0,85.27723433882223,0.15309651558687887,85.27722344483453,0.1530965091120862,True,85.14919075616542,0.15233705935028166,85.14917987853534,0.15233705290993851,True
cfg07_tl126_k1.0_mn0.5_mx2.0,GOLD,126,1.0,0.5,2.0,2.2311482957774613,0.5049056660860237,2.2312322553607693,0.5049170813430391,False,2.227799709896429,0.5018924904566759,2.227883543414292,0.5019039393179513,False
cfg07_tl126_k1.0_mn0.5_mx2.0,SILVER,126,1.0,0.5,2.0,1.6865276496724053,0.31965932530216973,1.686659698183187,0.3196772758715409,False,1.6839968125092446,0.3178913892599996,1.6841286627489933,0.31790937005101605,False
cfg07_tl126_k1.0_mn0.5_mx2.0,BTC,126,1.0,0.5,2.0,9.852918798640133,1.0670061772553463,9.855679074865842,1.0673092354078406,False,9.83813004685285,1.0649456229903451,9.84088617851966,1.0652491717139174,False
cfg07_tl126_k1.0_mn0.5_mx2.0,OIL,126,1.0,0.5,2.0,1.1802210372977489,0.22788108133100277,1.1798550873762443,0.22782375575083372,True,1.1784504188028297,0.22634791263535306,1.1780850183556857,0.2262905906561879,True
cfg08_tl126_k1.5_mn0.25_mx1.5,SP500,126,1.5,0.25,1.5,85.2771153878322,0.15309642815505808,85.27722344483453,0.1530965091120862,False,85.14907198378079,0.1523369718625598,85.14917987853534,0.15233705290993851,False
cfg08_tl126_k1.5_mn0.25_mx1.5,GOLD,126,1.5,0.25,1.5,2.2311691344864024,0.5049217515829199,2.2312322553607693,0.5049170813430391,False,2.227820517316015,0.5019084574789111,2.227883543414292,0.5019039393179513,False
cfg08_tl126_k1.5_mn0.25_mx1.5,SILVER,126,1.5,0.25,1.5,1.6864683173648585,0.3196532977705078,1.686659698183187,0.3196772758715409,False,1.6839375692892522,0.317885299699895,1.6841286627489933,0.31790937005101605,False
cfg08_tl126_k1.5_mn0.25_mx1.5,BTC,126,1.5,0.25,1.5,9.844766226295741,1.0664616619386997,9.855679074865842,1.0673092354078406,False,9.829989715608043,1.064400459602655,9.84088617851966,1.0652491717139174,False
cfg08_tl126_k1.5_mn0.25_mx1.5,OIL,126,1.5,0.25,1.5,1.1802842635967983,0.22788097080485673,1.1798550873762443,0.22782375575083372,True,1.1785135501675004,0.2263477455867296,1.1780850183556857,0.2262905906561879,True
cfg09_tl126_k1.5_mn0.25_mx2.0,SP500,126,1.5,0.25,2.0,85.2771153878322,0.15309642815505808,85.27722344483453,0.1530965091120862,False,85.14907198378079,0.1523369718625598,85.14917987853534,0.15233705290993851,False
cfg09_tl126_k1.5_mn0.25_mx2.0,GOLD,126,1.5,0.25,2.0,2.2311691344864024,0.5049217515829199,2.2312322553607693,0.5049170813430391,False,2.227820517316015,0.5019084574789111,2.227883543414292,0.5019039393179513,False
cfg09_tl126_k1.5_mn0.25_mx2.0,SILVER,126,1.5,0.25,2.0,1.6864683173648585,0.3196532977705078,1.686659698183187,0.3196772758715409,False,1.6839375692892522,0.317885299699895,1.6841286627489933,0.31790937005101605,False
cfg09_tl126_k1.5_mn0.25_mx2.0,BTC,126,1.5,0.25,2.0,9.844766226295741,1.0664616619386997,9.855679074865842,1.0673092354078406,False,9.829989715608043,1.064400459602655,9.84088617851966,1.0652491717139174,False
cfg09_tl126_k1.5_mn0.25_mx2.0,OIL,126,1.5,0.25,2.0,1.1802842635967983,0.22788097080485673,1.1798550873762443,0.22782375575083372,True,1.1785135501675004,0.2263477455867296,1.1780850183556857,0.2262905906561879,True
cfg10_tl126_k1.5_mn0.5_mx1.5,SP500,126,1.5,0.5,1.5,85.2772315961185,0.15309651352179396,85.27722344483453,0.1530965091120862,True,85.14918801757999,0.15233705728162006,85.14917987853534,0.15233705290993851,True
cfg10_tl126_k1.5_mn0.5_mx1.5,GOLD,126,1.5,0.5,1.5,2.231160960906144,0.5049085745048302,2.2312322553607693,0.5049170813430391,False,2.2278123560084007,0.5018953953329596,2.227883543414292,0.5019039393179513,False
cfg10_tl126_k1.5_mn0.5_mx1.5,SILVER,126,1.5,0.5,1.5,1.6865470560321336,0.31966237091711386,1.686659698183187,0.3196772758715409,False,1.6840161897302965,0.31789443205914647,1.6841286627489933,0.31790937005101605,False
cfg10_tl126_k1.5_mn0.5_mx1.5,BTC,126,1.5,0.5,1.5,9.851903070956475,1.0669347003148137,9.855679074865842,1.0673092354078406,False,9.837115844285824,1.064874082610303,9.84088617851966,1.0652491717139174,False
cfg10_tl126_k1.5_mn0.5_mx1.5,OIL,126,1.5,0.5,1.5,1.180258013115387,0.22788774235700174,1.1798550873762443,0.22782375575083372,True,1.1784873391012223,0.22635457498901385,1.1780850183556857,0.2262905906561879,True
cfg11_tl126_k1.5_mn0.5_mx2.0,SP500,126,1.5,0.5,2.0,85.2772315961185,0.15309651352179396,85.27722344483453,0.1530965091120862,True,85.14918801757999,0.15233705728162006,85.14917987853534,0.15233705290993851,True
cfg11_tl126_k1.5_mn0.5_mx2.0,GOLD,126,1.5,0.5,2.0,2.231160960906144,0.5049085745048302,2.2312322553607693,0.5049170813430391,False,2.2278123560084007,0.5018953953329596,2.227883543414292,0.5019039393179513,False
cfg11_tl126_k1.5_mn0.5_mx2.0,SILVER,126,1.5,0.5,2.0,1.6865470560321336,0.31966237091711386,1.686659698183187,0.3196772758715409,False,1.6840161897302965,0.31789443205914647,1.6841286627489933,0.31790937005101605,False
cfg11_tl126_k1.5_mn0.5_mx2.0,BTC,126,1.5,0.5,2.0,9.851903070956475,1.0669347003148137,9.855679074865842,1.0673092354078406,False,9.837115844285824,1.064874082610303,9.84088617851966,1.0652491717139174,False
cfg11_tl126_k1.5_mn0.5_mx2.0,OIL,126,1.5,0.5,2.0,1.180258013115387,0.22788774235700174,1.1798550873762443,0.22782375575083372,True,1.1784873391012223,0.22635457498901385,1.1780850183556857,0.2262905906561879,True
cfg12_tl252_k0.5_mn0.25_mx1.5,SP500,252,0.5,0.25,1.5,85.27727011667545,0.1530965412224976,85.27722344483453,0.1530965091120862,True,85.14922648029842,0.1523370849873712,85.14917987853534,0.15233705290993851,True
cfg12_tl252_k0.5_mn0.25_mx1.5,GOLD,252,0.5,0.25,1.5,2.231184215194449,0.5049127689471627,2.2312322553607693,0.5049170813430391,False,2.2278355753803596,0.5018995897057442,2.227883543414292,0.5019039393179513,False
cfg12_tl252_k0.5_mn0.25_mx1.5,SILVER,252,0.5,0.25,1.5,1.6866371887126042,0.3196749200861445,1.686659698183187,0.3196772758715409,False,1.6841061870764151,0.3179069982074802,1.6841286627489933,0.31790937005101605,False
cfg12_tl252_k0.5_mn0.25_mx1.5,BTC,252,0.5,0.25,1.5,9.857330469426385,1.0674960616624363,9.855679074865842,1.0673092354078406,True,9.842535093508774,1.0654360625891761,9.84088617851966,1.0652491717139174,True
cfg12_tl252_k0.5_mn0.25_mx1.5,OIL,252,0.5,0.25,1.5,1.1801948924391212,0.22788056561854725,1.1798550873762443,0.22782375575083372,True,1.1784243132007508,0.2263474055867912,1.1780850183556857,0.2262905906561879,True
cfg13_tl252_k0.5_mn0.25_mx2.0,SP500,252,0.5,0.25,2.0,85.27727011667545,0.1530965412224976,85.27722344483453,0.1530965091120862,True,85.14922648029842,0.1523370849873712,85.14917987853534,0.15233705290993851,True
cfg13_tl252_k0.5_mn0.25_mx2.0,GOLD,252,0.5,0.25,2.0,2.231184215194449,0.5049127689471627,2.2312322553607693,0.5049170813430391,False,2.2278355753803596,0.5018995897057442,2.227883543414292,0.5019039393179513,False
cfg13_tl252_k0.5_mn0.25_mx2.0,SILVER,252,0.5,0.25,2.0,1.6866371887126042,0.3196749200861445,1.686659698183187,0.3196772758715409,False,1.6841061870764151,0.3179069982074802,1.6841286627489933,0.31790937005101605,False
cfg13_tl252_k0.5_mn0.25_mx2.0,BTC,252,0.5,0.25,2.0,9.857330469426385,1.0674960616624363,9.855679074865842,1.0673092354078406,True,9.842535093508774,1.0654360625891761,9.84088617851966,1.0652491717139174,True
cfg13_tl252_k0.5_mn0.25_mx2.0,OIL,252,0.5,0.25,2.0,1.1801948924391212,0.22788056561854725,1.1798550873762443,0.22782375575083372,True,1.1784243132007508,0.2263474055867912,1.1780850183556857,0.2262905906561879,True
cfg14_tl252_k0.5_mn0.5_mx1.5,SP500,252,0.5,0.5,1.5,85.27727011667545,0.1530965412224976,85.27722344483453,0.1530965091120862,True,85.14922648029842,0.1523370849873712,85.14917987853534,0.15233705290993851,True
cfg14_tl252_k0.5_mn0.5_mx1.5,GOLD,252,0.5,0.5,1.5,2.231184215194449,0.5049127689471627,2.2312322553607693,0.5049170813430391,False,2.2278355753803596,0.5018995897057442,2.227883543414292,0.5019039393179513,False
cfg14_tl252_k0.5_mn0.5_mx1.5,SILVER,252,0.5,0.5,1.5,1.6866371887126042,0.3196749200861445,1.686659698183187,0.3196772758715409,False,1.6841061870764151,0.3179069982074802,1.6841286627489933,0.31790937005101605,False
cfg14_tl252_k0.5_mn0.5_mx1.5,BTC,252,0.5,0.5,1.5,9.857330469426385,1.0674960616624363,9.855679074865842,1.0673092354078406,True,9.842535093508774,1.0654360625891761,9.84088617851966,1.0652491717139174,True
cfg14_tl252_k0.5_mn0.5_mx1.5,OIL,252,0.5,0.5,1.5,1.1801948924391212,0.22788056561854725,1.1798550873762443,0.22782375575083372,True,1.1784243132007508,0.2263474055867912,1.1780850183556857,0.2262905906561879,True
cfg15_tl252_k0.5_mn0.5_mx2.0,SP500,252,0.5,0.5,2.0,85.27727011667545,0.1530965412224976,85.27722344483453,0.1530965091120862,True,85.14922648029842,0.1523370849873712,85.14917987853534,0.15233705290993851,True
cfg15_tl252_k0.5_mn0.5_mx2.0,GOLD,252,0.5,0.5,2.0,2.231184215194449,0.5049127689471627,2.2312322553607693,0.5049170813430391,False,2.2278355753803596,0.5018995897057442,2.227883543414292,0.5019039393179513,False
cfg15_tl252_k0.5_mn0.5_mx2.0,SILVER,252,0.5,0.5,2.0,1.6866371887126042,0.3196749200861445,1.686659698183187,0.3196772758715409,False,1.6841061870764151,0.3179069982074802,1.6841286627489933,0.31790937005101605,False
cfg15_tl252_k0.5_mn0.5_mx2.0,BTC,252,0.5,0.5,2.0,9.857330469426385,1.0674960616624363,9.855679074865842,1.0673092354078406,True,9.842535093508774,1.0654360625891761,9.84088617851966,1.0652491717139174,True
cfg15_tl252_k0.5_mn0.5_mx2.0,OIL,252,0.5,0.5,2.0,1.1801948924391212,0.22788056561854725,1.1798550873762443,0.22782375575083372,True,1.1784243132007508,0.2263474055867912,1.1780850183556857,0.2262905906561879,True
cfg16_tl252_k1.0_mn0.25_mx1.5,SP500,252,1.0,0.25,1.5,85.27721101638942,0.1530964965654967,85.27722344483453,0.1530965091120862,False,85.14916746875178,0.15233704026781095,85.14917987853534,0.15233705290993851,False
cfg16_tl252_k1.0_mn0.25_mx1.5,GOLD,252,1.0,0.25,1.5,2.2311869133864333,0.5049241775290432,2.2312322553607693,0.5049170813430391,False,2.2278382695209977,0.5019108855992391,2.227883543414292,0.5019039393179513,False
cfg16_tl252_k1.0_mn0.25_mx1.5,SILVER,252,1.0,0.25,1.5,1.6866353130128313,0.3196766670603713,1.686659698183187,0.3196772758715409,False,1.684104314193008,0.3179086933648007,1.6841286627489933,0.31790937005101605,False
cfg16_tl252_k1.0_mn0.25_mx1.5,BTC,252,1.0,0.25,1.5,9.852157744956315,1.067331043894417,9.855679074865842,1.0673092354078406,False,9.837370135892275,1.0652708720179884,9.84088617851966,1.0652491717139174,False
cfg16_tl252_k1.0_mn0.25_mx1.5,OIL,252,1.0,0.25,1.5,1.180366410976014,0.2279081936326616,1.1798550873762443,0.22782375575083372,True,1.1785955742023029,0.22637500775317443,1.1780850183556857,0.2262905906561879,True
cfg17_tl252_k1.0_mn0.25_mx2.0,SP500,252,1.0,0.25,2.0,85.27721101638942,0.1530964965654967,85.27722344483453,0.1530965091120862,False,85.14916746875178,0.15233704026781095,85.14917987853534,0.15233705290993851,False
cfg17_tl252_k1.0_mn0.25_mx2.0,GOLD,252,1.0,0.25,2.0,2.2311869133864333,0.5049241775290432,2.2312322553607693,0.5049170813430391,False,2.2278382695209977,0.5019108855992391,2.227883543414292,0.5019039393179513,False
cfg17_tl252_k1.0_mn0.25_mx2.0,SILVER,252,1.0,0.25,2.0,1.6866353130128313,0.3196766670603713,1.686659698183187,0.3196772758715409,False,1.684104314193008,0.3179086933648007,1.6841286627489933,0.31790937005101605,False
cfg17_tl252_k1.0_mn0.25_mx2.0,BTC,252,1.0,0.25,2.0,9.852157744956315,1.067331043894417,9.855679074865842,1.0673092354078406,False,9.837370135892275,1.0652708720179884,9.84088617851966,1.0652491717139174,False
cfg17_tl252_k1.0_mn0.25_mx2.0,OIL,252,1.0,0.25,2.0,1.180366410976014,0.2279081936326616,1.1798550873762443,0.22782375575083372,True,1.1785955742023029,0.22637500775317443,1.1780850183556857,0.2262905906561879,True
cfg18_tl252_k1.0_mn0.5_mx1.5,SP500,252,1.0,0.5,1.5,85.27730095606317,0.1530965629606606,85.27722344483453,0.1530965091120862,True,85.14925727338061,0.15233710671311684,85.14917987853534,0.15233705290993851,True
cfg18_tl252_k1.0_mn0.5_mx1.5,GOLD,252,1.0,0.5,1.5,2.231190211021382,0.5049168194227348,2.2312322553607693,0.5049170813430391,False,2.227841562204547,0.5019036229041879,2.227883543414292,0.5019039393179513,False
cfg18_tl252_k1.0_mn0.5_mx1.5,SILVER,252,1.0,0.5,1.5,1.6866647646362776,0.3196800766674709,1.686659698183187,0.3196772758715409,True,1.6841337215947942,0.31791214724912514,1.6841286627489933,0.31790937005101605,True
cfg18_tl252_k1.0_mn0.5_mx1.5,BTC,252,1.0,0.5,1.5,9.856373087172395,1.0674803065939162,9.855679074865842,1.0673092354078406,True,9.841579148765696,1.0654202512112323,9.84088617851966,1.0652491717139174,True
cfg18_tl252_k1.0_mn0.5_mx1.5,OIL,252,1.0,0.5,1.5,1.1803361636153455,0.22790611974062805,1.1798550873762443,0.22782375575083372,True,1.1785653722580924,0.22637296300725016,1.1780850183556857,0.2262905906561879,True
cfg19_tl252_k1.0_mn0.5_mx2.0,SP500,252,1.0,0.5,2.0,85.27730095606317,0.1530965629606606,85.27722344483453,0.1530965091120862,True,85.14925727338061,0.15233710671311684,85.14917987853534,0.15233705290993851,True
cfg19_tl252_k1.0_mn0.5_mx2.0,GOLD,252,1.0,0.5,2.0,2.231190211021382,0.5049168194227348,2.2312322553607693,0.5049170813430391,False,2.227841562204547,0.5019036229041879,2.227883543414292,0.5019039393179513,False
cfg19_tl252_k1.0_mn0.5_mx2.0,SILVER,252,1.0,0.5,2.0,1.6866647646362776,0.3196800766674709,1.686659698183187,0.3196772758715409,True,1.6841337215947942,0.31791214724912514,1.6841286627489933,0.31790937005101605,True
cfg19_tl252_k1.0_mn0.5_mx2.0,BTC,252,1.0,0.5,2.0,9.856373087172395,1.0674803065939162,9.855679074865842,1.0673092354078406,True,9.841579148765696,1.0654202512112323,9.84088617851966,1.0652491717139174,True
cfg19_tl252_k1.0_mn0.5_mx2.0,OIL,252,1.0,0.5,2.0,1.1803361636153455,0.22790611974062805,1.1798550873762443,0.22782375575083372,True,1.1785653722580924,0.22637296300725016,1.1780850183556857,0.2262905906561879,True
cfg20_tl252_k1.5_mn0.25_mx1.5,SP500,252,1.5,0.25,1.5,85.27720953178523,0.15309649471972134,85.27722344483453,0.1530965091120862,False,85.14916598637672,0.15233703839392188,85.14917987853534,0.15233705290993851,False
cfg20_tl252_k1.5_mn0.25_mx1.5,GOLD,252,1.5,0.25,1.5,2.2311982620504507,0.5049335313831356,2.2312322553607693,0.5049170813430391,False,2.227849601144979,0.5019201988422778,2.227883543414292,0.5019039393179513,False
cfg20_tl252_k1.5_mn0.25_mx1.5,SILVER,252,1.5,0.25,1.5,1.6866433468019963,0.31968042236635147,1.686659698183187,0.3196772758715409,False,1.684112335919433,0.3179124332082069,1.6841286627489933,0.31790937005101605,False
cfg20_tl252_k1.5_mn0.25_mx1.5,BTC,252,1.5,0.25,1.5,9.849951761189553,1.067200769311759,9.855679074865842,1.0673092354078406,False,9.835167464413425,1.0651403950778888,9.84088617851966,1.0652491717139174,False
cfg20_tl252_k1.5_mn0.25_mx1.5,OIL,252,1.5,0.25,1.5,1.180534301887388,0.2279387957186365,1.1798550873762443,0.22782375575083372,True,1.1787632130252226,0.22640559878633734,1.1780850183556857,0.2262905906561879,True
cfg21_tl252_k1.5_mn0.25_mx2.0,SP500,252,1.5,0.25,2.0,85.27720953178523,0.15309649471972134,85.27722344483453,0.1530965091120862,False,85.14916598637672,0.15233703839392188,85.14917987853534,0.15233705290993851,False
cfg21_tl252_k1.5_mn0.25_mx2.0,GOLD,252,1.5,0.25,2.0,2.2311982620504507,0.5049335313831356,2.2312322553607693,0.5049170813430391,False,2.227849601144979,0.5019201988422778,2.227883543414292,0.5019039393179513,False
cfg21_tl252_k1.5_mn0.25_mx2.0,SILVER,252,1.5,0.25,2.0,1.6866433468019963,0.31968042236635147,1.686659698183187,0.3196772758715409,False,1.684112335919433,0.3179124332082069,1.6841286627489933,0.31790937005101605,False
cfg21_tl252_k1.5_mn0.25_mx2.0,BTC,252,1.5,0.25,2.0,9.849951761189553,1.067200769311759,9.855679074865842,1.0673092354078406,False,9.835167464413425,1.0651403950778888,9.84088617851966,1.0652491717139174,False
cfg21_tl252_k1.5_mn0.25_mx2.0,OIL,252,1.5,0.25,2.0,1.180534301887388,0.2279387957186365,1.1798550873762443,0.22782375575083372,True,1.1787632130252226,0.22640559878633734,1.1780850183556857,0.2262905906561879,True
cfg22_tl252_k1.5_mn0.5_mx1.5,SP500,252,1.5,0.5,1.5,85.27732398007373,0.1530965793256627,85.27722344483453,0.1530965091120862,True,85.14928026282054,0.1523371230742879,85.14917987853534,0.15233705290993851,True
cfg22_tl252_k1.5_mn0.5_mx1.5,GOLD,252,1.5,0.5,1.5,2.2311991566079614,0.5049199882383139,2.2312322553607693,0.5049170813430391,False,2.2278504943593145,0.5019067806662102,2.227883543414292,0.5019039393179513,False
cfg22_tl252_k1.5_mn0.5_mx1.5,SILVER,252,1.5,0.5,1.5,1.6867113826163478,0.3196875226023378,1.686659698183187,0.3196772758715409,True,1.684180269577899,0.3179195934110181,1.6841286627489933,0.31790937005101605,True
cfg22_tl252_k1.5_mn0.5_mx1.5,BTC,252,1.5,0.5,1.5,9.855923964361079,1.0674590000837179,9.855679074865842,1.0673092354078406,True,9.841130700312938,1.0653989091500875,9.84088617851966,1.0652491717139174,True
cfg22_tl252_k1.5_mn0.5_mx1.5,OIL,252,1.5,0.5,1.5,1.1804154600424788,0.22792198940048194,1.1798550873762443,0.22782375575083372,True,1.1786445496215199,0.22638883595265108,1.1780850183556857,0.2262905906561879,True
