config_id,asset,park_lookback_days,ref_lookback_days,min_mult,max_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg00_pl20_rl126_mn0.25_mx1.5,SP500,20,126,0.25,1.5,85.27879708872655,0.15309772418351889,85.27722344483453,0.1530965091120862,True,85.15075115959863,0.15233826778357676,85.14917987853534,0.15233705290993851,True
cfg00_pl20_rl126_mn0.25_mx1.5,GOLD,20,126,0.25,1.5,2.231381576159842,0.5050928487084364,2.2312322553607693,0.5049170813430391,True,2.228032640007957,0.5020797962232997,2.227883543414292,0.5019039393179513,True
cfg00_pl20_rl126_mn0.25_mx1.5,SILVER,20,126,0.25,1.5,1.6867677478021326,0.3197747004863579,1.686659698183187,0.3196772758715409,True,1.6842365501312735,0.3180068302614423,1.6841286627489933,0.31790937005101605,True
cfg00_pl20_rl126_mn0.25_mx1.5,BTC,20,126,0.25,1.5,9.848823568850838,1.066537665475182,9.855679074865842,1.0673092354078406,False,9.834040966057211,1.0644769006313444,9.84088617851966,1.0652491717139174,False
cfg00_pl20_rl126_mn0.25_mx1.5,OIL,20,126,0.25,1.5,1.1800215152432818,0.22776714778689136,1.1798550873762443,0.22782375575083372,False,1.1782511963310307,0.22623376896368028,1.1780850183556857,0.2262905906561879,False
cfg01_pl20_rl126_mn0.25_mx2.0,SP500,20,126,0.25,2.0,85.27879708872655,0.15309772418351889,85.27722344483453,0.1530965091120862,True,85.15075115959863,0.15233826778357676,85.14917987853534,0.15233705290993851,True
cfg01_pl20_rl126_mn0.25_mx2.0,GOLD,20,126,0.25,2.0,2.231381576159842,0.5050928487084364,2.2312322553607693,0.5049170813430391,True,2.228032640007957,0.5020797962232997,2.227883543414292,0.5019039393179513,True
cfg01_pl20_rl126_mn0.25_mx2.0,SILVER,20,126,0.25,2.0,1.6867677478021326,0.3197747004863579,1.686659698183187,0.3196772758715409,True,1.6842365501312735,0.3180068302614423,1.6841286627489933,0.31790937005101605,True
cfg01_pl20_rl126_mn0.25_mx2.0,BTC,20,126,0.25,2.0,9.848823568850838,1.066537665475182,9.855679074865842,1.0673092354078406,False,9.834040966057211,1.0644769006313444,9.84088617851966,1.0652491717139174,False
cfg01_pl20_rl126_mn0.25_mx2.0,OIL,20,126,0.25,2.0,1.1800215152432818,0.22776714778689136,1.1798550873762443,0.22782375575083372,False,1.1782511963310307,0.22623376896368028,1.1780850183556857,0.2262905906561879,False
cfg02_pl20_rl126_mn0.25_mx3.0,SP500,20,126,0.25,3.0,85.27879708872655,0.15309772418351889,85.27722344483453,0.1530965091120862,True,85.15075115959863,0.15233826778357676,85.14917987853534,0.15233705290993851,True
cfg02_pl20_rl126_mn0.25_mx3.0,GOLD,20,126,0.25,3.0,2.231381576159842,0.5050928487084364,2.2312322553607693,0.5049170813430391,True,2.228032640007957,0.5020797962232997,2.227883543414292,0.5019039393179513,True
cfg02_pl20_rl126_mn0.25_mx3.0,SILVER,20,126,0.25,3.0,1.6867677478021326,0.3197747004863579,1.686659698183187,0.3196772758715409,True,1.6842365501312735,0.3180068302614423,1.6841286627489933,0.31790937005101605,True
cfg02_pl20_rl126_mn0.25_mx3.0,BTC,20,126,0.25,3.0,9.848823568850838,1.066537665475182,9.855679074865842,1.0673092354078406,False,9.834040966057211,1.0644769006313444,9.84088617851966,1.0652491717139174,False
cfg02_pl20_rl126_mn0.25_mx3.0,OIL,20,126,0.25,3.0,1.1800215152432818,0.22776714778689136,1.1798550873762443,0.22782375575083372,False,1.1782511963310307,0.22623376896368028,1.1780850183556857,0.2262905906561879,False
cfg03_pl20_rl126_mn0.5_mx1.5,SP500,20,126,0.5,1.5,85.27874827328937,0.15309768613069624,85.27722344483453,0.1530965091120862,True,85.15070241745794,0.15233822972909677,85.14917987853534,0.15233705290993851,True
cfg03_pl20_rl126_mn0.5_mx1.5,GOLD,20,126,0.5,1.5,2.2313828433678196,0.505093134775838,2.2312322553607693,0.5049170813430391,True,2.2280339053132208,0.5020800826088744,2.227883543414292,0.5019039393179513,True
cfg03_pl20_rl126_mn0.5_mx1.5,SILVER,20,126,0.5,1.5,1.6867681107427133,0.3197747300247591,1.686659698183187,0.3196772758715409,True,1.684236912526898,0.3180068604053542,1.6841286627489933,0.31790937005101605,True
cfg03_pl20_rl126_mn0.5_mx1.5,BTC,20,126,0.5,1.5,9.849026309174151,1.0665428877649,9.855679074865842,1.0673092354078406,False,9.834243401965622,1.0644821259073838,9.84088617851966,1.0652491717139174,False
cfg03_pl20_rl126_mn0.5_mx1.5,OIL,20,126,0.5,1.5,1.1800215152432818,0.22776714778689136,1.1798550873762443,0.22782375575083372,False,1.1782511963310307,0.22623376896368028,1.1780850183556857,0.2262905906561879,False
cfg04_pl20_rl126_mn0.5_mx2.0,SP500,20,126,0.5,2.0,85.27874827328937,0.15309768613069624,85.27722344483453,0.1530965091120862,True,85.15070241745794,0.15233822972909677,85.14917987853534,0.15233705290993851,True
cfg04_pl20_rl126_mn0.5_mx2.0,GOLD,20,126,0.5,2.0,2.2313828433678196,0.505093134775838,2.2312322553607693,0.5049170813430391,True,2.2280339053132208,0.5020800826088744,2.227883543414292,0.5019039393179513,True
cfg04_pl20_rl126_mn0.5_mx2.0,SILVER,20,126,0.5,2.0,1.6867681107427133,0.3197747300247591,1.686659698183187,0.3196772758715409,True,1.684236912526898,0.3180068604053542,1.6841286627489933,0.31790937005101605,True
cfg04_pl20_rl126_mn0.5_mx2.0,BTC,20,126,0.5,2.0,9.849026309174151,1.0665428877649,9.855679074865842,1.0673092354078406,False,9.834243401965622,1.0644821259073838,9.84088617851966,1.0652491717139174,False
cfg04_pl20_rl126_mn0.5_mx2.0,OIL,20,126,0.5,2.0,1.1800215152432818,0.22776714778689136,1.1798550873762443,0.22782375575083372,False,1.1782511963310307,0.22623376896368028,1.1780850183556857,0.2262905906561879,False
cfg05_pl20_rl126_mn0.5_mx3.0,SP500,20,126,0.5,3.0,85.27874827328937,0.15309768613069624,85.27722344483453,0.1530965091120862,True,85.15070241745794,0.15233822972909677,85.14917987853534,0.15233705290993851,True
cfg05_pl20_rl126_mn0.5_mx3.0,GOLD,20,126,0.5,3.0,2.2313828433678196,0.505093134775838,2.2312322553607693,0.5049170813430391,True,2.2280339053132208,0.5020800826088744,2.227883543414292,0.5019039393179513,True
cfg05_pl20_rl126_mn0.5_mx3.0,SILVER,20,126,0.5,3.0,1.6867681107427133,0.3197747300247591,1.686659698183187,0.3196772758715409,True,1.684236912526898,0.3180068604053542,1.6841286627489933,0.31790937005101605,True
cfg05_pl20_rl126_mn0.5_mx3.0,BTC,20,126,0.5,3.0,9.849026309174151,1.0665428877649,9.855679074865842,1.0673092354078406,False,9.834243401965622,1.0644821259073838,9.84088617851966,1.0652491717139174,False
cfg05_pl20_rl126_mn0.5_mx3.0,OIL,20,126,0.5,3.0,1.1800215152432818,0.22776714778689136,1.1798550873762443,0.22782375575083372,False,1.1782511963310307,0.22623376896368028,1.1780850183556857,0.2262905906561879,False
cfg06_pl20_rl252_mn0.25_mx1.5,SP500,20,252,0.25,1.5,85.27932767365986,0.15309813570577485,85.27722344483453,0.1530965091120862,True,85.15128094785754,0.15233867926109124,85.14917987853534,0.15233705290993851,True
cfg06_pl20_rl252_mn0.25_mx1.5,GOLD,20,252,0.25,1.5,2.2314032675528677,0.5050101434456795,2.2312322553607693,0.5049170813430391,True,2.228054298831323,0.5019969691078229,2.227883543414292,0.5019039393179513,True
