config_id,asset,window_def,ladder,mult_near,max_lump_cap,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg04_trading252_ladmoderate_mn1.5_mlc2.0,SP500,trading252,moderate,1.5,2.0,85.27111195762373,0.15309744107025192,85.27722344483453,0.1530965091120862,False,85.14307756773209,0.15233787367301285,85.14917987853534,0.15233705290993851,False
cfg04_trading252_ladmoderate_mn1.5_mlc2.0,GOLD,trading252,moderate,1.5,2.0,2.2313711560803733,0.5049721619412758,2.2312322553607693,0.5049170813430391,True,2.22802223557426,0.5019589496001431,2.227883543414292,0.5019039393179513,True
cfg04_trading252_ladmoderate_mn1.5_mlc2.0,SILVER,trading252,moderate,1.5,2.0,1.6869603570604694,0.31982125750436485,1.686659698183187,0.3196772758715409,True,1.684428870186524,0.31805332772114325,1.6841286627489933,0.31790937005101605,True
cfg04_trading252_ladmoderate_mn1.5_mlc2.0,BTC,trading252,moderate,1.5,2.0,9.839529556839228,1.063294988916061,9.855679074865842,1.0673092354078406,False,9.824760909178854,1.0612279725123186,9.84088617851966,1.0652491717139174,False
cfg04_trading252_ladmoderate_mn1.5_mlc2.0,OIL,trading252,moderate,1.5,2.0,1.1805165968044573,0.22799988168751092,1.1798550873762443,0.22782375575083372,True,1.1787455345264988,0.22646651654824937,1.1780850183556857,0.2262905906561879,True
cfg05_trading252_ladmoderate_mn1.5_mlc3.0,SP500,trading252,moderate,1.5,3.0,85.27111195762373,0.15309744107025192,85.27722344483453,0.1530965091120862,False,85.14307756773209,0.15233787367301285,85.14917987853534,0.15233705290993851,False
cfg05_trading252_ladmoderate_mn1.5_mlc3.0,GOLD,trading252,moderate,1.5,3.0,2.2313711560803733,0.5049721619412758,2.2312322553607693,0.5049170813430391,True,2.22802223557426,0.5019589496001431,2.227883543414292,0.5019039393179513,True
cfg05_trading252_ladmoderate_mn1.5_mlc3.0,SILVER,trading252,moderate,1.5,3.0,1.6869603570604694,0.31982125750436485,1.686659698183187,0.3196772758715409,True,1.684428870186524,0.31805332772114325,1.6841286627489933,0.31790937005101605,True
cfg05_trading252_ladmoderate_mn1.5_mlc3.0,BTC,trading252,moderate,1.5,3.0,9.839529556839228,1.063294988916061,9.855679074865842,1.0673092354078406,False,9.824760909178854,1.0612279725123186,9.84088617851966,1.0652491717139174,False
cfg05_trading252_ladmoderate_mn1.5_mlc3.0,OIL,trading252,moderate,1.5,3.0,1.1805165968044573,0.22799988168751092,1.1798550873762443,0.22782375575083372,True,1.1787455345264988,0.22646651654824937,1.1780850183556857,0.2262905906561879,True
cfg06_trading252_ladmoderate_mn2.0_mlc2.0,SP500,trading252,moderate,2.0,2.0,85.27111195762373,0.15309744107025192,85.27722344483453,0.1530965091120862,False,85.14307756773209,0.15233787367301285,85.14917987853534,0.15233705290993851,False
cfg06_trading252_ladmoderate_mn2.0_mlc2.0,GOLD,trading252,moderate,2.0,2.0,2.2313711560803733,0.5049721619412758,2.2312322553607693,0.5049170813430391,True,2.22802223557426,0.5019589496001431,2.227883543414292,0.5019039393179513,True
cfg06_trading252_ladmoderate_mn2.0_mlc2.0,SILVER,trading252,moderate,2.0,2.0,1.6869603570604694,0.31982125750436485,1.686659698183187,0.3196772758715409,True,1.684428870186524,0.31805332772114325,1.6841286627489933,0.31790937005101605,True
cfg06_trading252_ladmoderate_mn2.0_mlc2.0,BTC,trading252,moderate,2.0,2.0,9.839529556839228,1.063294988916061,9.855679074865842,1.0673092354078406,False,9.824760909178854,1.0612279725123186,9.84088617851966,1.0652491717139174,False
cfg06_trading252_ladmoderate_mn2.0_mlc2.0,OIL,trading252,moderate,2.0,2.0,1.1805165968044573,0.22799988168751092,1.1798550873762443,0.22782375575083372,True,1.1787455345264988,0.22646651654824937,1.1780850183556857,0.2262905906561879,True
cfg07_trading252_ladmoderate_mn2.0_mlc3.0,SP500,trading252,moderate,2.0,3.0,85.27111195762373,0.15309744107025192,85.27722344483453,0.1530965091120862,False,85.14307756773209,0.15233787367301285,85.14917987853534,0.15233705290993851,False
cfg07_trading252_ladmoderate_mn2.0_mlc3.0,GOLD,trading252,moderate,2.0,3.0,2.2313711560803733,0.5049721619412758,2.2312322553607693,0.5049170813430391,True,2.22802223557426,0.5019589496001431,2.227883543414292,0.5019039393179513,True
cfg07_trading252_ladmoderate_mn2.0_mlc3.0,SILVER,trading252,moderate,2.0,3.0,1.6869603570604694,0.31982125750436485,1.686659698183187,0.3196772758715409,True,1.684428870186524,0.31805332772114325,1.6841286627489933,0.31790937005101605,True
cfg07_trading252_ladmoderate_mn2.0_mlc3.0,BTC,trading252,moderate,2.0,3.0,9.839529556839228,1.063294988916061,9.855679074865842,1.0673092354078406,False,9.824760909178854,1.0612279725123186,9.84088617851966,1.0652491717139174,False
cfg07_trading252_ladmoderate_mn2.0_mlc3.0,OIL,trading252,moderate,2.0,3.0,1.1805165968044573,0.22799988168751092,1.1798550873762443,0.22782375575083372,True,1.1787455345264988,0.22646651654824937,1.1780850183556857,0.2262905906561879,True
cfg08_trading252_ladaggressive_mn1.5_mlc2.0,SP500,trading252,aggressive,1.5,2.0,85.2672048745098,0.15304562403685257,85.27722344483453,0.1530965091120862,False,85.1391763511097,0.15228581242237665,85.14917987853534,0.15233705290993851,False
cfg08_trading252_ladaggressive_mn1.5_mlc2.0,GOLD,trading252,aggressive,1.5,2.0,2.2311994293363533,0.5046643268152555,2.2312322553607693,0.5049170813430391,False,2.2278507666782024,0.5016502771947463,2.227883543414292,0.5019039393179513,False
cfg08_trading252_ladaggressive_mn1.5_mlc2.0,SILVER,trading252,aggressive,1.5,2.0,1.6868288520040116,0.3199042944299611,1.686659698183187,0.3196772758715409,True,1.6842975625850993,0.318136380388178,1.6841286627489933,0.31790937005101605,True
cfg08_trading252_ladaggressive_mn1.5_mlc2.0,BTC,trading252,aggressive,1.5,2.0,9.845971778553997,1.0649226451429459,9.855679074865842,1.0673092354078406,False,9.831195626314882,1.0628563121489207,9.84088617851966,1.0652491717139174,False
cfg08_trading252_ladaggressive_mn1.5_mlc2.0,OIL,trading252,aggressive,1.5,2.0,1.1806321906795374,0.2270298872987596,1.1798550873762443,0.22782375575083372,False,1.1788609548372033,0.22549478427691413,1.1780850183556857,0.2262905906561879,False
cfg09_trading252_ladaggressive_mn1.5_mlc3.0,SP500,trading252,aggressive,1.5,3.0,85.2672048745098,0.15304562403685257,85.27722344483453,0.1530965091120862,False,85.1391763511097,0.15228581242237665,85.14917987853534,0.15233705290993851,False
cfg09_trading252_ladaggressive_mn1.5_mlc3.0,GOLD,trading252,aggressive,1.5,3.0,2.2311994293363533,0.5046643268152555,2.2312322553607693,0.5049170813430391,False,2.2278507666782024,0.5016502771947463,2.227883543414292,0.5019039393179513,False
cfg09_trading252_ladaggressive_mn1.5_mlc3.0,SILVER,trading252,aggressive,1.5,3.0,1.6868288520040116,0.3199042944299611,1.686659698183187,0.3196772758715409,True,1.6842975625850993,0.318136380388178,1.6841286627489933,0.31790937005101605,True
cfg09_trading252_ladaggressive_mn1.5_mlc3.0,BTC,trading252,aggressive,1.5,3.0,9.845971778553997,1.0649226451429459,9.855679074865842,1.0673092354078406,False,9.831195626314882,1.0628563121489207,9.84088617851966,1.0652491717139174,False
cfg09_trading252_ladaggressive_mn1.5_mlc3.0,OIL,trading252,aggressive,1.5,3.0,1.1806321906795374,0.2270298872987596,1.1798550873762443,0.22782375575083372,False,1.1788609548372033,0.22549478427691413,1.1780850183556857,0.2262905906561879,False
cfg10_trading252_ladaggressive_mn2.0_mlc2.0,SP500,trading252,aggressive,2.0,2.0,85.2672048745098,0.15304562403685257,85.27722344483453,0.1530965091120862,False,85.1391763511097,0.15228581242237665,85.14917987853534,0.15233705290993851,False
cfg10_trading252_ladaggressive_mn2.0_mlc2.0,GOLD,trading252,aggressive,2.0,2.0,2.2311994293363533,0.5046643268152555,2.2312322553607693,0.5049170813430391,False,2.2278507666782024,0.5016502771947463,2.227883543414292,0.5019039393179513,False
cfg10_trading252_ladaggressive_mn2.0_mlc2.0,SILVER,trading252,aggressive,2.0,2.0,1.6868288520040116,0.3199042944299611,1.686659698183187,0.3196772758715409,True,1.6842975625850993,0.318136380388178,1.6841286627489933,0.31790937005101605,True
cfg10_trading252_ladaggressive_mn2.0_mlc2.0,BTC,trading252,aggressive,2.0,2.0,9.845971778553997,1.0649226451429459,9.855679074865842,1.0673092354078406,False,9.831195626314882,1.0628563121489207,9.84088617851966,1.0652491717139174,False
cfg10_trading252_ladaggressive_mn2.0_mlc2.0,OIL,trading252,aggressive,2.0,2.0,1.1806321906795374,0.2270298872987596,1.1798550873762443,0.22782375575083372,False,1.1788609548372033,0.22549478427691413,1.1780850183556857,0.2262905906561879,False
cfg11_trading252_ladaggressive_mn2.0_mlc3.0,SP500,trading252,aggressive,2.0,3.0,85.2672048745098,0.15304562403685257,85.27722344483453,0.1530965091120862,False,85.1391763511097,0.15228581242237665,85.14917987853534,0.15233705290993851,False
cfg11_trading252_ladaggressive_mn2.0_mlc3.0,GOLD,trading252,aggressive,2.0,3.0,2.2311994293363533,0.5046643268152555,2.2312322553607693,0.5049170813430391,False,2.2278507666782024,0.5016502771947463,2.227883543414292,0.5019039393179513,False
cfg11_trading252_ladaggressive_mn2.0_mlc3.0,SILVER,trading252,aggressive,2.0,3.0,1.6868288520040116,0.3199042944299611,1.686659698183187,0.3196772758715409,True,1.6842975625850993,0.318136380388178,1.6841286627489933,0.31790937005101605,True
