asset,strat_wealth_fee0.001,dca_wealth_fee0.001,strat_sharpe_fee0.001,dca_sharpe_fee0.001,strat_wealth_fee0.0025,dca_wealth_fee0.0025,strat_sharpe_fee0.0025,dca_sharpe_fee0.0025
SP500,85.29777850728412,85.27722344483453,0.15310025314429337,0.1530965091120862,85.16970407752787,85.14917987853534,0.1523403692258187,0.15233705290993851
GOLD,2.159376360878473,2.2312322553607693,0.5120010187597382,0.5049170813430391,2.1561355406654514,2.227883543414292,0.5106239448570606,0.5019039393179513
SILVER,1.6604814077071581,1.686659698183187,0.3483942588858148,0.3196772758715409,1.6579896790154218,1.6841286627489933,0.3476110104693604,0.31790937005101605
BTC,9.855679074865842,9.855679074865842,1.0673092354078406,1.0673092354078406,9.84088617851966,9.84088617851966,1.0652491717139174,1.0652491717139174
OIL,1.1813753392371926,1.1798550873762443,0.27541307746453,0.22782375575083372,1.179602987556182,1.1780850183556857,0.2747284001064045,0.2262905906561879
