config_id,asset,invert_threshold,persistence_days,banking_window_days,stress_tilt_fraction,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg00_it0.0_pd5_bw0_tf0.0,SP500,0.0,5,0,0.0,6.0,85.33337525532637,0.153135845283408,85.27722344483453,0.1530965091120862,True,85.20524737699944,0.15237632269192797,85.14917987853534,0.15233705290993851,True
cfg00_it0.0_pd5_bw0_tf0.0,GOLD,0.0,5,0,0.0,6.0,2.228887334648523,0.5220517772932096,2.2312322553607693,0.5049170813430391,False,2.225542143604014,0.5202285238127622,2.227883543414292,0.5019039393179513,False
cfg00_it0.0_pd5_bw0_tf0.0,SILVER,0.0,5,0,0.0,6.0,1.6857569559559415,0.3370787181703589,1.686659698183187,0.3196772758715409,False,1.6832272759905575,0.3360012054903382,1.6841286627489933,0.31790937005101605,False
cfg00_it0.0_pd5_bw0_tf0.0,BTC,0.0,5,0,0.0,6.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg00_it0.0_pd5_bw0_tf0.0,OIL,0.0,5,0,0.0,6.0,1.1828035014981104,0.24542850001001587,1.1798550873762443,0.22782375575083372,True,1.1810290054293204,0.2444754795776261,1.1780850183556857,0.2262905906561879,True
cfg01_it0.0_pd5_bw0_tf0.25,SP500,0.0,5,0,0.25,6.0,85.3120267144991,0.1531207759907068,85.27722344483453,0.1530965091120862,True,85.18393089103834,0.15236127402540214,85.14917987853534,0.15233705290993851,True
cfg01_it0.0_pd5_bw0_tf0.25,GOLD,0.0,5,0,0.25,6.0,2.2293070038292755,0.5173653294755008,2.2312322553607693,0.5049170813430391,False,2.2259611826508623,0.5152427905599899,2.227883543414292,0.5019039393179513,False
cfg01_it0.0_pd5_bw0_tf0.25,SILVER,0.0,5,0,0.25,6.0,1.6863340796365787,0.3336939040424409,1.686659698183187,0.3196772758715409,False,1.6838035331191221,0.33244687171332377,1.6841286627489933,0.31790937005101605,False
cfg01_it0.0_pd5_bw0_tf0.25,BTC,0.0,5,0,0.25,6.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg01_it0.0_pd5_bw0_tf0.25,OIL,0.0,5,0,0.25,6.0,1.1828676173323556,0.24368963517875966,1.1798550873762443,0.22782375575083372,True,1.1810930249935445,0.24258897241841326,1.1780850183556857,0.2262905906561879,True
cfg02_it0.0_pd5_bw252_tf0.0,SP500,0.0,5,252,0.0,6.0,85.29777850728412,0.15310025314429337,85.27722344483453,0.1530965091120862,True,85.16970407752787,0.1523403692258187,85.14917987853534,0.15233705290993851,True
cfg02_it0.0_pd5_bw252_tf0.0,GOLD,0.0,5,252,0.0,6.0,2.159376360878473,0.5120010187597382,2.2312322553607693,0.5049170813430391,False,2.1561355406654514,0.5106239448570606,2.227883543414292,0.5019039393179513,False
cfg02_it0.0_pd5_bw252_tf0.0,SILVER,0.0,5,252,0.0,6.0,1.6604814077071581,0.3483942588858148,1.686659698183187,0.3196772758715409,False,1.6579896790154218,0.3476110104693604,1.6841286627489933,0.31790937005101605,False
cfg02_it0.0_pd5_bw252_tf0.0,BTC,0.0,5,252,0.0,6.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg02_it0.0_pd5_bw252_tf0.0,OIL,0.0,5,252,0.0,6.0,1.1813753392371926,0.27541307746453,1.1798550873762443,0.22782375575083372,True,1.179602987556182,0.2747284001064045,1.1780850183556857,0.2262905906561879,True
cfg03_it0.0_pd5_bw252_tf0.25,SP500,0.0,5,252,0.25,6.0,85.26489346933377,0.15307918952613678,85.27722344483453,0.1530965091120862,False,85.13686841651146,0.15231942080131733,85.14917987853534,0.15233705290993851,False
cfg03_it0.0_pd5_bw252_tf0.25,GOLD,0.0,5,252,0.25,6.0,2.1761249855675198,0.5100860758228049,2.2312322553607693,0.5049170813430391,False,2.1728590172693796,0.5082892904168437,2.227883543414292,0.5019039393179513,False
cfg03_it0.0_pd5_bw252_tf0.25,SILVER,0.0,5,252,0.25,6.0,1.6639565176897075,0.33938268102866376,1.686659698183187,0.3196772758715409,False,1.6614595711151146,0.3383555049999349,1.6841286627489933,0.31790937005101605,False
cfg03_it0.0_pd5_bw252_tf0.25,BTC,0.0,5,252,0.25,6.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg03_it0.0_pd5_bw252_tf0.25,OIL,0.0,5,252,0.25,6.0,1.1772645822508254,0.2593457844731725,1.1798550873762443,0.22782375575083372,False,1.1754984028776019,0.25844119603224847,1.1780850183556857,0.2262905906561879,False
cfg04_it0.0_pd5_bw504_tf0.0,SP500,0.0,5,504,0.0,6.0,85.49189650984714,0.15323733612185558,85.27722344483453,0.1530965091120862,True,85.3635306116186,0.15247729431480578,85.14917987853534,0.15233705290993851,True
cfg04_it0.0_pd5_bw504_tf0.0,GOLD,0.0,5,504,0.0,6.0,2.1304748780450526,0.49835043164812953,2.2312322553607693,0.5049170813430391,False,2.127277453451902,0.49713830270322995,2.227883543414292,0.5019039393179513,False
cfg04_it0.0_pd5_bw504_tf0.0,SILVER,0.0,5,504,0.0,6.0,1.706785680968808,0.34630536125343747,1.686659698183187,0.3196772758715409,True,1.7042244263412425,0.34562681387452987,1.6841286627489933,0.31790937005101605,True
cfg04_it0.0_pd5_bw504_tf0.0,BTC,0.0,5,504,0.0,6.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg04_it0.0_pd5_bw504_tf0.0,OIL,0.0,5,504,0.0,6.0,1.252722818990629,0.2709701445933273,1.1798550873762443,0.22782375575083372,True,1.2508433389616402,0.27033708996664385,1.1780850183556857,0.2262905906561879,True
cfg05_it0.0_pd5_bw504_tf0.25,SP500,0.0,5,504,0.25,6.0,85.44672321337725,0.15320890695112133,85.27722344483453,0.1530965091120862,True,85.31842514292134,0.15244903375616076,85.14917987853534,0.15233705290993851,True
cfg05_it0.0_pd5_bw504_tf0.25,GOLD,0.0,5,504,0.25,6.0,2.1576002163738597,0.5018958707312152,2.2312322553607693,0.5049170813430391,False,2.1543620630444784,0.500200791223284,2.227883543414292,0.5019039393179513,False
cfg05_it0.0_pd5_bw504_tf0.25,SILVER,0.0,5,504,0.25,6.0,1.7025242351625205,0.338372999844493,1.686659698183187,0.3196772758715409,True,1.6999693791022328,0.33741758608314576,1.6841286627489933,0.31790937005101605,True
cfg05_it0.0_pd5_bw504_tf0.25,BTC,0.0,5,504,0.25,6.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg05_it0.0_pd5_bw504_tf0.25,OIL,0.0,5,504,0.25,6.0,1.2432325165816978,0.2634093343307402,1.1798550873762443,0.22782375575083372,True,1.2413672862560265,0.26254376445460176,1.1780850183556857,0.2262905906561879,True
cfg06_it0.0_pd20_bw0_tf0.0,SP500,0.0,20,0,0.0,6.0,85.31520555730488,0.15312266157569115,85.27722344483453,0.1530965091120862,True,85.1871049608068,0.1523631466050668,85.14917987853534,0.15233705290993851,True
cfg06_it0.0_pd20_bw0_tf0.0,GOLD,0.0,20,0,0.0,6.0,2.2294552558417844,0.5220714883864417,2.2312322553607693,0.5049170813430391,False,2.226109212062752,0.5202487290328656,2.227883543414292,0.5019039393179513,False
cfg06_it0.0_pd20_bw0_tf0.0,SILVER,0.0,20,0,0.0,6.0,1.6870449860873458,0.33730083857956233,1.686659698183187,0.3196772758715409,True,1.6845133721427856,0.3362236259108797,1.6841286627489933,0.31790937005101605,True
cfg06_it0.0_pd20_bw0_tf0.0,BTC,0.0,20,0,0.0,6.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg06_it0.0_pd20_bw0_tf0.0,OIL,0.0,20,0,0.0,6.0,1.182638021359691,0.24539440610441127,1.1798550873762443,0.22782375575083372,True,1.1808637737595764,0.24444139979544827,1.1780850183556857,0.2262905906561879,True
cfg07_it0.0_pd20_bw0_tf0.25,SP500,0.0,20,0,0.25,6.0,85.3091010814833,0.15311869300969239,85.27722344483453,0.1530965091120862,True,85.18100965086491,0.1523591937763601,85.14917987853534,0.15233705290993851,True
cfg07_it0.0_pd20_bw0_tf0.25,GOLD,0.0,20,0,0.25,6.0,2.229882258684621,0.517416489839609,2.2312322553607693,0.5049170813430391,False,2.2265355737601795,0.515294425501508,2.227883543414292,0.5019039393179513,False
cfg07_it0.0_pd20_bw0_tf0.25,SILVER,0.0,20,0,0.25,6.0,1.6874006954487473,0.33387819177607514,1.686659698183187,0.3196772758715409,True,1.684868547406047,0.33263142279061925,1.6841286627489933,0.31790937005101605,True
cfg07_it0.0_pd20_bw0_tf0.25,BTC,0.0,20,0,0.25,6.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg07_it0.0_pd20_bw0_tf0.25,OIL,0.0,20,0,0.25,6.0,1.1827336768955037,0.24366174651017536,1.1798550873762443,0.22782375575083372,True,1.1809592856684594,0.242561126927644,1.1780850183556857,0.2262905906561879,True
cfg08_it0.0_pd20_bw252_tf0.0,SP500,0.0,20,252,0.0,6.0,85.29111996283872,0.15309577427995155,85.27722344483453,0.1530965091120862,False,85.16305553089691,0.15233590304963243,85.14917987853534,0.15233705290993851,False
cfg08_it0.0_pd20_bw252_tf0.0,GOLD,0.0,20,252,0.0,6.0,2.1718715535953788,0.5132152310650726,2.2312322553607693,0.5049170813430391,False,2.1686119718317314,0.5118431304844533,2.227883543414292,0.5019039393179513,False
cfg08_it0.0_pd20_bw252_tf0.0,SILVER,0.0,20,252,0.0,6.0,1.6746940574267495,0.35067702502227616,1.686659698183187,0.3196772758715409,False,1.6721809884201186,0.3498972804211496,1.6841286627489933,0.31790937005101605,False
cfg08_it0.0_pd20_bw252_tf0.0,BTC,0.0,20,252,0.0,6.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg08_it0.0_pd20_bw252_tf0.0,OIL,0.0,20,252,0.0,6.0,1.196683219849145,0.2792128304415378,1.1798550873762443,0.22782375575083372,True,1.19488788336241,0.27853138906449937,1.1780850183556857,0.2262905906561879,True
cfg09_it0.0_pd20_bw252_tf0.25,SP500,0.0,20,252,0.25,6.0,85.26264229481619,0.15307783405455788,85.27722344483453,0.1530965091120862,False,85.13462062213577,0.15231807432683336,85.14917987853534,0.15233705290993851,False
cfg09_it0.0_pd20_bw252_tf0.25,GOLD,0.0,20,252,0.25,6.0,2.187383172965808,0.5114209379425605,2.2312322553607693,0.5049170813430391,False,2.1841003004823842,0.5096302045495886,2.227883543414292,0.5019039393179513,False
cfg09_it0.0_pd20_bw252_tf0.25,SILVER,0.0,20,252,0.25,6.0,1.6776369025234525,0.34161733203245764,1.686659698183187,0.3196772758715409,False,1.6751194148304904,0.3405938012816426,1.6841286627489933,0.31790937005101605,False
cfg09_it0.0_pd20_bw252_tf0.25,BTC,0.0,20,252,0.25,6.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg09_it0.0_pd20_bw252_tf0.25,OIL,0.0,20,252,0.25,6.0,1.1880559712204768,0.26206202450675686,1.1798550873762443,0.22782375575083372,True,1.186273588560512,0.2611600126039762,1.1780850183556857,0.2262905906561879,True
cfg10_it0.0_pd20_bw504_tf0.0,SP500,0.0,20,504,0.0,6.0,85.46691730204766,0.15322093193912512,85.27722344483453,0.1530965091120862,True,85.33858891013715,0.1524609316808217,85.14917987853534,0.15233705290993851,True
cfg10_it0.0_pd20_bw504_tf0.0,GOLD,0.0,20,504,0.0,6.0,2.1486490917862144,0.4976129809917557,2.2312322553607693,0.5049170813430391,False,2.145424378583842,0.49641129651530214,2.227883543414292,0.5019039393179513,False
cfg10_it0.0_pd20_bw504_tf0.0,SILVER,0.0,20,504,0.0,6.0,1.7174123527904357,0.34744095389521973,1.686659698183187,0.3196772758715409,True,1.7148351421991745,0.3467673754916137,1.6841286627489933,0.31790937005101605,True
