config_id,asset,rsi_period,oversold_threshold,overbought_threshold,buy_mult_oversold,buy_mult_overbought,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg08_rp3_ot10.0_obt85.0_bmo1.5,SP500,3,10.0,85.0,1.5,0.5,81.88027744408492,0.16193962735255316,85.27722344483453,0.1530965091120862,False,81.7588543094438,0.16122542584093869,85.14917987853534,0.15233705290993851,False
cfg08_rp3_ot10.0_obt85.0_bmo1.5,GOLD,3,10.0,85.0,1.5,0.5,2.1532637468142704,0.4995540098665878,2.2312322553607693,0.5049170813430391,False,2.1501346777156916,0.49650688600675197,2.227883543414292,0.5019039393179513,False
cfg08_rp3_ot10.0_obt85.0_bmo1.5,SILVER,3,10.0,85.0,1.5,0.5,1.6527880107973127,0.31382069947926894,1.686659698183187,0.3196772758715409,False,1.650405617522766,0.3120181724228744,1.6841286627489933,0.31790937005101605,False
cfg08_rp3_ot10.0_obt85.0_bmo1.5,BTC,3,10.0,85.0,1.5,0.5,9.411837558785308,1.062153257326156,9.855679074865842,1.0673092354078406,False,9.397856435973551,1.0601063096396577,9.84088617851966,1.0652491717139174,False
cfg08_rp3_ot10.0_obt85.0_bmo1.5,OIL,3,10.0,85.0,1.5,0.5,1.175689548742163,0.2193363928885495,1.1798550873762443,0.22782375575083372,False,1.1740208950660735,0.21776173219569295,1.1780850183556857,0.2262905906561879,False
cfg09_rp3_ot10.0_obt85.0_bmo2.0,SP500,3,10.0,85.0,2.0,0.5,85.49417941753933,0.16030514010735072,85.27722344483453,0.1530965091120862,True,85.3660525337278,0.15959467139159528,85.14917987853534,0.15233705290993851,True
cfg09_rp3_ot10.0_obt85.0_bmo2.0,GOLD,3,10.0,85.0,2.0,0.5,2.217936076758154,0.5048237826103501,2.2312322553607693,0.5049170813430391,False,2.214611971398862,0.5018222283685799,2.227883543414292,0.5019039393179513,False
cfg09_rp3_ot10.0_obt85.0_bmo2.0,SILVER,3,10.0,85.0,2.0,0.5,1.6765738849742475,0.31871656813468985,1.686659698183187,0.3196772758715409,False,1.6740603320641787,0.3169360863124317,1.6841286627489933,0.31790937005101605,False
cfg09_rp3_ot10.0_obt85.0_bmo2.0,BTC,3,10.0,85.0,2.0,0.5,9.622654680680782,1.0672750079023603,9.855679074865842,1.0673092354078406,False,9.608302674285992,1.065229851408389,9.84088617851966,1.0652491717139174,False
cfg09_rp3_ot10.0_obt85.0_bmo2.0,OIL,3,10.0,85.0,2.0,0.5,1.1767023688989238,0.22697670564262992,1.1798550873762443,0.22782375575083372,False,1.174947169095016,0.22544408201685723,1.1780850183556857,0.2262905906561879,False
cfg10_rp3_ot10.0_obt90.0_bmo1.5,SP500,3,10.0,90.0,1.5,0.5,83.56763996235605,0.16187290868800872,85.27722344483453,0.1530965091120862,False,83.44317200796264,0.1611562630412284,85.14917987853534,0.15233705290993851,False
cfg10_rp3_ot10.0_obt90.0_bmo1.5,GOLD,3,10.0,90.0,1.5,0.5,2.1828200849618375,0.5023422372130326,2.2312322553607693,0.5049170813430391,False,2.17960221572532,0.4993140811910367,2.227883543414292,0.5019039393179513,False
cfg10_rp3_ot10.0_obt90.0_bmo1.5,SILVER,3,10.0,90.0,1.5,0.5,1.6630271459583617,0.3156567538103619,1.686659698183187,0.3196772758715409,False,1.6605869141557357,0.313864454759784,1.6841286627489933,0.31790937005101605,False
cfg10_rp3_ot10.0_obt90.0_bmo1.5,BTC,3,10.0,90.0,1.5,0.5,9.432978606422282,1.0624401855290722,9.855679074865842,1.0673092354078406,False,9.418940072382926,1.0603939954862447,9.84088617851966,1.0652491717139174,False
cfg10_rp3_ot10.0_obt90.0_bmo1.5,OIL,3,10.0,90.0,1.5,0.5,1.1781807511109696,0.221861071877981,1.1798550873762443,0.22782375575083372,False,1.1764742352600228,0.2202911530179362,1.1780850183556857,0.2262905906561879,False
cfg11_rp3_ot10.0_obt90.0_bmo2.0,SP500,3,10.0,90.0,2.0,0.5,85.61996631891148,0.15891811942215564,85.27722344483453,0.1530965091120862,True,85.49148571076202,0.15820076323581173,85.14917987853534,0.15233705290993851,True
cfg11_rp3_ot10.0_obt90.0_bmo2.0,GOLD,3,10.0,90.0,2.0,0.5,2.226000404822615,0.5057319739580387,2.2312322553607693,0.5049170813430391,False,2.22266029444614,0.5027341911646273,2.227883543414292,0.5019039393179513,False
cfg11_rp3_ot10.0_obt90.0_bmo2.0,SILVER,3,10.0,90.0,2.0,0.5,1.6821168662148562,0.31963127724531626,1.686659698183187,0.3196772758715409,False,1.679594139067105,0.3178601834586817,1.6841286627489933,0.31790937005101605,False
cfg11_rp3_ot10.0_obt90.0_bmo2.0,BTC,3,10.0,90.0,2.0,0.5,9.643795728317755,1.067552753522824,9.855679074865842,1.0673092354078406,False,9.629386310695367,1.0655083276240032,9.84088617851966,1.0652491717139174,False
cfg11_rp3_ot10.0_obt90.0_bmo2.0,OIL,3,10.0,90.0,2.0,0.5,1.1791616203909612,0.22720893303431972,1.1798550873762443,0.22782375575083372,False,1.1773989146743156,0.22567367658232168,1.1780850183556857,0.2262905906561879,False
cfg12_rp3_ot15.0_obt85.0_bmo1.5,SP500,3,15.0,85.0,1.5,0.5,83.13983756891461,0.16047377606608546,85.27722344483453,0.1530965091120862,False,83.01610839265766,0.15975952877772173,85.14917987853534,0.15233705290993851,False
cfg12_rp3_ot15.0_obt85.0_bmo1.5,GOLD,3,15.0,85.0,1.5,0.5,2.1750984282737877,0.5022120115924711,2.2312322553607693,0.5049170813430391,False,2.1719053038897904,0.499174367864026,2.227883543414292,0.5019039393179513,False
cfg12_rp3_ot15.0_obt85.0_bmo1.5,SILVER,3,15.0,85.0,1.5,0.5,1.6609592947702656,0.31545582976062486,1.686659698183187,0.3196772758715409,False,1.658537664670057,0.31365872887496354,1.6841286627489933,0.31790937005101605,False
cfg12_rp3_ot15.0_obt85.0_bmo1.5,BTC,3,15.0,85.0,1.5,0.5,9.557322463700523,1.0661841030688504,9.855679074865842,1.0673092354078406,False,9.54309725248346,1.0641383560016013,9.84088617851966,1.0652491717139174,False
cfg12_rp3_ot15.0_obt85.0_bmo1.5,OIL,3,15.0,85.0,1.5,0.5,1.179427861055745,0.2225732994591855,1.1798550873762443,0.22782375575083372,False,1.1777249135593062,0.22100758594791756,1.1780850183556857,0.2262905906561879,False
cfg13_rp3_ot15.0_obt85.0_bmo2.0,SP500,3,15.0,85.0,2.0,0.5,85.28919968885911,0.15421805914191142,85.27722344483453,0.1530965091120862,True,85.16114005587362,0.15349639805151655,85.14917987853534,0.15233705290993851,True
cfg13_rp3_ot15.0_obt85.0_bmo2.0,GOLD,3,15.0,85.0,2.0,0.5,2.2241714643108157,0.5061098168423807,2.2312322553607693,0.5049170813430391,False,2.220834841370125,0.503104012491428,2.227883543414292,0.5019039393179513,False
cfg13_rp3_ot15.0_obt85.0_bmo2.0,SILVER,3,15.0,85.0,2.0,0.5,1.682387614718247,0.31976101137845225,1.686659698183187,0.3196772758715409,False,1.679865228076997,0.3179884321421729,1.6841286627489933,0.31790937005101605,False
cfg13_rp3_ot15.0_obt85.0_bmo2.0,BTC,3,15.0,85.0,2.0,0.5,9.684065334744016,1.0686314273875857,9.855679074865842,1.0673092354078406,False,9.669587369159409,1.066585889735257,9.84088617851966,1.0652491717139174,False
cfg13_rp3_ot15.0_obt85.0_bmo2.0,OIL,3,15.0,85.0,2.0,0.5,1.181070376718996,0.22896680445652534,1.1798550873762443,0.22782375575083372,True,1.1793007164130074,0.22744035558577363,1.1780850183556857,0.2262905906561879,True
cfg14_rp3_ot15.0_obt90.0_bmo1.5,SP500,3,15.0,90.0,1.5,0.5,84.63464801614306,0.1601898289602753,85.27722344483453,0.1530965091120862,False,84.50818896566426,0.15947286284825252,85.14917987853534,0.15233705290993851,False
cfg14_rp3_ot15.0_obt90.0_bmo1.5,GOLD,3,15.0,90.0,1.5,0.5,2.204654766421356,0.5049315855890156,2.2312322553607693,0.5049170813430391,False,2.2013728418994196,0.5019121259172163,2.227883543414292,0.5019039393179513,False
cfg14_rp3_ot15.0_obt90.0_bmo1.5,SILVER,3,15.0,90.0,1.5,0.5,1.6697233637148283,0.31691526444086,1.686659698183187,0.3196772758715409,False,1.6672470887023936,0.31512895752213566,1.6841286627489933,0.31790937005101605,False
cfg14_rp3_ot15.0_obt90.0_bmo1.5,BTC,3,15.0,90.0,1.5,0.5,9.578463511337498,1.066464214188412,9.855679074865842,1.0673092354078406,False,9.564180888892833,1.0644192050373793,9.84088617851966,1.0652491717139174,False
cfg14_rp3_ot15.0_obt90.0_bmo1.5,OIL,3,15.0,90.0,1.5,0.5,1.179672507424707,0.22403102068668862,1.1798550873762443,0.22782375575083372,False,1.1779378890067762,0.22247189012293636,1.1780850183556857,0.2262905906561879,False
cfg15_rp3_ot15.0_obt90.0_bmo2.0,SP500,3,15.0,90.0,2.0,0.5,85.17976760882955,0.15368502000385542,85.27722344483453,0.1530965091120862,False,85.05187194603039,0.15295569162154987,85.14917987853534,0.15233705290993851,False
cfg15_rp3_ot15.0_obt90.0_bmo2.0,GOLD,3,15.0,90.0,2.0,0.5,2.228643825672775,0.5062067947589961,2.2312322553607693,0.5049170813430391,False,2.2252997436632826,0.5032045809993725,2.227883543414292,0.5019039393179513,False
cfg15_rp3_ot15.0_obt90.0_bmo2.0,SILVER,3,15.0,90.0,2.0,0.5,1.6860198057869338,0.3200877450585143,1.686659698183187,0.3196772758715409,False,1.6834912183695563,0.3183183589706976,1.6841286627489933,0.31790937005101605,False
cfg15_rp3_ot15.0_obt90.0_bmo2.0,BTC,3,15.0,90.0,2.0,0.5,9.705206382380995,1.0689070459175865,9.855679074865842,1.0673092354078406,False,9.690671005568785,1.0668622325899502,9.84088617851966,1.0652491717139174,False
cfg15_rp3_ot15.0_obt90.0_bmo2.0,OIL,3,15.0,90.0,2.0,0.5,1.1810733655223595,0.2286893461602359,1.1798550873762443,0.22782375575083372,True,1.1793029558795176,0.22715926403382106,1.1780850183556857,0.2262905906561879,True
cfg16_rp4_ot10.0_obt85.0_bmo1.5,SP500,4,10.0,85.0,1.5,0.5,82.0006613813758,0.16072361172805238,85.27722344483453,0.1530965091120862,False,81.8788999311556,0.15998066682604953,85.14917987853534,0.15233705290993851,False
cfg16_rp4_ot10.0_obt85.0_bmo1.5,GOLD,4,10.0,85.0,1.5,0.5,2.1693630581075096,0.5013732432221155,2.2312322553607693,0.5049170813430391,False,2.16619384587595,0.49832666657093483,2.227883543414292,0.5019039393179513,False
cfg16_rp4_ot10.0_obt85.0_bmo1.5,SILVER,4,10.0,85.0,1.5,0.5,1.6527724585274661,0.31314110637891146,1.686659698183187,0.3196772758715409,False,1.6503767277438501,0.31134543690996747,1.6841286627489933,0.31790937005101605,False
cfg16_rp4_ot10.0_obt85.0_bmo1.5,BTC,4,10.0,85.0,1.5,0.5,9.149407371874387,1.0594219528801512,9.855679074865842,1.0673092354078406,False,9.13579622932363,1.0574267533237691,9.84088617851966,1.0652491717139174,False
cfg16_rp4_ot10.0_obt85.0_bmo1.5,OIL,4,10.0,85.0,1.5,0.5,1.1805308240923462,0.22285131295159352,1.1798550873762443,0.22782375575083372,False,1.1788407145265118,0.22128881738054054,1.1780850183556857,0.2262905906561879,False
cfg17_rp4_ot10.0_obt85.0_bmo2.0,SP500,4,10.0,85.0,2.0,0.5,85.09028725236924,0.16002841202625095,85.27722344483453,0.1530965091120862,False,84.96288851282121,0.15929351994621097,85.14917987853534,0.15233705290993851,False
cfg17_rp4_ot10.0_obt85.0_bmo2.0,GOLD,4,10.0,85.0,2.0,0.5,2.2118052677932805,0.505214195443287,2.2312322553607693,0.5049170813430391,False,2.2085029729865036,0.5021919600859348,2.227883543414292,0.5019039393179513,False
cfg17_rp4_ot10.0_obt85.0_bmo2.0,SILVER,4,10.0,85.0,2.0,0.5,1.6670048260267398,0.31606175306338535,1.686659698183187,0.3196772758715409,False,1.6645209759045896,0.3142751588199744,1.6841286627489933,0.31790937005101605,False
cfg17_rp4_ot10.0_obt85.0_bmo2.0,BTC,4,10.0,85.0,2.0,0.5,9.483613106412733,1.067692197696431,9.855679074865842,1.0673092354078406,False,9.469434354938334,1.065687144703023,9.84088617851966,1.0652491717139174,False
cfg17_rp4_ot10.0_obt85.0_bmo2.0,OIL,4,10.0,85.0,2.0,0.5,1.1809698390405063,0.2270944012747056,1.1798550873762443,0.22782375575083372,False,1.179205928299713,0.22555928307184414,1.1780850183556857,0.2262905906561879,False
cfg18_rp4_ot10.0_obt90.0_bmo1.5,SP500,4,10.0,90.0,1.5,0.5,83.97506390245834,0.16004423524629416,85.27722344483453,0.1530965091120862,False,83.84973753254249,0.1592998222506422,85.14917987853534,0.15233705290993851,False
cfg18_rp4_ot10.0_obt90.0_bmo1.5,GOLD,4,10.0,90.0,1.5,0.5,2.1927070892814724,0.5027563035988903,2.2312322553607693,0.5049170813430391,False,2.1894634847583014,0.4997298504532688,2.227883543414292,0.5019039393179513,False
cfg18_rp4_ot10.0_obt90.0_bmo1.5,SILVER,4,10.0,90.0,1.5,0.5,1.6658113795449052,0.315526882029058,1.686659698183187,0.3196772758715409,False,1.6633570269017863,0.3137416370197371,1.6841286627489933,0.31790937005101605,False
cfg18_rp4_ot10.0_obt90.0_bmo1.5,BTC,4,10.0,90.0,1.5,0.5,9.436366500530054,1.062001194016765,9.855679074865842,1.0673092354078406,False,9.422278365308348,1.0599566748286964,9.84088617851966,1.0652491717139174,False
cfg18_rp4_ot10.0_obt90.0_bmo1.5,OIL,4,10.0,90.0,1.5,0.5,1.179132978895616,0.22363460409993546,1.1798550873762443,0.22782375575083372,False,1.1774111543771446,0.22207716383663997,1.1780850183556857,0.2262905906561879,False
cfg19_rp4_ot10.0_obt90.0_bmo2.0,SP500,4,10.0,90.0,2.0,0.5,85.8517141618686,0.1583049424501705,85.27722344483453,0.1530965091120862,True,85.72282465593989,0.15756542148144212,85.14917987853534,0.15233705290993851,True
cfg19_rp4_ot10.0_obt90.0_bmo2.0,GOLD,4,10.0,90.0,2.0,0.5,2.2278273331933516,0.5058376241771694,2.2312322553607693,0.5049170813430391,False,2.2244882204677254,0.5028333773174435,2.227883543414292,0.5019039393179513,False
cfg19_rp4_ot10.0_obt90.0_bmo2.0,SILVER,4,10.0,90.0,2.0,0.5,1.6761690098989677,0.3177493301601389,1.686659698183187,0.3196772758715409,False,1.6736552134664051,0.31597652918629626,1.6841286627489933,0.31790937005101605,False
cfg19_rp4_ot10.0_obt90.0_bmo2.0,BTC,4,10.0,90.0,2.0,0.5,9.617962172610797,1.0664746653581512,9.855679074865842,1.0673092354078406,False,9.603544342098505,1.0644304148742372,9.84088617851966,1.0652491717139174,False
cfg19_rp4_ot10.0_obt90.0_bmo2.0,OIL,4,10.0,90.0,2.0,0.5,1.1791196732263796,0.22718866237099347,1.1798550873762443,0.22782375575083372,False,1.1773536840997127,0.22565557544898432,1.1780850183556857,0.2262905906561879,False
cfg20_rp4_ot15.0_obt85.0_bmo1.5,SP500,4,15.0,85.0,1.5,0.5,83.46638718857471,0.15973835069971537,85.27722344483453,0.1530965091120862,False,83.34196934871075,0.15899740681125987,85.14917987853534,0.15233705290993851,False
cfg20_rp4_ot15.0_obt85.0_bmo1.5,GOLD,4,15.0,85.0,1.5,0.5,2.187348721849348,0.5034934348698589,2.2312322553607693,0.5049170813430391,False,2.1841262077212846,0.5004543413417674,2.227883543414292,0.5019039393179513,False
cfg20_rp4_ot15.0_obt85.0_bmo1.5,SILVER,4,15.0,85.0,1.5,0.5,1.6695263129519318,0.3166514780453262,1.686659698183187,0.3196772758715409,False,1.6670712814250528,0.31486597030403785,1.6841286627489933,0.31790937005101605,False
cfg20_rp4_ot15.0_obt85.0_bmo1.5,BTC,4,15.0,85.0,1.5,0.5,9.30016712672859,1.0642391437900576,9.855679074865842,1.0673092354078406,False,9.28630955749586,1.0622429525914028,9.84088617851966,1.0652491717139174,False
cfg20_rp4_ot15.0_obt85.0_bmo1.5,OIL,4,15.0,85.0,1.5,0.5,1.1804630001255072,0.22517477935052932,1.1798550873762443,0.22782375575083372,False,1.1787440893613106,0.22362646291513386,1.1780850183556857,0.2262905906561879,False
cfg21_rp4_ot15.0_obt85.0_bmo2.0,SP500,4,15.0,85.0,2.0,0.5,85.3035142646379,0.15530523781270425,85.27722344483453,0.1530965091120862,True,85.17544298239638,0.15456328867153082,85.14917987853534,0.15233705290993851,True
cfg21_rp4_ot15.0_obt85.0_bmo2.0,GOLD,4,15.0,85.0,2.0,0.5,2.2268244067247895,0.5058752328247178,2.2312322553607693,0.5049170813430391,False,2.2234860539196273,0.502866158956845,2.227883543414292,0.5019039393179513,False
cfg21_rp4_ot15.0_obt85.0_bmo2.0,SILVER,4,15.0,85.0,2.0,0.5,1.6875190658557124,0.32010577077818997,1.686659698183187,0.3196772758715409,True,1.6849882272970893,0.3183396398695635,1.6841286627489933,0.31790937005101605,True
cfg21_rp4_ot15.0_obt85.0_bmo2.0,BTC,4,15.0,85.0,2.0,0.5,9.539119606739398,1.0695058114987703,9.855679074865842,1.0673092354078406,False,9.524832005199887,1.067499451570486,9.84088617851966,1.0652491717139174,False
