asset,strat_wealth_fee0.001,dca_wealth_fee0.001,strat_sharpe_fee0.001,dca_sharpe_fee0.001,strat_wealth_fee0.0025,dca_wealth_fee0.0025,strat_sharpe_fee0.0025,dca_sharpe_fee0.0025
SP500,85.17377704910449,85.27722344483453,0.1527767947679818,0.1530965091120862,85.04589070454489,85.14917987853534,0.15202770617626854,0.15233705290993851
GOLD,2.2299767908289314,2.2312322553607693,0.5062667365463818,0.5049170813430391,2.2266322497934663,2.227883543414292,0.5032757870252023,0.5019039393179513
SILVER,1.6871092705682358,1.686659698183187,0.3213353746066273,0.3196772758715409,1.684579790904064,1.6841286627489933,0.3195843462609731,0.31790937005101605
BTC,9.589208767481578,9.855679074865842,1.065222344782977,1.0673092354078406,9.574815976702038,9.84088617851966,1.0631848541354953,1.0652491717139174
OIL,1.1835339727286516,1.1798550873762443,0.23162911545055273,0.22782375575083372,1.181761352833557,1.1780850183556857,0.23013178153174535,0.2262905906561879
