config_id,asset,streak_threshold,buy_mult_streak,decay_days,max_lump_multiple,buy_mult_winning,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg08_st2_bm2.0_dd5_ml2.5,BTC,2,2.0,5,2.5,0.5,9.775110758803642,1.0634739976351588,9.855679074865842,1.0673092354078406,False,9.760438835904992,1.0614197072615164,9.84088617851966,1.0652491717139174,False
cfg08_st2_bm2.0_dd5_ml2.5,OIL,2,2.0,5,2.5,0.5,1.1788687930391544,0.2250106163978113,1.1798550873762443,0.22782375575083372,False,1.1771024335381226,0.22351547963607346,1.1780850183556857,0.2262905906561879,False
cfg09_st2_bm2.0_dd5_ml3.0,SP500,2,2.0,5,3.0,0.5,85.30316183987273,0.15325754768076466,85.27722344483453,0.1530965091120862,True,85.17507963985697,0.1525173412742255,85.14917987853534,0.15233705290993851,True
cfg09_st2_bm2.0_dd5_ml3.0,GOLD,2,2.0,5,3.0,0.5,2.2322748590280224,0.5059247403791836,2.2312322553607693,0.5049170813430391,True,2.2289253260974267,0.5029223782929335,2.227883543414292,0.5019039393179513,True
cfg09_st2_bm2.0_dd5_ml3.0,SILVER,2,2.0,5,3.0,0.5,1.6879397321787344,0.32260299386251945,1.686659698183187,0.3196772758715409,True,1.685407518177494,0.32091432668712094,1.6841286627489933,0.31790937005101605,True
cfg09_st2_bm2.0_dd5_ml3.0,BTC,2,2.0,5,3.0,0.5,9.775110758803642,1.0634739976351588,9.855679074865842,1.0673092354078406,False,9.760438835904992,1.0614197072615164,9.84088617851966,1.0652491717139174,False
cfg09_st2_bm2.0_dd5_ml3.0,OIL,2,2.0,5,3.0,0.5,1.1788687930391544,0.2250106163978113,1.1798550873762443,0.22782375575083372,False,1.1771024335381226,0.22351547963607346,1.1780850183556857,0.2262905906561879,False
cfg10_st2_bm2.0_dd10_ml2.5,SP500,2,2.0,10,2.5,0.5,85.29534688923555,0.15337051905408539,85.27722344483453,0.1530965091120862,True,85.16727626694943,0.15262071496701407,85.14917987853534,0.15233705290993851,True
cfg10_st2_bm2.0_dd10_ml2.5,GOLD,2,2.0,10,2.5,0.5,2.23256831932644,0.5055853819147945,2.2312322553607693,0.5049170813430391,True,2.2292176012779072,0.5025744019120146,2.227883543414292,0.5019039393179513,True
cfg10_st2_bm2.0_dd10_ml2.5,SILVER,2,2.0,10,2.5,0.5,1.6868005203880416,0.3215891787440024,1.686659698183187,0.3196772758715409,True,1.6842692735090965,0.31989197292806304,1.6841286627489933,0.31790937005101605,True
cfg10_st2_bm2.0_dd10_ml2.5,BTC,2,2.0,10,2.5,0.5,9.812702277391836,1.0662595711589602,9.855679074865842,1.0673092354078406,False,9.797973910771598,1.0641986642159216,9.84088617851966,1.0652491717139174,False
cfg10_st2_bm2.0_dd10_ml2.5,OIL,2,2.0,10,2.5,0.5,1.1791607713686525,0.2244760578470964,1.1798550873762443,0.22782375575083372,False,1.1773932303859413,0.22297806009860863,1.1780850183556857,0.2262905906561879,False
cfg11_st2_bm2.0_dd10_ml3.0,SP500,2,2.0,10,3.0,0.5,85.29534688923555,0.15337051905408539,85.27722344483453,0.1530965091120862,True,85.16727626694943,0.15262071496701407,85.14917987853534,0.15233705290993851,True
cfg11_st2_bm2.0_dd10_ml3.0,GOLD,2,2.0,10,3.0,0.5,2.23256831932644,0.5055853819147945,2.2312322553607693,0.5049170813430391,True,2.2292176012779072,0.5025744019120146,2.227883543414292,0.5019039393179513,True
cfg11_st2_bm2.0_dd10_ml3.0,SILVER,2,2.0,10,3.0,0.5,1.6868005203880416,0.3215891787440024,1.686659698183187,0.3196772758715409,True,1.6842692735090965,0.31989197292806304,1.6841286627489933,0.31790937005101605,True
cfg11_st2_bm2.0_dd10_ml3.0,BTC,2,2.0,10,3.0,0.5,9.812702277391836,1.0662595711589602,9.855679074865842,1.0673092354078406,False,9.797973910771598,1.0641986642159216,9.84088617851966,1.0652491717139174,False
cfg11_st2_bm2.0_dd10_ml3.0,OIL,2,2.0,10,3.0,0.5,1.1791607713686525,0.2244760578470964,1.1798550873762443,0.22782375575083372,False,1.1773932303859413,0.22297806009860863,1.1780850183556857,0.2262905906561879,False
cfg12_st3_bm1.5_dd3_ml2.5,SP500,3,1.5,3,2.5,0.5,84.01159947581516,0.15596703381177565,85.27722344483453,0.1530965091120862,False,83.88606444296732,0.1552227960414522,85.14917987853534,0.15233705290993851,False
cfg12_st3_bm1.5_dd3_ml2.5,GOLD,3,1.5,3,2.5,0.5,2.20577492288343,0.5041860221587156,2.2312322553607693,0.5049170813430391,False,2.2024865041497446,0.501163459979994,2.227883543414292,0.5019039393179513,False
cfg12_st3_bm1.5_dd3_ml2.5,SILVER,3,1.5,3,2.5,0.5,1.663613503420873,0.316679515221101,1.686659698183187,0.3196772758715409,False,1.6611733043262633,0.31490112839232054,1.6841286627489933,0.31790937005101605,False
cfg12_st3_bm1.5_dd3_ml2.5,BTC,3,1.5,3,2.5,0.5,9.162450749082407,1.050010104072238,9.855679074865842,1.0673092354078406,False,9.148832218509934,1.0479520798980348,9.84088617851966,1.0652491717139174,False
cfg12_st3_bm1.5_dd3_ml2.5,OIL,3,1.5,3,2.5,0.5,1.1894188470047655,0.23082167304545836,1.1798550873762443,0.22782375575083372,True,1.1876634430757431,0.22930848368390702,1.1780850183556857,0.2262905906561879,True
cfg13_st3_bm1.5_dd3_ml3.0,SP500,3,1.5,3,3.0,0.5,84.01159947581516,0.15596703381177565,85.27722344483453,0.1530965091120862,False,83.88606444296732,0.1552227960414522,85.14917987853534,0.15233705290993851,False
cfg13_st3_bm1.5_dd3_ml3.0,GOLD,3,1.5,3,3.0,0.5,2.20577492288343,0.5041860221587156,2.2312322553607693,0.5049170813430391,False,2.2024865041497446,0.501163459979994,2.227883543414292,0.5019039393179513,False
cfg13_st3_bm1.5_dd3_ml3.0,SILVER,3,1.5,3,3.0,0.5,1.663613503420873,0.316679515221101,1.686659698183187,0.3196772758715409,False,1.6611733043262633,0.31490112839232054,1.6841286627489933,0.31790937005101605,False
cfg13_st3_bm1.5_dd3_ml3.0,BTC,3,1.5,3,3.0,0.5,9.162450749082407,1.050010104072238,9.855679074865842,1.0673092354078406,False,9.148832218509934,1.0479520798980348,9.84088617851966,1.0652491717139174,False
cfg13_st3_bm1.5_dd3_ml3.0,OIL,3,1.5,3,3.0,0.5,1.1894188470047655,0.23082167304545836,1.1798550873762443,0.22782375575083372,True,1.1876634430757431,0.22930848368390702,1.1780850183556857,0.2262905906561879,True
cfg14_st3_bm1.5_dd5_ml2.5,SP500,3,1.5,5,2.5,0.5,84.65919552088532,0.1551398275825723,85.27722344483453,0.1530965091120862,False,84.5323593545622,0.1543956554112214,85.14917987853534,0.15233705290993851,False
cfg14_st3_bm1.5_dd5_ml2.5,GOLD,3,1.5,5,2.5,0.5,2.207094277510886,0.5036037272542462,2.2312322553607693,0.5049170813430391,False,2.203789330308195,0.5006020027684969,2.227883543414292,0.5019039393179513,False
cfg14_st3_bm1.5_dd5_ml2.5,SILVER,3,1.5,5,2.5,0.5,1.6731752260506116,0.31902225140151363,1.686659698183187,0.3196772758715409,False,1.6706954671901724,0.3172518708648354,1.6841286627489933,0.31790937005101605,False
cfg14_st3_bm1.5_dd5_ml2.5,BTC,3,1.5,5,2.5,0.5,9.212376309929999,1.0576832846877902,9.855679074865842,1.0673092354078406,False,9.198649153727363,1.055657708884379,9.84088617851966,1.0652491717139174,False
cfg14_st3_bm1.5_dd5_ml2.5,OIL,3,1.5,5,2.5,0.5,1.1805426532221985,0.2286106350470376,1.1798550873762443,0.22782375575083372,True,1.178797874506806,0.2271062569710952,1.1780850183556857,0.2262905906561879,True
cfg15_st3_bm1.5_dd5_ml3.0,SP500,3,1.5,5,3.0,0.5,84.65919552088532,0.1551398275825723,85.27722344483453,0.1530965091120862,False,84.5323593545622,0.1543956554112214,85.14917987853534,0.15233705290993851,False
cfg15_st3_bm1.5_dd5_ml3.0,GOLD,3,1.5,5,3.0,0.5,2.207094277510886,0.5036037272542462,2.2312322553607693,0.5049170813430391,False,2.203789330308195,0.5006020027684969,2.227883543414292,0.5019039393179513,False
cfg15_st3_bm1.5_dd5_ml3.0,SILVER,3,1.5,5,3.0,0.5,1.6731752260506116,0.31902225140151363,1.686659698183187,0.3196772758715409,False,1.6706954671901724,0.3172518708648354,1.6841286627489933,0.31790937005101605,False
