config_id,asset,normalization_method,lookback_years,threshold_level,euphoric_tilt_fraction,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg12_percentile_lb5_tl0_tf0.0,BTC,percentile,5,0,0.0,6.0,5.935998407898784,0.9983381670864193,9.855679074865842,1.0673092354078406,False,5.92709091795945,0.9977817062068914,9.84088617851966,1.0652491717139174,False
cfg12_percentile_lb5_tl0_tf0.0,OIL,percentile,5,0,0.0,6.0,1.206084741240273,0.23262405461265473,1.1798550873762443,0.22782375575083372,True,1.2042752883550518,0.23142758446998543,1.1780850183556857,0.2262905906561879,True
cfg13_percentile_lb5_tl0_tf0.25,SP500,percentile,5,0,0.25,6.0,85.36388041719978,0.1531657391706058,85.27722344483453,0.1530965091120862,True,85.23570673532657,0.15240617218754768,85.14917987853534,0.15233705290993851,True
cfg13_percentile_lb5_tl0_tf0.25,GOLD,percentile,5,0,0.25,6.0,2.2264225233634116,0.5135764010526962,2.2312322553607693,0.5049170813430391,False,2.223081033236755,0.5110900301190596,2.227883543414292,0.5019039393179513,False
cfg13_percentile_lb5_tl0_tf0.25,SILVER,percentile,5,0,0.25,6.0,1.686514821071607,0.32386932256030754,1.686659698183187,0.3196772758715409,False,1.6839840031706117,0.3223947381831517,1.6841286627489933,0.31790937005101605,False
cfg13_percentile_lb5_tl0_tf0.25,BTC,percentile,5,0,0.25,6.0,7.043278976542322,1.0472370803731637,9.855679074865842,1.0673092354078406,False,7.032708903166583,1.0462873475296486,9.84088617851966,1.0652491717139174,False
cfg13_percentile_lb5_tl0_tf0.25,OIL,percentile,5,0,0.25,6.0,1.1984794788051172,0.23290690718447485,1.1798550873762443,0.22782375575083372,True,1.1966814452328614,0.2316236218332907,1.1780850183556857,0.2262905906561879,True
cfg14_percentile_lb5_tl1_tf0.0,SP500,percentile,5,1,0.0,6.0,85.27378021265883,0.15308906518593796,85.27722344483453,0.1530965091120862,False,85.145741816378,0.15232951152396632,85.14917987853534,0.15233705290993851,False
cfg14_percentile_lb5_tl1_tf0.0,GOLD,percentile,5,1,0.0,6.0,2.235812367656304,0.5094586559962513,2.2312322553607693,0.5049170813430391,True,2.232456778664344,0.5066807814402017,2.227883543414292,0.5019039393179513,True
cfg14_percentile_lb5_tl1_tf0.0,SILVER,percentile,5,1,0.0,6.0,1.6935949713881004,0.3235030085895505,1.686659698183187,0.3196772758715409,True,1.6910535226307781,0.3218674147538817,1.6841286627489933,0.31790937005101605,True
cfg14_percentile_lb5_tl1_tf0.0,BTC,percentile,5,1,0.0,6.0,9.803249169325778,1.200870349781979,9.855679074865842,1.0673092354078406,False,9.78853499656148,1.20024808022236,9.84088617851966,1.0652491717139174,False
cfg14_percentile_lb5_tl1_tf0.0,OIL,percentile,5,1,0.0,6.0,1.1980242086866164,0.22426586942022203,1.1798550873762443,0.22782375575083372,False,1.1962268587031275,0.2229052477727853,1.1780850183556857,0.2262905906561879,False
cfg15_percentile_lb5_tl1_tf0.25,SP500,percentile,5,1,0.25,6.0,85.27176093807432,0.15308875032257957,85.27722344483453,0.1530965091120862,False,85.14372557373737,0.15232922445210598,85.14917987853534,0.15233705290993851,False
cfg15_percentile_lb5_tl1_tf0.25,GOLD,percentile,5,1,0.25,6.0,2.23405081383637,0.5082189371408798,2.2312322553607693,0.5049170813430391,True,2.2306978698201143,0.5053849916382703,2.227883543414292,0.5019039393179513,True
cfg15_percentile_lb5_tl1_tf0.25,SILVER,percentile,5,1,0.25,6.0,1.6912261967020088,0.3224716727591989,1.686659698183187,0.3196772758715409,True,1.6886883046634316,0.3208036152881245,1.6841286627489933,0.31790937005101605,True
