asset,strat_wealth_fee0.001,dca_wealth_fee0.001,strat_sharpe_fee0.001,dca_sharpe_fee0.001,strat_wealth_fee0.0025,dca_wealth_fee0.0025,strat_sharpe_fee0.0025,dca_sharpe_fee0.0025
SP500,85.2732653142691,85.27722344483453,0.15311577133388568,0.1530965091120862,85.14522769111859,85.14917987853534,0.152356266482108,0.15233705290993851
GOLD,2.2311641442211707,2.2312322553607693,0.5048830929879794,0.5049170813430391,2.2278155345436685,2.227883543414292,0.501869747314665,0.5019039393179513
SILVER,1.686830843837203,1.686659698183187,0.3197222102579615,0.3196772758715409,1.6842995514715098,1.6841286627489933,0.3179542313722825,0.31790937005101605
BTC,9.847288337715097,9.855679074865842,1.0669902974963963,1.0673092354078406,9.832508040073334,9.84088617851966,1.0649299275681707,1.0652491717139174
OIL,1.1803887355987968,1.1798550873762443,0.22791354342379677,0.22782375575083372,1.1786178653485397,1.1780850183556857,0.2263802725366379,0.2262905906561879
