config_id,asset,kurt_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg04_kw60_pl252_k1.5_mn0.25,BTC,60,252,1.5,0.25,9.848669322770169,1.0671145812584462,9.855679074865842,1.0673092354078406,False,9.833886951577275,1.0650542905180433,9.84088617851966,1.0652491717139174,False
cfg04_kw60_pl252_k1.5_mn0.25,OIL,60,252,1.5,0.25,1.1808786045929525,0.22791121235747624,1.1798550873762443,0.22782375575083372,True,1.1791069988036642,0.22637773763060906,1.1780850183556857,0.2262905906561879,True
cfg05_kw60_pl252_k1.5_mn0.5,SP500,60,252,1.5,0.5,85.27605939776753,0.15310824596467035,85.27722344483453,0.1530965091120862,False,85.14801757928684,0.15234874812789304,85.14917987853534,0.15233705290993851,False
cfg05_kw60_pl252_k1.5_mn0.5,GOLD,60,252,1.5,0.5,2.2312240511747703,0.5049153210511617,2.2312322553607693,0.5049170813430391,False,2.227875351546888,0.5019019920981731,2.227883543414292,0.5019039393179513,False
cfg05_kw60_pl252_k1.5_mn0.5,SILVER,60,252,1.5,0.5,1.6866064419090674,0.31964391251797175,1.686659698183187,0.3196772758715409,False,1.6840754864832057,0.31787583474418923,1.6841286627489933,0.31790937005101605,False
cfg05_kw60_pl252_k1.5_mn0.5,BTC,60,252,1.5,0.5,9.855218722495973,1.0673818584420411,9.855679074865842,1.0673092354078406,False,9.840426517369558,1.0653218206431903,9.84088617851966,1.0652491717139174,False
cfg05_kw60_pl252_k1.5_mn0.5,OIL,60,252,1.5,0.5,1.180576930856732,0.22792221854270714,1.1798550873762443,0.22782375575083372,True,1.1788057780310115,0.2263889699979781,1.1780850183556857,0.2262905906561879,True
cfg06_kw60_pl504_k0.5_mn0.25,SP500,60,504,0.5,0.25,85.2775675711383,0.1530980360840549,85.27722344483453,0.1530965091120862,True,85.1495234881331,0.1523385635839939,85.14917987853534,0.15233705290993851,True
cfg06_kw60_pl504_k0.5_mn0.25,GOLD,60,504,0.5,0.25,2.2310919349571865,0.5048773907733309,2.2312322553607693,0.5049170813430391,False,2.2277434337020057,0.5018641192767849,2.227883543414292,0.5019039393179513,False
cfg06_kw60_pl504_k0.5_mn0.25,SILVER,60,504,0.5,0.25,1.6866939330925084,0.3196809155314799,1.686659698183187,0.3196772758715409,True,1.6841628462545428,0.31791292839554736,1.6841286627489933,0.31790937005101605,True
cfg06_kw60_pl504_k0.5_mn0.25,BTC,60,504,0.5,0.25,9.854863326538053,1.0672864278672805,9.855679074865842,1.0673092354078406,False,9.840071655039207,1.065226317657506,9.84088617851966,1.0652491717139174,False
cfg06_kw60_pl504_k0.5_mn0.25,OIL,60,504,0.5,0.25,1.1803638619507095,0.22790647424262656,1.1798550873762443,0.22782375575083372,True,1.178593029004361,0.22637328603984347,1.1780850183556857,0.2262905906561879,True
cfg07_kw60_pl504_k0.5_mn0.5,SP500,60,504,0.5,0.5,85.2775675711383,0.1530980360840549,85.27722344483453,0.1530965091120862,True,85.1495234881331,0.1523385635839939,85.14917987853534,0.15233705290993851,True
cfg07_kw60_pl504_k0.5_mn0.5,GOLD,60,504,0.5,0.5,2.2310919349571865,0.5048773907733309,2.2312322553607693,0.5049170813430391,False,2.2277434337020057,0.5018641192767849,2.227883543414292,0.5019039393179513,False
cfg07_kw60_pl504_k0.5_mn0.5,SILVER,60,504,0.5,0.5,1.6866939330925084,0.3196809155314799,1.686659698183187,0.3196772758715409,True,1.6841628462545428,0.31791292839554736,1.6841286627489933,0.31790937005101605,True
cfg07_kw60_pl504_k0.5_mn0.5,BTC,60,504,0.5,0.5,9.854863326538053,1.0672864278672805,9.855679074865842,1.0673092354078406,False,9.840071655039207,1.065226317657506,9.84088617851966,1.0652491717139174,False
cfg07_kw60_pl504_k0.5_mn0.5,OIL,60,504,0.5,0.5,1.1803638619507095,0.22790647424262656,1.1798550873762443,0.22782375575083372,True,1.178593029004361,0.22637328603984347,1.1780850183556857,0.2262905906561879,True
cfg08_kw60_pl504_k1.0_mn0.25,SP500,60,504,1.0,0.25,85.26975654020225,0.15308820530761852,85.27722344483453,0.1530965091120862,False,85.14172418547228,0.15232868124429388,85.14917987853534,0.15233705290993851,False
cfg08_kw60_pl504_k1.0_mn0.25,GOLD,60,504,1.0,0.25,2.231079466334961,0.504877484171761,2.2312322553607693,0.5049170813430391,False,2.227730983801432,0.5018640618106356,2.227883543414292,0.5019039393179513,False
cfg08_kw60_pl504_k1.0_mn0.25,SILVER,60,504,1.0,0.25,1.6865586784433027,0.319643802560704,1.686659698183187,0.3196772758715409,False,1.6840277946904032,0.31787563853870293,1.6841286627489933,0.31790937005101605,False
cfg08_kw60_pl504_k1.0_mn0.25,BTC,60,504,1.0,0.25,9.853890083025957,1.0672661660099807,9.855679074865842,1.0673092354078406,False,9.839099872853694,1.0652060070985492,9.84088617851966,1.0652491717139174,False
cfg08_kw60_pl504_k1.0_mn0.25,OIL,60,504,1.0,0.25,1.1807636970617756,0.22793885144274942,1.1798550873762443,0.22782375575083372,True,1.1789925113558675,0.22640558392354435,1.1780850183556857,0.2262905906561879,True
cfg09_kw60_pl504_k1.0_mn0.5,SP500,60,504,1.0,0.5,85.2776689339306,0.1531003927025177,85.27722344483453,0.1530965091120862,True,85.14962469872879,0.1523409158417932,85.14917987853534,0.15233705290993851,True
cfg09_kw60_pl504_k1.0_mn0.5,GOLD,60,504,1.0,0.5,2.231135097771767,0.5048888981411005,2.2312322553607693,0.5049170813430391,False,2.2277865317075576,0.5018755903724376,2.227883543414292,0.5019039393179513,False
cfg09_kw60_pl504_k1.0_mn0.5,SILVER,60,504,1.0,0.5,1.6867456338459776,0.3196867233991539,1.686659698183187,0.3196772758715409,True,1.6842144693792624,0.3179186980016219,1.6841286627489933,0.31790937005101605,True
cfg09_kw60_pl504_k1.0_mn0.5,BTC,60,504,1.0,0.5,9.854032733749323,1.0672660220404058,9.855679074865842,1.0673092354078406,False,9.83924230938679,1.0652058878418385,9.84088617851966,1.0652491717139174,False
cfg09_kw60_pl504_k1.0_mn0.5,OIL,60,504,1.0,0.5,1.1805277452792653,0.22792957097729127,1.1798550873762443,0.22782375575083372,True,1.1787566663057625,0.22639635308380693,1.1780850183556857,0.2262905906561879,True
cfg10_kw60_pl504_k1.5_mn0.25,SP500,60,504,1.5,0.25,85.26669634700639,0.15307869740786365,85.27722344483453,0.1530965091120862,False,85.13866858716109,0.1523191425395077,85.14917987853534,0.15233705290993851,False
cfg10_kw60_pl504_k1.5_mn0.25,GOLD,60,504,1.5,0.25,2.23105430936285,0.5048751615577871,2.2312322553607693,0.5049170813430391,False,2.2277058646025547,0.5018616842988335,2.227883543414292,0.5019039393179513,False
cfg10_kw60_pl504_k1.5_mn0.25,SILVER,60,504,1.5,0.25,1.686317302292126,0.3195899833206853,1.686659698183187,0.3196772758715409,False,1.6837872146502049,0.31782174766676624,1.6841286627489933,0.31790937005101605,False
cfg10_kw60_pl504_k1.5_mn0.25,BTC,60,504,1.5,0.25,9.852964208003595,1.0672469562067206,9.855679074865842,1.0673092354078406,False,9.83817538803405,1.0651867543421456,9.84088617851966,1.0652491717139174,False
cfg10_kw60_pl504_k1.5_mn0.25,OIL,60,504,1.5,0.25,1.1808984164735747,0.22796884706688927,1.1798550873762443,0.22782375575083372,True,1.1791275235853642,0.22643559482984446,1.1780850183556857,0.2262905906561879,True
cfg11_kw60_pl504_k1.5_mn0.5,SP500,60,504,1.5,0.5,85.27662374205914,0.1530991604564586,85.27722344483453,0.1530965091120862,False,85.14858107621478,0.15233968102119871,85.14917987853534,0.15233705290993851,False
cfg11_kw60_pl504_k1.5_mn0.5,GOLD,60,504,1.5,0.5,2.2311386781766305,0.5048897469007858,2.2312322553607693,0.5049170813430391,False,2.22779010673644,0.5018764280604301,2.227883543414292,0.5019039393179513,False
cfg11_kw60_pl504_k1.5_mn0.5,SILVER,60,504,1.5,0.5,1.6867074952705432,0.3196816807346443,1.686659698183187,0.3196772758715409,True,1.6841763881129068,0.3179136461071325,1.6841286627489933,0.31790937005101605,True
cfg11_kw60_pl504_k1.5_mn0.5,BTC,60,504,1.5,0.5,9.853685850785379,1.0672590266358615,9.855679074865842,1.0673092354078406,False,9.838895947268135,1.0651988825785654,9.84088617851966,1.0652491717139174,False
cfg11_kw60_pl504_k1.5_mn0.5,OIL,60,504,1.5,0.5,1.1805465737750283,0.22793331371405112,1.1798550873762443,0.22782375575083372,True,1.1787754665305124,0.22640008325465813,1.1780850183556857,0.2262905906561879,True
