config_id,asset,lookback_days,elevated_pct,compressed_pct,buy_multiplier,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg03_lb10_ep80.0_cp20.0_bm1.5,SILVER,10,80.0,20.0,1.5,1.6546255022640122,0.3159127596874114,1.686659698183187,0.3196772758715409,False,1.652225940057495,0.31423330603830746,1.6841286627489933,0.31790937005101605,False
cfg03_lb10_ep80.0_cp20.0_bm1.5,BTC,10,80.0,20.0,1.5,9.019027891749754,1.0606057009150403,9.855679074865842,1.0673092354078406,False,9.00560891452999,1.0586833699407248,9.84088617851966,1.0652491717139174,False
cfg03_lb10_ep80.0_cp20.0_bm1.5,OIL,10,80.0,20.0,1.5,1.175129758916967,0.21958516948094722,1.1798550873762443,0.22782375575083372,False,1.1734591240850165,0.218081541289199,1.1780850183556857,0.2262905906561879,False
cfg04_lb10_ep80.0_cp20.0_bm2.0,SP500,10,80.0,20.0,2.0,85.68410898959816,0.15452032591179982,85.27722344483453,0.1530965091120862,True,85.55545538471664,0.15379684631076304,85.14917987853534,0.15233705290993851,True
cfg04_lb10_ep80.0_cp20.0_bm2.0,GOLD,10,80.0,20.0,2.0,2.21506882833319,0.5035590724018243,2.2312322553607693,0.5049170813430391,False,2.2117452785045084,0.5007115772032109,2.227883543414292,0.5019039393179513,False
cfg04_lb10_ep80.0_cp20.0_bm2.0,SILVER,10,80.0,20.0,2.0,1.675915938535116,0.3201386785012918,1.686659698183187,0.3196772758715409,False,1.6734037172775797,0.31847796763783087,1.6841286627489933,0.31790937005101605,False
cfg04_lb10_ep80.0_cp20.0_bm2.0,BTC,10,80.0,20.0,2.0,9.497062806499478,1.0731858280718052,9.855679074865842,1.0673092354078406,False,9.482812631518806,1.071269666827817,9.84088617851966,1.0652491717139174,False
cfg04_lb10_ep80.0_cp20.0_bm2.0,OIL,10,80.0,20.0,2.0,1.1732540226920847,0.22762243686153655,1.1798550873762443,0.22782375575083372,False,1.1714974345127283,0.22616699173296123,1.1780850183556857,0.2262905906561879,False
cfg05_lb10_ep80.0_cp20.0_bm3.0,SP500,10,80.0,20.0,3.0,85.38993718847756,0.15189977755246378,85.27722344483453,0.1530965091120862,False,85.2617247582583,0.1511716585293236,85.14917987853534,0.15233705290993851,False
cfg05_lb10_ep80.0_cp20.0_bm3.0,GOLD,10,80.0,20.0,3.0,2.222883907345547,0.5052188526597191,2.2312322553607693,0.5049170813430391,False,2.2195486231639974,0.5023700325115462,2.227883543414292,0.5019039393179513,False
cfg05_lb10_ep80.0_cp20.0_bm3.0,SILVER,10,80.0,20.0,3.0,1.6817583742983773,0.3215663955589859,1.686659698183187,0.3196772758715409,False,1.6792363354042104,0.3199047377503953,1.6841286627489933,0.31790937005101605,False
cfg05_lb10_ep80.0_cp20.0_bm3.0,BTC,10,80.0,20.0,3.0,9.810493745095094,1.0826359854371996,9.855679074865842,1.0673092354078406,False,9.795771407497273,1.080719894709046,9.84088617851966,1.0652491717139174,False
cfg05_lb10_ep80.0_cp20.0_bm3.0,OIL,10,80.0,20.0,3.0,1.1780805521543463,0.23163375493855873,1.1798550873762443,0.22782375575083372,False,1.1763167169337578,0.23018464526822102,1.1780850183556857,0.2262905906561879,False
cfg06_lb10_ep90.0_cp10.0_bm1.5,SP500,10,90.0,10.0,1.5,79.77580818247647,0.1561885239742021,85.27722344483453,0.1530965091120862,False,79.65778018014083,0.15544985710565132,85.14917987853534,0.15233705290993851,False
cfg06_lb10_ep90.0_cp10.0_bm1.5,GOLD,10,90.0,10.0,1.5,2.1365790959397173,0.497312690636102,2.2312322553607693,0.5049170813430391,False,2.1334966518427954,0.49441322207932725,2.227883543414292,0.5019039393179513,False
cfg06_lb10_ep90.0_cp10.0_bm1.5,SILVER,10,90.0,10.0,1.5,1.6380644116498402,0.312334937122176,1.686659698183187,0.3196772758715409,False,1.6357222710107955,0.31064591855555257,1.6841286627489933,0.31790937005101605,False
cfg06_lb10_ep90.0_cp10.0_bm1.5,BTC,10,90.0,10.0,1.5,9.0001402507547,1.0600839417852974,9.855679074865842,1.0673092354078406,False,8.98678457706845,1.0581616649130656,9.84088617851966,1.0652491717139174,False
cfg06_lb10_ep90.0_cp10.0_bm1.5,OIL,10,90.0,10.0,1.5,1.1759299658192057,0.21891051735974418,1.1798550873762443,0.22782375575083372,False,1.174275150680236,0.217400217626551,1.1780850183556857,0.2262905906561879,False
cfg07_lb10_ep90.0_cp10.0_bm2.0,SP500,10,90.0,10.0,2.0,83.33744276196019,0.15638374750583792,85.27722344483453,0.1530965091120862,False,83.21300209445539,0.15565622989213038,85.14917987853534,0.15233705290993851,False
cfg07_lb10_ep90.0_cp10.0_bm2.0,GOLD,10,90.0,10.0,2.0,2.18773637518499,0.5003658536266239,2.2312322553607693,0.5049170813430391,False,2.184486370412221,0.4975042974732859,2.227883543414292,0.5019039393179513,False
cfg07_lb10_ep90.0_cp10.0_bm2.0,SILVER,10,90.0,10.0,2.0,1.6648184943211035,0.3179170204502487,1.686659698183187,0.3196772758715409,False,1.662339792480099,0.3162539393031772,1.6841286627489933,0.31790937005101605,False
cfg07_lb10_ep90.0_cp10.0_bm2.0,BTC,10,90.0,10.0,2.0,9.280893737101886,1.0675670103626964,9.855679074865842,1.0673092354078406,False,9.267044946633668,1.0656491219494466,9.84088617851966,1.0652491717139174,False
cfg07_lb10_ep90.0_cp10.0_bm2.0,OIL,10,90.0,10.0,2.0,1.1813647521647308,0.22670267751756362,1.1798550873762443,0.22782375575083372,False,1.1796045945841356,0.22523578005708814,1.1780850183556857,0.2262905906561879,False
cfg08_lb10_ep90.0_cp10.0_bm3.0,SP500,10,90.0,10.0,3.0,85.39325515664187,0.15339441234963097,85.27722344483453,0.1530965091120862,True,85.26503927082717,0.15266890738890956,85.14917987853534,0.15233705290993851,True
cfg08_lb10_ep90.0_cp10.0_bm3.0,GOLD,10,90.0,10.0,3.0,2.2164830454566267,0.5035062350950789,2.2312322553607693,0.5049170813430391,False,2.213157372178809,0.5006567404259379,2.227883543414292,0.5019039393179513,False
cfg08_lb10_ep90.0_cp10.0_bm3.0,SILVER,10,90.0,10.0,3.0,1.67496681659081,0.31991535465120846,1.686659698183187,0.3196772758715409,False,1.6724543796772489,0.31825656848297995,1.6841286627489933,0.31790937005101605,False
cfg08_lb10_ep90.0_cp10.0_bm3.0,BTC,10,90.0,10.0,3.0,9.708588249663206,1.0791918204609472,9.855679074865842,1.0673092354078406,False,9.694018923319794,1.0772785792548871,9.84088617851966,1.0652491717139174,False
cfg08_lb10_ep90.0_cp10.0_bm3.0,OIL,10,90.0,10.0,3.0,1.1825260896837297,0.23258245580574913,1.1798550873762443,0.22782375575083372,True,1.1807543896576203,0.23113308679425063,1.1780850183556857,0.2262905906561879,True
cfg09_lb10_ep90.0_cp20.0_bm1.5,SP500,10,90.0,20.0,1.5,77.09239707386824,0.1576397845840695,85.27722344483453,0.1530965091120862,False,76.97923474037191,0.15689377058262854,85.14917987853534,0.15233705290993851,False
cfg09_lb10_ep90.0_cp20.0_bm1.5,GOLD,10,90.0,20.0,1.5,2.10660278587157,0.4952552367799783,2.2312322553607693,0.5049170813430391,False,2.10362133108274,0.492331387111599,2.227883543414292,0.5019039393179513,False
cfg09_lb10_ep90.0_cp20.0_bm1.5,SILVER,10,90.0,20.0,1.5,1.6265162729220717,0.3098429057579739,1.686659698183187,0.3196772758715409,False,1.624245448050168,0.3081410332065082,1.6841286627489933,0.31790937005101605,False
cfg09_lb10_ep90.0_cp20.0_bm1.5,BTC,10,90.0,20.0,1.5,8.772277392176683,1.0539563942875472,9.855679074865842,1.0673092354078406,False,8.759314312218779,1.0520313905109122,9.84088617851966,1.0652491717139174,False
cfg09_lb10_ep90.0_cp20.0_bm1.5,OIL,10,90.0,20.0,1.5,1.176387946172007,0.21491034178703322,1.1798550873762443,0.22782375575083372,False,1.1747897747147673,0.21337358948623766,1.1780850183556857,0.2262905906561879,False
cfg10_lb10_ep90.0_cp20.0_bm2.0,SP500,10,90.0,20.0,2.0,80.65403165335199,0.15786728041453466,85.27722344483453,0.1530965091120862,False,80.53445665468644,0.15713315280742302,85.14917987853534,0.15233705290993851,False
cfg10_lb10_ep90.0_cp20.0_bm2.0,GOLD,10,90.0,20.0,2.0,2.1577600651168436,0.4983604962064172,2.2312322553607693,0.5049170813430391,False,2.1546110496521647,0.49547702798846577,2.227883543414292,0.5019039393179513,False
cfg10_lb10_ep90.0_cp20.0_bm2.0,SILVER,10,90.0,20.0,2.0,1.653270355593337,0.3155273708172016,1.686659698183187,0.3196772758715409,False,1.6508629695194708,0.3138525957656472,1.6841286627489933,0.31790937005101605,False
cfg10_lb10_ep90.0_cp20.0_bm2.0,BTC,10,90.0,20.0,2.0,9.053030878523868,1.0616733560222071,9.855679074865842,1.0673092354078406,False,9.039574681783996,1.0597530206863273,9.84088617851966,1.0652491717139174,False
cfg10_lb10_ep90.0_cp20.0_bm2.0,OIL,10,90.0,20.0,2.0,1.1818227325175308,0.2227234981441437,1.1798550873762443,0.22782375575083372,False,1.1801192186186666,0.22123067139262742,1.1780850183556857,0.2262905906561879,False
cfg11_lb10_ep90.0_cp20.0_bm3.0,SP500,10,90.0,20.0,3.0,85.71083389543408,0.1558586577384055,85.27722344483453,0.1530965091120862,True,85.58214192751862,0.1551371801629009,85.14917987853534,0.15233705290993851,True
cfg11_lb10_ep90.0_cp20.0_bm3.0,GOLD,10,90.0,20.0,3.0,2.2083118661147667,0.501940404497169,2.2312322553607693,0.5049170813430391,False,2.204998461875002,0.4990881495461693,2.227883543414292,0.5019039393179513,False
cfg11_lb10_ep90.0_cp20.0_bm3.0,SILVER,10,90.0,20.0,3.0,1.6705676328836518,0.3189236005861399,1.686659698183187,0.3196772758715409,False,1.6680623969045225,0.31726404256193186,1.6841286627489933,0.31790937005101605,False
cfg11_lb10_ep90.0_cp20.0_bm3.0,BTC,10,90.0,20.0,3.0,9.611604492013297,1.0764240737018718,9.855679074865842,1.0673092354078406,False,9.597192482910959,1.0745116910459298,9.84088617851966,1.0652491717139174,False
cfg11_lb10_ep90.0_cp20.0_bm3.0,OIL,10,90.0,20.0,3.0,1.1806843323848306,0.23098837542150852,1.1798550873762443,0.22782375575083372,True,1.1789165875843166,0.22953559358415163,1.1780850183556857,0.2262905906561879,True
cfg12_lb20_ep80.0_cp10.0_bm1.5,SP500,20,80.0,10.0,1.5,83.23228415134629,0.15627103918174923,85.27722344483453,0.1530965091120862,False,83.1080018835621,0.15554168416805472,85.14917987853534,0.15233705290993851,False
cfg12_lb20_ep80.0_cp10.0_bm1.5,GOLD,20,80.0,10.0,1.5,2.204650821583638,0.503483601156606,2.2312322553607693,0.5049170813430391,False,2.2013698133222963,0.5006287990451154,2.227883543414292,0.5019039393179513,False
