asset,strat_wealth_fee0.001,dca_wealth_fee0.001,strat_sharpe_fee0.001,dca_sharpe_fee0.001,strat_wealth_fee0.0025,dca_wealth_fee0.0025,strat_sharpe_fee0.0025,dca_sharpe_fee0.0025
SP500,83.30849124171326,85.27722344483453,0.1537969088085896,0.1530965091120862,83.18396319109367,85.14917987853534,0.15306722343337748,0.15233705290993851
GOLD,2.1954575366634272,2.2312322553607693,0.5013368474640126,0.5049170813430391,2.1921996481027697,2.227883543414292,0.4984827298802816,0.5019039393179513
SILVER,1.6643841370817656,1.686659698183187,0.3181634284704616,0.3196772758715409,1.6619052903484863,1.6841286627489933,0.3164994611007737,0.31790937005101605
BTC,9.18265838523119,9.855679074865842,1.0657494706426551,1.0673092354078406,9.168951560502752,9.84088617851966,1.0638296077058482,1.0652491717139174
OIL,1.177721840371068,1.1798550873762443,0.22379307002373974,0.22782375575083372,1.1759924029760214,1.1780850183556857,0.22231622167152681,0.2262905906561879
