config_id,asset,dxy_lookback,confirm_days,threshold_pct,bank_fraction,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg06_lb100_cd10_th1.0_bf0.0,SP500,100,10,1.0,0.0,6.0,85.27983078764377,0.15309692546060377,85.27722344483453,0.1530965091120862,True,85.15178330641565,0.15233741579154544,85.14917987853534,0.15233705290993851,True
cfg06_lb100_cd10_th1.0_bf0.0,GOLD,100,10,1.0,0.0,6.0,2.215640963062875,0.501742485969335,2.2312322553607693,0.5049170813430391,False,2.2123156614651953,0.49875427658673915,2.227883543414292,0.5019039393179513,False
cfg06_lb100_cd10_th1.0_bf0.0,SILVER,100,10,1.0,0.0,6.0,1.6837535446352783,0.32156286666830675,1.686659698183187,0.3196772758715409,False,1.6812268727949984,0.31982368979189624,1.6841286627489933,0.31790937005101605,False
cfg06_lb100_cd10_th1.0_bf0.0,BTC,100,10,1.0,0.0,6.0,9.839992275450536,1.0760663882249917,9.855679074865842,1.0673092354078406,False,9.825222932857235,1.0741249841772875,9.84088617851966,1.0652491717139174,False
cfg06_lb100_cd10_th1.0_bf0.0,OIL,100,10,1.0,0.0,6.0,1.1809329934851407,0.2252948553845701,1.1798550873762443,0.22782375575083372,False,1.1791613059869415,0.22376921220873208,1.1780850183556857,0.2262905906561879,False
cfg07_lb100_cd10_th1.0_bf0.25,SP500,100,10,1.0,0.25,6.0,85.2829265079656,0.15309962552661346,85.27722344483453,0.1530965091120862,True,85.15487437850884,0.1523401307887098,85.14917987853534,0.15233705290993851,True
cfg07_lb100_cd10_th1.0_bf0.25,GOLD,100,10,1.0,0.25,6.0,2.2202544044921946,0.5025182483854476,2.2312322553607693,0.5049170813430391,False,2.2169221758052804,0.499523222269495,2.227883543414292,0.5019039393179513,False
cfg07_lb100_cd10_th1.0_bf0.25,SILVER,100,10,1.0,0.25,6.0,1.6862367573947359,0.3214943668682767,1.686659698183187,0.3196772758715409,False,1.68370635700677,0.31974780601630165,1.6841286627489933,0.31790937005101605,False
cfg07_lb100_cd10_th1.0_bf0.25,BTC,100,10,1.0,0.25,6.0,9.852595271958547,1.0742855580358899,9.855679074865842,1.0673092354078406,False,9.83780700594707,1.0723112848676988,9.84088617851966,1.0652491717139174,False
cfg07_lb100_cd10_th1.0_bf0.25,OIL,100,10,1.0,0.25,6.0,1.1815082139799862,0.22608956045518616,1.1798550873762443,0.22782375575083372,False,1.179735662787351,0.22456201562908987,1.1780850183556857,0.2262905906561879,False
