config_id,asset,short_window,ts_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg08_sw10_tl252_k1.0_mn0.25,BTC,10,252,1.0,0.25,9.851046458803564,1.067213714932018,9.855679074865842,1.0673092354078406,False,9.836260518337351,1.065153472688053,9.84088617851966,1.0652491717139174,False
cfg08_sw10_tl252_k1.0_mn0.25,OIL,10,252,1.0,0.25,1.1807293926498286,0.22801260573181514,1.1798550873762443,0.22782375575083372,True,1.178958010858586,0.2264792767420876,1.1780850183556857,0.2262905906561879,True
cfg09_sw10_tl252_k1.0_mn0.5,SP500,10,252,1.0,0.5,85.27237803420498,0.1530531418275497,85.27722344483453,0.1530965091120862,False,85.14434174329736,0.15229356216173467,85.14917987853534,0.15233705290993851,False
cfg09_sw10_tl252_k1.0_mn0.5,GOLD,10,252,1.0,0.5,2.231108386233598,0.5049152790922529,2.2312322553607693,0.5049170813430391,False,2.227759860276799,0.5019019760708252,2.227883543414292,0.5019039393179513,False
cfg09_sw10_tl252_k1.0_mn0.5,SILVER,10,252,1.0,0.5,1.6865930665963134,0.31965180700342977,1.686659698183187,0.3196772758715409,False,1.6840621312095443,0.31788379031269726,1.6841286627489933,0.31790937005101605,False
cfg09_sw10_tl252_k1.0_mn0.5,BTC,10,252,1.0,0.5,9.849433484365411,1.0671455292765408,9.855679074865842,1.0673092354078406,False,9.834649965782738,1.0650853479647275,9.84088617851966,1.0652491717139174,False
cfg09_sw10_tl252_k1.0_mn0.5,OIL,10,252,1.0,0.5,1.1802638472388396,0.22789967226933622,1.1798550873762443,0.22782375575083372,True,1.178493164464732,0.22636640978961545,1.1780850183556857,0.2262905906561879,True
cfg10_sw10_tl252_k1.5_mn0.25,SP500,10,252,1.5,0.25,85.25781055578,0.15300521819722043,85.27722344483453,0.1530965091120862,False,85.12979613796362,0.1522455066649231,85.14917987853534,0.15233705290993851,False
cfg10_sw10_tl252_k1.5_mn0.25,GOLD,10,252,1.5,0.25,2.2309376212634047,0.504925322279924,2.2312322553607693,0.5049170813430391,False,2.227589351710467,0.5019117808743201,2.227883543414292,0.5019039393179513,False
cfg10_sw10_tl252_k1.5_mn0.25,SILVER,10,252,1.5,0.25,1.6863588679006603,0.3195939504536105,1.686659698183187,0.3196772758715409,False,1.683828284163593,0.3178257118382432,1.6841286627489933,0.31790937005101605,False
cfg10_sw10_tl252_k1.5_mn0.25,BTC,10,252,1.5,0.25,9.847304332642818,1.0671162221085866,9.855679074865842,1.0673092354078406,False,9.832524010984647,1.0650559396989427,9.84088617851966,1.0652491717139174,False
cfg10_sw10_tl252_k1.5_mn0.25,OIL,10,252,1.5,0.25,1.1807428725227627,0.22799101983941672,1.1798550873762443,0.22782375575083372,True,1.1789714704914747,0.22645760270311197,1.1780850183556857,0.2262905906561879,True
cfg11_sw10_tl252_k1.5_mn0.5,SP500,10,252,1.5,0.5,85.27200494022729,0.15304888063979005,85.27722344483453,0.1530965091120862,False,85.14396920952062,0.15228929243102327,85.14917987853534,0.15233705290993851,False
cfg11_sw10_tl252_k1.5_mn0.5,GOLD,10,252,1.5,0.5,2.2311209728022257,0.5049179907063032,2.2312322553607693,0.5049170813430391,False,2.2277724279466806,0.5019046771512294,2.227883543414292,0.5019039393179513,False
cfg11_sw10_tl252_k1.5_mn0.5,SILVER,10,252,1.5,0.5,1.686603743032355,0.3196504853708052,1.686659698183187,0.3196772758715409,False,1.6840727916149074,0.31788245820635846,1.6841286627489933,0.31790937005101605,False
cfg11_sw10_tl252_k1.5_mn0.5,BTC,10,252,1.5,0.5,9.849274006772182,1.0671443989165306,9.855679074865842,1.0673092354078406,False,9.834490727645365,1.0650842050959355,9.84088617851966,1.0652491717139174,False
cfg11_sw10_tl252_k1.5_mn0.5,OIL,10,252,1.5,0.5,1.180243944557833,0.22789078556326195,1.1798550873762443,0.22782375575083372,True,1.1784732916676313,0.22635750435883886,1.1780850183556857,0.2262905906561879,True
cfg12_sw15_tl126_k0.5_mn0.25,SP500,15,126,0.5,0.25,85.27538470939724,0.1531335976947582,85.27722344483453,0.1530965091120862,False,85.14734390396242,0.15237411744505824,85.14917987853534,0.15233705290993851,False
cfg12_sw15_tl126_k0.5_mn0.25,GOLD,15,126,0.5,0.25,2.2313361916222005,0.505025868897773,2.2312322553607693,0.5049170813430391,True,2.227987323615271,0.5020126811216085,2.227883543414292,0.5019039393179513,True
cfg12_sw15_tl126_k0.5_mn0.25,SILVER,15,126,0.5,0.25,1.686648240449594,0.31968177039694334,1.686659698183187,0.3196772758715409,False,1.6841172222192005,0.3179138184101696,1.6841286627489933,0.31790937005101605,False
cfg12_sw15_tl126_k0.5_mn0.25,BTC,15,126,0.5,0.25,9.846787374343664,1.0669955872822494,9.855679074865842,1.0673092354078406,False,9.832007828899165,1.064935272190624,9.84088617851966,1.0652491717139174,False
cfg12_sw15_tl126_k0.5_mn0.25,OIL,15,126,0.5,0.25,1.1801420734771475,0.2278716239250413,1.1798550873762443,0.22782375575083372,True,1.1783715735465274,0.22633838169236278,1.1780850183556857,0.2262905906561879,True
cfg13_sw15_tl126_k0.5_mn0.5,SP500,15,126,0.5,0.5,85.27538470939724,0.1531335976947582,85.27722344483453,0.1530965091120862,False,85.14734390396242,0.15237411744505824,85.14917987853534,0.15233705290993851,False
cfg13_sw15_tl126_k0.5_mn0.5,GOLD,15,126,0.5,0.5,2.2313361916222005,0.505025868897773,2.2312322553607693,0.5049170813430391,True,2.227987323615271,0.5020126811216085,2.227883543414292,0.5019039393179513,True
cfg13_sw15_tl126_k0.5_mn0.5,SILVER,15,126,0.5,0.5,1.686648240449594,0.31968177039694334,1.686659698183187,0.3196772758715409,False,1.6841172222192005,0.3179138184101696,1.6841286627489933,0.31790937005101605,False
cfg13_sw15_tl126_k0.5_mn0.5,BTC,15,126,0.5,0.5,9.846787374343664,1.0669955872822494,9.855679074865842,1.0673092354078406,False,9.832007828899165,1.064935272190624,9.84088617851966,1.0652491717139174,False
cfg13_sw15_tl126_k0.5_mn0.5,OIL,15,126,0.5,0.5,1.1801420734771475,0.2278716239250413,1.1798550873762443,0.22782375575083372,True,1.1783715735465274,0.22633838169236278,1.1780850183556857,0.2262905906561879,True
cfg14_sw15_tl126_k1.0_mn0.25,SP500,15,126,1.0,0.25,85.25150073297814,0.15304020978729121,85.27722344483453,0.1530965091120862,False,85.12349578936985,0.1522805273953965,85.14917987853534,0.15233705290993851,False
cfg14_sw15_tl126_k1.0_mn0.25,GOLD,15,126,1.0,0.25,2.231439077701298,0.5051263250196156,2.2312322553607693,0.5049170813430391,True,2.2280900552107674,0.5021129509636396,2.227883543414292,0.5019039393179513,True
cfg14_sw15_tl126_k1.0_mn0.25,SILVER,15,126,1.0,0.25,1.6869549753019606,0.31975962242643047,1.686659698183187,0.3196772758715409,True,1.684423496508728,0.3179916016770297,1.6841286627489933,0.31790937005101605,True
cfg14_sw15_tl126_k1.0_mn0.25,BTC,15,126,1.0,0.25,9.842370501538626,1.0668705887319376,9.855679074865842,1.0673092354078406,False,9.827597588035271,1.0648098865793536,9.84088617851966,1.0652491717139174,False
cfg14_sw15_tl126_k1.0_mn0.25,OIL,15,126,1.0,0.25,1.180296687835002,0.22788043644380535,1.1798550873762443,0.22782375575083372,True,1.1785259557506926,0.22634701567998744,1.1780850183556857,0.2262905906561879,True
cfg15_sw15_tl126_k1.0_mn0.5,SP500,15,126,1.0,0.5,85.2711571488322,0.15312314973498511,85.27722344483453,0.1530965091120862,False,85.1431226910855,0.15236364726726614,85.14917987853534,0.15233705290993851,False
cfg15_sw15_tl126_k1.0_mn0.5,GOLD,15,126,1.0,0.5,2.231386550259583,0.5050709311470556,2.2312322553607693,0.5049170813430391,True,2.228037606639092,0.5020577306656628,2.227883543414292,0.5019039393179513,True
cfg15_sw15_tl126_k1.0_mn0.5,SILVER,15,126,1.0,0.5,1.686674211567302,0.3196823340825816,1.686659698183187,0.3196772758715409,True,1.6841431543412382,0.31791435158299475,1.6841286627489933,0.31790937005101605,True
cfg15_sw15_tl126_k1.0_mn0.5,BTC,15,126,1.0,0.5,9.843047373501564,1.0668714393370053,9.855679074865842,1.0673092354078406,False,9.828273443673936,1.064811032330109,9.84088617851966,1.0652491717139174,False
cfg15_sw15_tl126_k1.0_mn0.5,OIL,15,126,1.0,0.5,1.1802219244729832,0.22788768056494246,1.1798550873762443,0.22782375575083372,True,1.1784513046459746,0.22635441512127577,1.1780850183556857,0.2262905906561879,True
cfg16_sw15_tl126_k1.5_mn0.25,SP500,15,126,1.5,0.25,85.24359164433396,0.15300714399895296,85.27722344483453,0.1530965091120862,False,85.11559857623429,0.15224738484658687,85.14917987853534,0.15233705290993851,False
cfg16_sw15_tl126_k1.5_mn0.25,GOLD,15,126,1.5,0.25,2.231478061571262,0.5051617427857458,2.2312322553607693,0.5049170813430391,True,2.228128980546391,0.5021482990032184,2.227883543414292,0.5019039393179513,True
cfg16_sw15_tl126_k1.5_mn0.25,SILVER,15,126,1.5,0.25,1.686829731079183,0.3197199586166474,1.686659698183187,0.3196772758715409,True,1.6842984403403383,0.31795185829486783,1.6841286627489933,0.31790937005101605,True
