config_id,asset,rv_lookback,elevated_pct,compressed_pct,buy_multiplier,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg06_rv20_ep90.0_cp10.0_bm1.5,OIL,20,90.0,10.0,1.5,1.16202333342743,0.21282876930503092,1.1798550873762443,0.22782375575083372,False,1.1604195106850161,0.2113034352971395,1.1780850183556857,0.2262905906561879,False
cfg07_rv20_ep90.0_cp10.0_bm2.0,SP500,20,90.0,10.0,2.0,78.26738048656615,0.15611574665362765,85.27722344483453,0.1530965091120862,False,78.1520483227891,0.15537127955313698,85.14917987853534,0.15233705290993851,False
cfg07_rv20_ep90.0_cp10.0_bm2.0,GOLD,20,90.0,10.0,2.0,2.1680597921751277,0.5013046742992802,2.2312322553607693,0.5049170813430391,False,2.1648678963029435,0.4984151579038236,2.227883543414292,0.5019039393179513,False
cfg07_rv20_ep90.0_cp10.0_bm2.0,SILVER,20,90.0,10.0,2.0,1.6300110750332146,0.3098205126087197,1.686659698183187,0.3196772758715409,False,1.627596909805212,0.30813495133304714,1.6841286627489933,0.31790937005101605,False
cfg07_rv20_ep90.0_cp10.0_bm2.0,BTC,20,90.0,10.0,2.0,9.587044613188317,1.0791484861425067,9.855679074865842,1.0673092354078406,False,9.572708924768847,1.077233082387059,9.84088617851966,1.0652491717139174,False
cfg07_rv20_ep90.0_cp10.0_bm2.0,OIL,20,90.0,10.0,2.0,1.1595018658805951,0.21935530958238586,1.1798550873762443,0.22782375575083372,False,1.15780651315933,0.2178733117415303,1.1780850183556857,0.2262905906561879,False
cfg08_rv20_ep90.0_cp10.0_bm3.0,SP500,20,90.0,10.0,3.0,78.33628273618905,0.1561769112209222,85.27722344483453,0.1530965091120862,False,78.2207839259335,0.15543256119393056,85.14917987853534,0.15233705290993851,False
cfg08_rv20_ep90.0_cp10.0_bm3.0,GOLD,20,90.0,10.0,3.0,2.197332693184939,0.5025153428336187,2.2312322553607693,0.5049170813430391,False,2.194050476314907,0.4996497974938353,2.227883543414292,0.5019039393179513,False
cfg08_rv20_ep90.0_cp10.0_bm3.0,SILVER,20,90.0,10.0,3.0,1.659011850491128,0.3154458607970259,1.686659698183187,0.3196772758715409,False,1.6565347587041492,0.31378177302481386,1.6841286627489933,0.31790937005101605,False
cfg08_rv20_ep90.0_cp10.0_bm3.0,BTC,20,90.0,10.0,3.0,9.744282844686085,1.0829657901048653,9.855679074865842,1.0673092354078406,False,9.729671096057556,1.0810502908333306,9.84088617851966,1.0652491717139174,False
cfg08_rv20_ep90.0_cp10.0_bm3.0,OIL,20,90.0,10.0,3.0,1.1643992921667081,0.22332597111863847,1.1798550873762443,0.22782375575083372,False,1.1626664555334332,0.2218606624274392,1.1780850183556857,0.2262905906561879,False
cfg09_rv20_ep90.0_cp20.0_bm1.5,SP500,20,90.0,20.0,1.5,78.20777369797736,0.15606274463660558,85.27722344483453,0.1530965091120862,False,78.09258672451165,0.15531817364178233,85.14917987853534,0.15233705290993851,False
cfg09_rv20_ep90.0_cp20.0_bm1.5,GOLD,20,90.0,20.0,1.5,2.0719007910539595,0.4936852335320989,2.2312322553607693,0.5049170813430391,False,2.069011211924401,0.49072136047715936,2.227883543414292,0.5019039393179513,False
