config_id,asset,window_def,ladder,mult_near,max_lump_cap,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg00_trading252_ladmild_mn1.5_mlc2.0,SP500,trading252,mild,1.5,2.0,85.26604202145305,0.1530168143980671,85.27722344483453,0.1530965091120862,False,85.13801524407836,0.15225721059703845,85.14917987853534,0.15233705290993851,False
cfg00_trading252_ladmild_mn1.5_mlc2.0,GOLD,trading252,mild,1.5,2.0,2.2313289235290363,0.504961147201643,2.2312322553607693,0.5049170813430391,True,2.227980066435156,0.5019477221286346,2.227883543414292,0.5019039393179513,True
cfg00_trading252_ladmild_mn1.5_mlc2.0,SILVER,trading252,mild,1.5,2.0,1.6868285328472736,0.3197442613696965,1.686659698183187,0.3196772758715409,True,1.6842972439075796,0.31797626653938893,1.6841286627489933,0.31790937005101605,True
cfg00_trading252_ladmild_mn1.5_mlc2.0,BTC,trading252,mild,1.5,2.0,9.84237651617529,1.0660762669176531,9.855679074865842,1.0673092354078406,False,9.827603593640946,1.0640145166763633,9.84088617851966,1.0652491717139174,False
cfg00_trading252_ladmild_mn1.5_mlc2.0,OIL,trading252,mild,1.5,2.0,1.180186689452814,0.22785993617464317,1.1798550873762443,0.22782375575083372,True,1.178416122531237,0.22632659025744256,1.1780850183556857,0.2262905906561879,True
cfg01_trading252_ladmild_mn1.5_mlc3.0,SP500,trading252,mild,1.5,3.0,85.26604202145305,0.1530168143980671,85.27722344483453,0.1530965091120862,False,85.13801524407836,0.15225721059703845,85.14917987853534,0.15233705290993851,False
cfg01_trading252_ladmild_mn1.5_mlc3.0,GOLD,trading252,mild,1.5,3.0,2.2313289235290363,0.504961147201643,2.2312322553607693,0.5049170813430391,True,2.227980066435156,0.5019477221286346,2.227883543414292,0.5019039393179513,True
cfg01_trading252_ladmild_mn1.5_mlc3.0,SILVER,trading252,mild,1.5,3.0,1.6868285328472736,0.3197442613696965,1.686659698183187,0.3196772758715409,True,1.6842972439075796,0.31797626653938893,1.6841286627489933,0.31790937005101605,True
cfg01_trading252_ladmild_mn1.5_mlc3.0,BTC,trading252,mild,1.5,3.0,9.84237651617529,1.0660762669176531,9.855679074865842,1.0673092354078406,False,9.827603593640946,1.0640145166763633,9.84088617851966,1.0652491717139174,False
cfg01_trading252_ladmild_mn1.5_mlc3.0,OIL,trading252,mild,1.5,3.0,1.180186689452814,0.22785993617464317,1.1798550873762443,0.22782375575083372,True,1.178416122531237,0.22632659025744256,1.1780850183556857,0.2262905906561879,True
