asset,rho,m_max,sweep,total_invested,final_wealth,wealth_over_invested,max_drawdown,longest_weeks_underwater,cagr,annualized_vol,sharpe,sortino,calmar,n_buys,n_sells,total_fees,avg_cash_share,avg_cost_per_unit,dca_wealth_over_invested,dca_sharpe,dca_avg_cost_per_unit,dca_max_drawdown
BTC,3,3,True,314000.0,14311935.868136482,45.57941359279135,-0.8152960240619782,152,0.537348340745571,0.6512372994421889,0.9520763078540022,1.4798200071771461,0.6590837252810179,628,0,315.35654932512034,0.026170606459898306,1868.7558435534718,52.90213954881496,0.9703668228151499,1600.594181030663,-0.8168844478078863
GOLD,1,2,False,680500.0,3450507.5580915185,5.0705474769897405,-0.4283686699785141,463,0.10860279889867663,0.16884309006582662,0.5881884074394594,0.8512905509047665,0.2535264749966982,1361,0,648.9639034214293,0.028674880885190674,825.9201818646559,5.237994579263356,0.5895015765671615,828.2595437526512,-0.4364350635333053
GOLD,1,2,True,680500.0,3478192.545377215,5.111230779393409,-0.4321177826961343,463,0.10897371519143584,0.16991258961232708,0.5875238978904176,0.8507345301406549,0.252185213280302,1361,0,671.3784641275215,0.02214475457505888,841.189349271859,5.237994579263356,0.5895015765671615,828.2595437526512,-0.4364350635333053
GOLD,1,3,False,680500.0,3450507.5580915185,5.0705474769897405,-0.4283686699785141,463,0.10860279889867663,0.16884309006582662,0.5881884074394594,0.8512905509047665,0.2535264749966982,1361,0,648.9639034214293,0.028674880885190674,825.9201818646559,5.237994579263356,0.5895015765671615,828.2595437526512,-0.4364350635333053
GOLD,1,3,True,680500.0,3478192.545377215,5.111230779393409,-0.4321177826961343,463,0.10897371519143584,0.16991258961232708,0.5875238978904176,0.8507345301406549,0.252185213280302,1361,0,671.3784641275215,0.02214475457505888,841.189349271859,5.237994579263356,0.5895015765671615,828.2595437526512,-0.4364350635333053
GOLD,2,2,False,680500.0,3352913.8810535516,4.927132815655476,-0.4210482162623721,463,0.10661317017286098,0.16506594535890234,0.5869167306005407,0.850726254653418,0.2532089344048569,1361,0,623.911917590377,0.049159117364118585,825.3110162124415,5.237994579263356,0.5895015765671615,828.2595437526512,-0.4364350635333053
GOLD,2,2,True,680500.0,3457879.0903013125,5.081380000442781,-0.4329633620276113,463,0.1082626194523808,0.1693512887000646,0.5851043343666701,0.847528893385337,0.25005030205183176,1361,0,671.6383178905548,0.025866816098884658,846.4572621962834,5.237994579263356,0.5895015765671615,828.2595437526512,-0.4364350635333053
GOLD,2,3,False,680500.0,3352913.8810535516,4.927132815655476,-0.4210482162623721,463,0.10661317017286098,0.16506594535890234,0.5869167306005407,0.850726254653418,0.2532089344048569,1361,0,623.911917590377,0.049159117364118585,825.3110162124415,5.237994579263356,0.5895015765671615,828.2595437526512,-0.4364350635333053
GOLD,2,3,True,680500.0,3457879.0903013125,5.081380000442781,-0.4329633620276113,463,0.1082626194523808,0.1693512887000646,0.5851043343666701,0.847528893385337,0.25005030205183176,1361,0,671.6383178905548,0.025866816098884658,846.4572621962834,5.237994579263356,0.5895015765671615,828.2595437526512,-0.4364350635333053
GOLD,3,2,False,680500.0,3269685.14700733,4.804827548871903,-0.41446530660696934,463,0.10482427923368509,0.16170544738137008,0.5856875926721938,0.8502873506233805,0.25291448418646106,1361,0,604.008735302516,0.06728090635052493,826.2984415539744,5.237994579263356,0.5895015765671615,828.2595437526512,-0.4364350635333053
GOLD,3,2,True,680500.0,3446203.502968265,5.064222634780698,-0.4335452608625858,463,0.10784920013788857,0.16900930947128426,0.5837320118998872,0.8451043277731471,0.24876110956284186,1361,0,671.9369834353167,0.02892909396848629,849.6843243567299,5.237994579263356,0.5895015765671615,828.2595437526512,-0.4364350635333053
GOLD,3,3,False,680500.0,3270259.9473054986,4.805672222344597,-0.4144969644723099,463,0.10483218392438887,0.16172234482286826,0.5856875648794522,0.8503156117196546,0.25291423800376733,1361,0,604.2630339540899,0.06715406372956022,826.412103764893,5.237994579263356,0.5895015765671615,828.2595437526512,-0.4364350635333053
GOLD,3,3,True,680500.0,3446243.5391340875,5.06428146823525,-0.43353630723352354,463,0.1078498725082202,0.16901069029422655,0.5837322125530816,0.845105395496075,0.24876779801080665,1361,0,671.9369272261595,0.028921220466154116,849.6743439493148,5.237994579263356,0.5895015765671615,828.2595437526512,-0.4364350635333053
SILVER,1,2,False,680500.0,3492671.144577066,5.1325071926187595,-0.7391802376969678,754,0.10208537945121687,0.3100544982287502,0.4133146996712075,0.5455313116429429,0.1381062077217864,1361,0,658.400965070708,0.022752859967164592,12.403876196957496,5.21157916469976,0.4147130459853123,12.519474793393295,-0.7459420533221107
SILVER,1,2,True,680500.0,3501729.7509266785,5.145818884535898,-0.7429492578746648,754,0.10213750296943003,0.3120374936806207,0.4128599939705635,0.5453268018738138,0.13747574533099619,1361,0,669.852397559755,0.01623955041735982,12.536424528564746,5.21157916469976,0.4147130459853123,12.519474793393295,-0.7459420533221107
SILVER,1,3,False,680500.0,3492671.144577066,5.1325071926187595,-0.7391802376969678,754,0.10208537945121687,0.3100544982287502,0.4133146996712075,0.5455313116429429,0.1381062077217864,1361,0,658.400965070708,0.022752859967164592,12.403876196957496,5.21157916469976,0.4147130459853123,12.519474793393295,-0.7459420533221107
SILVER,1,3,True,680500.0,3501729.7509266785,5.145818884535898,-0.7429492578746648,754,0.10213750296943003,0.3120374936806207,0.4128599939705635,0.5453268018738138,0.13747574533099619,1361,0,669.852397559755,0.01623955041735982,12.536424528564746,5.21157916469976,0.4147130459853123,12.519474793393295,-0.7459420533221107
SILVER,2,2,False,680500.0,3463522.059927163,5.089672387843002,-0.7350348187056426,752,0.1013527955697906,0.30628153739923647,0.41228068075211427,0.5450631329272845,0.13788842785470695,1361,0,649.7780953187796,0.033091775027698,12.384075678918556,5.21157916469976,0.4147130459853123,12.519474793393295,-0.7459420533221107
SILVER,2,2,True,680500.0,3482377.8290890655,5.117381086097084,-0.7433507555285972,754,0.10163215629848077,0.3114497446213773,0.41154068174694836,0.5437618259689715,0.13672166947111,1361,0,670.965404874451,0.01900032930146481,12.626331469271957,5.21157916469976,0.4147130459853123,12.519474793393295,-0.7459420533221107
SILVER,2,3,False,680500.0,3479386.419660323,5.112985186863075,-0.736385272624279,752,0.10161617402540335,0.30705436605998704,0.4128039665579053,0.5460922469229066,0.13799321877156864,1361,0,653.0128854147595,0.030508289965592697,12.373454267089151,5.21157916469976,0.4147130459853123,12.519474793393295,-0.7459420533221107
SILVER,2,3,True,680500.0,3492861.150646035,5.132786408002991,-0.7433582958372589,754,0.10183828229320135,0.31161451846692473,0.41208664701851583,0.5446066724392701,0.1369975728575127,1361,0,670.9588986140631,0.018616577244026378,12.588170379127199,5.21157916469976,0.4147130459853123,12.519474793393295,-0.7459420533221107
SILVER,3,2,False,680500.0,3435149.7968714302,5.047979128392991,-0.7311127094211332,752,0.1006031650179322,0.30300467548580684,0.41106073239632535,0.5441633785911837,0.13760281242762953,1361,0,645.5579120008993,0.04207795401843638,12.42645574290181,5.21157916469976,0.4147130459853123,12.519474793393295,-0.7459420533221107
SILVER,3,2,True,680500.0,3473829.8770846273,5.104819804679835,-0.7435508991964423,754,0.10138004734774198,0.31104050568763963,0.41091640937794005,0.5429727686675166,0.13634580693440582,1361,0,671.3300346506402,0.020984121329767003,12.663319556681985,5.21157916469976,0.4147130459853123,12.519474793393295,-0.7459420533221107
SILVER,3,3,False,680500.0,3467579.115816575,5.095634262772337,-0.7351891750741741,752,0.10114584597061183,0.30513389527323376,0.41195673561130636,0.5463212851441486,0.1375779859114589,1361,0,653.3978013542305,0.03466242563236626,12.421469131442745,5.21157916469976,0.4147130459853123,12.519474793393295,-0.7459420533221107
SILVER,3,3,True,680500.0,3478118.805619553,5.11112241825063,-0.7435562538741589,754,0.10146415297206968,0.3111444604126281,0.41112823284782063,0.5432909097711762,0.136457937706004,1361,0,671.3251839514439,0.02082215130058167,12.64755501054134,5.21157916469976,0.4147130459853123,12.519474793393295,-0.7459420533221107
