config_id,asset,normalization_method,lookback_years,threshold_level,weak_tilt_fraction,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg11_zscore_lb10_tl2_tf0.25,GOLD,zscore,10,2,0.25,6.0,2.0732150990648757,0.44890638957361423,2.2312322553607693,0.5049170813430391,False,2.0701519496982304,0.4462071141632549,2.227883543414292,0.5019039393179513,False
cfg11_zscore_lb10_tl2_tf0.25,SILVER,zscore,10,2,0.25,6.0,1.5255091782593477,0.27885905093645036,1.686659698183187,0.3196772758715409,False,1.5232684101551772,0.2773423756121325,1.6841286627489933,0.31790937005101605,False
cfg11_zscore_lb10_tl2_tf0.25,BTC,zscore,10,2,0.25,6.0,7.812914428113031,0.999255228332328,9.855679074865842,1.0673092354078406,False,7.80136958588314,0.9971778959684963,9.84088617851966,1.0652491717139174,False
cfg11_zscore_lb10_tl2_tf0.25,OIL,zscore,10,2,0.25,6.0,1.0962638554850346,0.19081101070209847,1.1798550873762443,0.22782375575083372,False,1.0946675506329901,0.1894080349970106,1.1780850183556857,0.2262905906561879,False
cfg12_percentile_lb5_tl0_tf0.0,SP500,percentile,5,0,0.0,6.0,84.97347635027087,0.15285488214826548,85.27722344483453,0.1530965091120862,False,84.84589987011732,0.15209519076306657,85.14917987853534,0.15233705290993851,False
cfg12_percentile_lb5_tl0_tf0.0,GOLD,percentile,5,0,0.0,6.0,2.1671326963941673,0.4816839737384579,2.2312322553607693,0.5049170813430391,False,2.163932562960515,0.47891655393122357,2.227883543414292,0.5019039393179513,False
cfg12_percentile_lb5_tl0_tf0.0,SILVER,percentile,5,0,0.0,6.0,1.6353883896377932,0.3099484173165712,1.686659698183187,0.3196772758715409,False,1.632986671079154,0.3083723602800939,1.6841286627489933,0.31790937005101605,False
cfg12_percentile_lb5_tl0_tf0.0,BTC,percentile,5,0,0.0,6.0,8.52463529104201,1.0261119874186735,9.855679074865842,1.0673092354078406,False,8.512032252379532,1.0240492135287749,9.84088617851966,1.0652491717139174,False
cfg12_percentile_lb5_tl0_tf0.0,OIL,percentile,5,0,0.0,6.0,1.140021307730568,0.22398787546401916,1.1798550873762443,0.22782375575083372,False,1.1383633303552176,0.22257258362460847,1.1780850183556857,0.2262905906561879,False
cfg13_percentile_lb5_tl0_tf0.25,SP500,percentile,5,0,0.25,6.0,85.0635459998359,0.1529263901136562,85.27722344483453,0.1530965091120862,False,84.93583152761157,0.15216676118273262,85.14917987853534,0.15233705290993851,False
cfg13_percentile_lb5_tl0_tf0.25,GOLD,percentile,5,0,0.25,6.0,2.1883677175278407,0.4911061212236489,2.2312322553607693,0.5049170813430391,False,2.1851226164458746,0.48827041676580174,2.227883543414292,0.5019039393179513,False
cfg13_percentile_lb5_tl0_tf0.25,SILVER,percentile,5,0,0.25,6.0,1.6515583246788106,0.31394273271762985,1.686659698183187,0.3196772758715409,False,1.6491192437062299,0.31231683034842395,1.6841286627489933,0.31790937005101605,False
cfg13_percentile_lb5_tl0_tf0.25,BTC,percentile,5,0,0.25,6.0,8.904018680227317,1.0385853728962937,9.855679074865842,1.0673092354078406,False,8.890798173475394,1.0365239245901354,9.84088617851966,1.0652491717139174,False
cfg13_percentile_lb5_tl0_tf0.25,OIL,percentile,5,0,0.25,6.0,1.1499801517008978,0.2251809489192663,1.1798550873762443,0.22782375575083372,False,1.1482941508150564,0.2237328652947724,1.1780850183556857,0.2262905906561879,False
cfg14_percentile_lb5_tl1_tf0.0,SP500,percentile,5,1,0.0,6.0,84.84380831752901,0.15274077255807314,85.27722344483453,0.1530965091120862,False,84.71642907258811,0.15198082744192362,85.14917987853534,0.15233705290993851,False
cfg14_percentile_lb5_tl1_tf0.0,GOLD,percentile,5,1,0.0,6.0,2.050670295450856,0.4349174837696787,2.2312322553607693,0.5049170813430391,False,2.0476570970014825,0.43236552303484355,2.227883543414292,0.5019039393179513,False
cfg14_percentile_lb5_tl1_tf0.0,SILVER,percentile,5,1,0.0,6.0,1.5696748280847062,0.29413907310796966,1.686659698183187,0.3196772758715409,False,1.5673838450518045,0.2927369484227884,1.6841286627489933,0.31790937005101605,False
cfg14_percentile_lb5_tl1_tf0.0,BTC,percentile,5,1,0.0,6.0,7.748013881789666,0.9984793989390459,9.855679074865842,1.0673092354078406,False,7.736626767804866,0.9964037331447871,9.84088617851966,1.0652491717139174,False
cfg14_percentile_lb5_tl1_tf0.0,OIL,percentile,5,1,0.0,6.0,1.1072254440274045,0.19724699311153301,1.1798550873762443,0.22782375575083372,False,1.1056287642698122,0.19592731085970055,1.1780850183556857,0.2262905906561879,False
cfg15_percentile_lb5_tl1_tf0.25,SP500,percentile,5,1,0.25,6.0,84.97915969350431,0.15285268611594915,85.27722344483453,0.1530965091120862,False,84.85157383129578,0.1520928852905169,85.14917987853534,0.15233705290993851,False
cfg15_percentile_lb5_tl1_tf0.25,GOLD,percentile,5,1,0.25,6.0,2.103207342114532,0.4598920459709352,2.2312322553607693,0.5049170813430391,False,2.1000991593499134,0.45719802232589885,2.227883543414292,0.5019039393179513,False
cfg15_percentile_lb5_tl1_tf0.25,SILVER,percentile,5,1,0.25,6.0,1.6141513075467353,0.30586806180050863,1.686659698183187,0.3196772758715409,False,1.6117774431523437,0.3043717078263944,1.6841286627489933,0.31790937005101605,False
cfg15_percentile_lb5_tl1_tf0.25,BTC,percentile,5,1,0.25,6.0,8.331663149960825,1.0196190454274856,9.855679074865842,1.0673092354078406,False,8.319339405746176,1.0175476374880437,9.84088617851966,1.0652491717139174,False
cfg15_percentile_lb5_tl1_tf0.25,OIL,percentile,5,1,0.25,6.0,1.1291976976878304,0.20673805239456106,1.1798550873762443,0.22782375575083372,False,1.127551942622269,0.20534583290066938,1.1780850183556857,0.2262905906561879,False
cfg16_percentile_lb5_tl2_tf0.0,SP500,percentile,5,2,0.0,6.0,84.66536642434755,0.15259096098174685,85.27722344483453,0.1530965091120862,False,84.53825670147361,0.15183082361958786,85.14917987853534,0.15233705290993851,False
cfg16_percentile_lb5_tl2_tf0.0,GOLD,percentile,5,2,0.0,6.0,2.005047418312943,0.42195651497787035,2.2312322553607693,0.5049170813430391,False,2.0021102868544562,0.4193978034770277,2.227883543414292,0.5019039393179513,False
cfg16_percentile_lb5_tl2_tf0.0,SILVER,percentile,5,2,0.0,6.0,1.4683908717633773,0.26843269001880277,1.686659698183187,0.3196772758715409,False,1.4662595309153272,0.2670108976043694,1.6841286627489933,0.31790937005101605,False
cfg16_percentile_lb5_tl2_tf0.0,BTC,percentile,5,2,0.0,6.0,7.121855570964023,0.9769432136629631,9.855679074865842,1.0673092354078406,False,7.111430875103107,0.9748578752458161,9.84088617851966,1.0652491717139174,False
cfg16_percentile_lb5_tl2_tf0.0,OIL,percentile,5,2,0.0,6.0,1.0762713381920859,0.18299464863123485,1.1798550873762443,0.22782375575083372,False,1.0747286927613724,0.18165925979467876,1.1780850183556857,0.2262905906561879,False
cfg17_percentile_lb5_tl2_tf0.25,SP500,percentile,5,2,0.25,6.0,84.82796577981291,0.15272690815654671,85.27722344483453,0.1530965091120862,False,84.70060812896503,0.15196695231107063,85.14917987853534,0.15233705290993851,False
cfg17_percentile_lb5_tl2_tf0.25,GOLD,percentile,5,2,0.25,6.0,2.0661009729509763,0.4493035654685428,2.2312322553607693,0.5049170813430391,False,2.0630541785846463,0.4465998054571444,2.227883543414292,0.5019039393179513,False
cfg17_percentile_lb5_tl2_tf0.25,SILVER,percentile,5,2,0.25,6.0,1.543729914655066,0.28945651682684376,1.686659698183187,0.3196772758715409,False,1.5414674612171098,0.28794791999587577,1.6841286627489933,0.31790937005101605,False
cfg17_percentile_lb5_tl2_tf0.25,BTC,percentile,5,2,0.25,6.0,7.884081977512185,1.0058652731059843,9.855679074865842,1.0673092354078406,False,7.872446957460013,1.0037882074241928,9.84088617851966,1.0652491717139174,False
cfg17_percentile_lb5_tl2_tf0.25,OIL,percentile,5,2,0.25,6.0,1.1086585671709006,0.19771336738711012,1.1798550873762443,0.22782375575083372,False,1.1070493191585178,0.1963097524100666,1.1780850183556857,0.2262905906561879,False
cfg18_percentile_lb10_tl0_tf0.0,SP500,percentile,10,0,0.0,6.0,84.95659142497793,0.1528411672080698,85.27722344483453,0.1530965091120862,False,84.82903903181253,0.15208150663016065,85.14917987853534,0.15233705290993851,False
cfg18_percentile_lb10_tl0_tf0.0,GOLD,percentile,10,0,0.0,6.0,2.1545791341992326,0.4727777526775781,2.2312322553607693,0.5049170813430391,False,2.1513918332476796,0.46995483083982476,2.227883543414292,0.5019039393179513,False
cfg18_percentile_lb10_tl0_tf0.0,SILVER,percentile,10,0,0.0,6.0,1.633555995191903,0.30515348716053725,1.686659698183187,0.3196772758715409,False,1.63115101126589,0.30354852450549746,1.6841286627489933,0.31790937005101605,False
cfg18_percentile_lb10_tl0_tf0.0,BTC,percentile,10,0,0.0,6.0,9.2449198136231,1.0493351545932912,9.855679074865842,1.0673092354078406,False,9.231213215978274,1.047276079730375,9.84088617851966,1.0652491717139174,False
cfg18_percentile_lb10_tl0_tf0.0,OIL,percentile,10,0,0.0,6.0,1.1441104981581853,0.22059682677851436,1.1798550873762443,0.22782375575083372,False,1.1424403700981285,0.21915947966384744,1.1780850183556857,0.2262905906561879,False
cfg19_percentile_lb10_tl0_tf0.25,SP500,percentile,10,0,0.25,6.0,85.05197208824747,0.15291696901391114,85.27722344483453,0.1530965091120862,False,84.92427404495453,0.152157363675012,85.14917987853534,0.15233705290993851,False
