config_id,asset,skew_lookback,k,min_mult,max_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg15_sl252_k0.5_mn0.5_mx2.0,GOLD,252,0.5,0.5,2.0,2.231041550268173,0.5047906098321664,2.2312322553607693,0.5049170813430391,False,2.227693124665677,0.5017771941538347,2.227883543414292,0.5019039393179513,False
cfg15_sl252_k0.5_mn0.5_mx2.0,SILVER,252,0.5,0.5,2.0,1.6869144577512816,0.31971030244528587,1.686659698183187,0.3196772758715409,True,1.6843830397952144,0.31794229710179533,1.6841286627489933,0.31790937005101605,True
cfg15_sl252_k0.5_mn0.5_mx2.0,BTC,252,0.5,0.5,2.0,9.844852234429634,1.0669200852247132,9.855679074865842,1.0673092354078406,False,9.830075594600618,1.0648597516461262,9.84088617851966,1.0652491717139174,False
cfg15_sl252_k0.5_mn0.5_mx2.0,OIL,252,0.5,0.5,2.0,1.1799353742362695,0.22767852261712768,1.1798550873762443,0.22782375575083372,False,1.1781651846648753,0.22614496323438352,1.1780850183556857,0.2262905906561879,False
cfg16_sl252_k1.0_mn0.25_mx1.5,SP500,252,1.0,0.25,1.5,85.27704971045628,0.15309637983727167,85.27722344483453,0.1530965091120862,False,85.14900656144506,0.15233692361674828,85.14917987853534,0.15233705290993851,False
cfg16_sl252_k1.0_mn0.25_mx1.5,GOLD,252,1.0,0.25,1.5,2.2306144768731735,0.5046783058912155,2.2312322553607693,0.5049170813430391,False,2.2272674360852043,0.5016648190169771,2.227883543414292,0.5019039393179513,False
cfg16_sl252_k1.0_mn0.25_mx1.5,SILVER,252,1.0,0.25,1.5,1.6866657087600347,0.31964708295158695,1.686659698183187,0.3196772758715409,False,1.6841354078641393,0.3178789400612172,1.6841286627489933,0.31790937005101605,False
cfg16_sl252_k1.0_mn0.25_mx1.5,BTC,252,1.0,0.25,1.5,9.836259509294925,1.0666318762736793,9.855679074865842,1.0673092354078406,False,9.821498482149368,1.0645712065528712,9.84088617851966,1.0652491717139174,False
cfg16_sl252_k1.0_mn0.25_mx1.5,OIL,252,1.0,0.25,1.5,1.1801901527848004,0.2277148345266391,1.1798550873762443,0.22782375575083372,False,1.1784203234907444,0.22618112799982296,1.1780850183556857,0.2262905906561879,False
cfg17_sl252_k1.0_mn0.25_mx2.0,SP500,252,1.0,0.25,2.0,85.27704971045628,0.15309637983727167,85.27722344483453,0.1530965091120862,False,85.14900656144506,0.15233692361674828,85.14917987853534,0.15233705290993851,False
cfg17_sl252_k1.0_mn0.25_mx2.0,GOLD,252,1.0,0.25,2.0,2.2306144768731735,0.5046783058912155,2.2312322553607693,0.5049170813430391,False,2.2272674360852043,0.5016648190169771,2.227883543414292,0.5019039393179513,False
cfg17_sl252_k1.0_mn0.25_mx2.0,SILVER,252,1.0,0.25,2.0,1.6866657087600347,0.31964708295158695,1.686659698183187,0.3196772758715409,False,1.6841354078641393,0.3178789400612172,1.6841286627489933,0.31790937005101605,False
cfg17_sl252_k1.0_mn0.25_mx2.0,BTC,252,1.0,0.25,2.0,9.836259509294925,1.0666318762736793,9.855679074865842,1.0673092354078406,False,9.821498482149368,1.0645712065528712,9.84088617851966,1.0652491717139174,False
cfg17_sl252_k1.0_mn0.25_mx2.0,OIL,252,1.0,0.25,2.0,1.1801901527848004,0.2277148345266391,1.1798550873762443,0.22782375575083372,False,1.1784203234907444,0.22618112799982296,1.1780850183556857,0.2262905906561879,False
cfg18_sl252_k1.0_mn0.5_mx1.5,SP500,252,1.0,0.5,1.5,85.27708807707744,0.1530964092828189,85.27722344483453,0.1530965091120862,False,85.14904471404249,0.1523369530112769,85.14917987853534,0.15233705290993851,False
cfg18_sl252_k1.0_mn0.5_mx1.5,GOLD,252,1.0,0.5,1.5,2.230984334287643,0.5047756775239732,2.2312322553607693,0.5049170813430391,False,2.227635994638981,0.50176220742956,2.227883543414292,0.5019039393179513,False
cfg18_sl252_k1.0_mn0.5_mx1.5,SILVER,252,1.0,0.5,1.5,1.6869387269196023,0.319709150133467,1.686659698183187,0.3196772758715409,True,1.684407272567298,0.31794110226554967,1.6841286627489933,0.31790937005101605,True
cfg18_sl252_k1.0_mn0.5_mx1.5,BTC,252,1.0,0.5,1.5,9.84159844130815,1.0668041392250633,9.855679074865842,1.0673092354078406,False,9.826826687214648,1.0647436842754798,9.84088617851966,1.0652491717139174,False
cfg18_sl252_k1.0_mn0.5_mx1.5,OIL,252,1.0,0.5,1.5,1.180043449183345,0.22770291367762757,1.1798550873762443,0.22782375575083372,False,1.178273097381158,0.22616934651118614,1.1780850183556857,0.2262905906561879,False
cfg19_sl252_k1.0_mn0.5_mx2.0,SP500,252,1.0,0.5,2.0,85.27708807707744,0.1530964092828189,85.27722344483453,0.1530965091120862,False,85.14904471404249,0.1523369530112769,85.14917987853534,0.15233705290993851,False
cfg19_sl252_k1.0_mn0.5_mx2.0,GOLD,252,1.0,0.5,2.0,2.230984334287643,0.5047756775239732,2.2312322553607693,0.5049170813430391,False,2.227635994638981,0.50176220742956,2.227883543414292,0.5019039393179513,False
cfg19_sl252_k1.0_mn0.5_mx2.0,SILVER,252,1.0,0.5,2.0,1.6869387269196023,0.319709150133467,1.686659698183187,0.3196772758715409,True,1.684407272567298,0.31794110226554967,1.6841286627489933,0.31790937005101605,True
cfg19_sl252_k1.0_mn0.5_mx2.0,BTC,252,1.0,0.5,2.0,9.84159844130815,1.0668041392250633,9.855679074865842,1.0673092354078406,False,9.826826687214648,1.0647436842754798,9.84088617851966,1.0652491717139174,False
cfg19_sl252_k1.0_mn0.5_mx2.0,OIL,252,1.0,0.5,2.0,1.180043449183345,0.22770291367762757,1.1798550873762443,0.22782375575083372,False,1.178273097381158,0.22616934651118614,1.1780850183556857,0.2262905906561879,False
cfg20_sl252_k1.5_mn0.25_mx1.5,SP500,252,1.5,0.25,1.5,85.27700651339244,0.15309634777985176,85.27722344483453,0.1530965091120862,False,85.14896342924179,0.1523368915348958,85.14917987853534,0.15233705290993851,False
cfg20_sl252_k1.5_mn0.25_mx1.5,GOLD,252,1.5,0.25,1.5,2.230617599211934,0.5046918298061847,2.2312322553607693,0.5049170813430391,False,2.227270553735769,0.5016781944341043,2.227883543414292,0.5019039393179513,False
cfg20_sl252_k1.5_mn0.25_mx1.5,SILVER,252,1.5,0.25,1.5,1.686470247913993,0.319611751436949,1.686659698183187,0.3196772758715409,False,1.6839402405028565,0.3178435213719842,1.6841286627489933,0.31790937005101605,False
cfg20_sl252_k1.5_mn0.25_mx1.5,BTC,252,1.5,0.25,1.5,9.834785297189496,1.0665897571450944,9.855679074865842,1.0673092354078406,False,9.820026483575615,1.0645289166659764,9.84088617851966,1.0652491717139174,False
