config_id,asset,ui_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg19_uw126_pl504_k0.5_mn0.5,BTC,126,504,0.5,0.5,9.855327141413252,1.0673026894034903,9.855679074865842,1.0673092354078406,False,9.840534773495675,1.0652426101167787,9.84088617851966,1.0652491717139174,False
cfg19_uw126_pl504_k0.5_mn0.5,OIL,126,504,0.5,0.5,1.1805496265493918,0.22796225467454498,1.1798550873762443,0.22782375575083372,True,1.178778514677224,0.2264290800294174,1.1780850183556857,0.2262905906561879,True
cfg20_uw126_pl504_k1.0_mn0.25,SP500,126,504,1.0,0.25,85.2704526716398,0.15303340095527856,85.27722344483453,0.1530965091120862,False,85.1424192716676,0.1522736669717293,85.14917987853534,0.15233705290993851,False
cfg20_uw126_pl504_k1.0_mn0.25,GOLD,126,504,1.0,0.25,2.231485294313931,0.5049690966390094,2.2312322553607693,0.5049170813430391,True,2.2281362024290945,0.5019555737322244,2.227883543414292,0.5019039393179513,True
cfg20_uw126_pl504_k1.0_mn0.25,SILVER,126,504,1.0,0.25,1.6866541637794201,0.3196261517767647,1.686659698183187,0.3196772758715409,False,1.684123136655145,0.31785794156537195,1.6841286627489933,0.31790937005101605,False
cfg20_uw126_pl504_k1.0_mn0.25,BTC,126,504,1.0,0.25,9.855172345728404,1.0673017462187846,9.855679074865842,1.0673092354078406,False,9.840380210236773,1.065241643771229,9.84088617851966,1.0652491717139174,False
cfg20_uw126_pl504_k1.0_mn0.25,OIL,126,504,1.0,0.25,1.180753546998989,0.22800408878915537,1.1798550873762443,0.22782375575083372,True,1.1789821289399567,0.22647080034419806,1.1780850183556857,0.2262905906561879,True
cfg21_uw126_pl504_k1.0_mn0.5,SP500,126,504,1.0,0.5,85.27941895867315,0.1530758102750939,85.27722344483453,0.1530965091120862,False,85.15137209580692,0.1523162681573139,85.14917987853534,0.15233705290993851,False
cfg21_uw126_pl504_k1.0_mn0.5,GOLD,126,504,1.0,0.5,2.2314211816697207,0.504947588481288,2.2312322553607693,0.5049170813430391,True,2.22807218605011,0.5019342973034648,2.227883543414292,0.5019039393179513,True
cfg21_uw126_pl504_k1.0_mn0.5,SILVER,126,504,1.0,0.5,1.6868697802269843,0.3196811490148389,1.686659698183187,0.3196772758715409,True,1.6843384293542876,0.3179131177150625,1.6841286627489933,0.31790937005101605,True
cfg21_uw126_pl504_k1.0_mn0.5,BTC,126,504,1.0,0.5,9.854833038880471,1.0672912268773618,9.855679074865842,1.0673092354078406,False,9.840041412858582,1.0652311391837614,9.84088617851966,1.0652491717139174,False
cfg21_uw126_pl504_k1.0_mn0.5,OIL,126,504,1.0,0.5,1.180671854761404,0.22798877859958033,1.1798550873762443,0.22782375575083372,True,1.1789005593633892,0.22645560152344768,1.1780850183556857,0.2262905906561879,True
cfg22_uw126_pl504_k1.5_mn0.25,SP500,126,504,1.5,0.25,85.26805127643733,0.15303712844907072,85.27722344483453,0.1530965091120862,False,85.14002148216355,0.1522773708294403,85.14917987853534,0.15233705290993851,False
cfg22_uw126_pl504_k1.5_mn0.25,GOLD,126,504,1.5,0.25,2.231443601224364,0.5049770589139462,2.2312322553607693,0.5049170813430391,True,2.2280945719417553,0.5019634399787058,2.227883543414292,0.5019039393179513,True
cfg22_uw126_pl504_k1.5_mn0.25,SILVER,126,504,1.5,0.25,1.6865945944921996,0.31961431177581207,1.686659698183187,0.3196772758715409,False,1.6840636568112932,0.3178460519499976,1.6841286627489933,0.31790937005101605,False
cfg22_uw126_pl504_k1.5_mn0.25,BTC,126,504,1.5,0.25,9.853982968979501,1.0672723207556407,9.855679074865842,1.0673092354078406,False,9.839192619338839,1.065212198294569,9.84088617851966,1.0652491717139174,False
