config_id,asset,sortino_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg09_sw40_pl756_k1.0_mn0.5,SP500,40,756,1.0,0.5,85.2838441401293,0.15312906687983022,85.27722344483453,0.1530965091120862,True,85.15579063284642,0.15236959163615912,85.14917987853534,0.15233705290993851,True
cfg09_sw40_pl756_k1.0_mn0.5,GOLD,40,756,1.0,0.5,2.231345675568927,0.5049445153287939,2.2312322553607693,0.5049170813430391,True,2.2279967933218465,0.5019312457728193,2.227883543414292,0.5019039393179513,True
cfg09_sw40_pl756_k1.0_mn0.5,SILVER,40,756,1.0,0.5,1.6868658279977087,0.3197096723378606,1.686659698183187,0.3196772758715409,True,1.684334483059288,0.31794169850131065,1.6841286627489933,0.31790937005101605,True
cfg09_sw40_pl756_k1.0_mn0.5,BTC,40,756,1.0,0.5,9.852201565942227,1.0672315208304475,9.855679074865842,1.0673092354078406,False,9.837413891080889,1.0651713744805353,9.84088617851966,1.0652491717139174,False
cfg09_sw40_pl756_k1.0_mn0.5,OIL,40,756,1.0,0.5,1.1806112344595439,0.22795213170380288,1.1798550873762443,0.22782375575083372,True,1.1788400300830046,0.2264189275168763,1.1780850183556857,0.2262905906561879,True
cfg10_sw40_pl756_k1.5_mn0.25,SP500,40,756,1.5,0.25,85.26449363106666,0.15306842622356723,85.27722344483453,0.1530965091120862,False,85.13646917860265,0.15230879716749113,85.14917987853534,0.15233705290993851,False
cfg10_sw40_pl756_k1.5_mn0.25,GOLD,40,756,1.5,0.25,2.231355049258932,0.504967222649718,2.2312322553607693,0.5049170813430391,True,2.2280061529372324,0.5019537288076199,2.227883543414292,0.5019039393179513,True
cfg10_sw40_pl756_k1.5_mn0.25,SILVER,40,756,1.5,0.25,1.6867135208603279,0.3196822661129895,1.686659698183187,0.3196772758715409,True,1.6841824046112999,0.31791416125418975,1.6841286627489933,0.31790937005101605,True
cfg10_sw40_pl756_k1.5_mn0.25,BTC,40,756,1.5,0.25,9.850141254409253,1.067186256250948,9.855679074865842,1.0673092354078406,False,9.835357662831443,1.0651260696596798,9.84088617851966,1.0652491717139174,False
cfg10_sw40_pl756_k1.5_mn0.25,OIL,40,756,1.5,0.25,1.1808908094959196,0.22798236307016811,1.1798550873762443,0.22782375575083372,True,1.1791191853370442,0.22644901650550406,1.1780850183556857,0.2262905906561879,True
cfg11_sw40_pl756_k1.5_mn0.5,SP500,40,756,1.5,0.5,85.2838781122647,0.15313333772970006,85.27722344483453,0.1530965091120862,True,85.15582455397265,0.15237386519599044,85.14917987853534,0.15233705290993851,True
cfg11_sw40_pl756_k1.5_mn0.5,GOLD,40,756,1.5,0.5,2.231372749958259,0.5049520389712574,2.2312322553607693,0.5049170813430391,True,2.228023827058942,0.5019387627528994,2.227883543414292,0.5019039393179513,True
cfg11_sw40_pl756_k1.5_mn0.5,SILVER,40,756,1.5,0.5,1.686853881168253,0.31970769913664393,1.686659698183187,0.3196772758715409,True,1.6843225541680154,0.3179397143814762,1.6841286627489933,0.31790937005101605,True
cfg11_sw40_pl756_k1.5_mn0.5,BTC,40,756,1.5,0.5,9.852094176941668,1.067228746462592,9.855679074865842,1.0673092354078406,False,9.83730666348535,1.0651685976342469,9.84088617851966,1.0652491717139174,False
cfg11_sw40_pl756_k1.5_mn0.5,OIL,40,756,1.5,0.5,1.1806582439511177,0.22796122901745633,1.1798550873762443,0.22782375575083372,True,1.1788869689897588,0.22642802516344018,1.1780850183556857,0.2262905906561879,True
cfg12_sw60_pl504_k0.5_mn0.25,SP500,60,504,0.5,0.25,85.28316936288338,0.15312486624035082,85.27722344483453,0.1530965091120862,True,85.15511686877998,0.15236539934202797,85.14917987853534,0.15233705290993851,True
cfg12_sw60_pl504_k0.5_mn0.25,GOLD,60,504,0.5,0.25,2.2313304062893193,0.5049449714721174,2.2312322553607693,0.5049170813430391,True,2.2279815469690796,0.5019317623968895,2.227883543414292,0.5019039393179513,True
cfg12_sw60_pl504_k0.5_mn0.25,SILVER,60,504,0.5,0.25,1.6867166932714774,0.319678085887921,1.686659698183187,0.3196772758715409,True,1.6841855722590695,0.3179101191883668,1.6841286627489933,0.31790937005101605,True
cfg12_sw60_pl504_k0.5_mn0.25,BTC,60,504,0.5,0.25,9.853852117678464,1.0672716689397803,9.855679074865842,1.0673092354078406,False,9.839061964511234,1.06521154285004,9.84088617851966,1.0652491717139174,False
cfg12_sw60_pl504_k0.5_mn0.25,OIL,60,504,0.5,0.25,1.1804010991052298,0.22790321179480102,1.1798550873762443,0.22782375575083372,True,1.1786302102472406,0.22636998009242007,1.1780850183556857,0.2262905906561879,True
cfg13_sw60_pl504_k0.5_mn0.5,SP500,60,504,0.5,0.5,85.28316936288338,0.15312486624035082,85.27722344483453,0.1530965091120862,True,85.15511686877998,0.15236539934202797,85.14917987853534,0.15233705290993851,True
cfg13_sw60_pl504_k0.5_mn0.5,GOLD,60,504,0.5,0.5,2.2313304062893193,0.5049449714721174,2.2312322553607693,0.5049170813430391,True,2.2279815469690796,0.5019317623968895,2.227883543414292,0.5019039393179513,True
cfg13_sw60_pl504_k0.5_mn0.5,SILVER,60,504,0.5,0.5,1.6867166932714774,0.319678085887921,1.686659698183187,0.3196772758715409,True,1.6841855722590695,0.3179101191883668,1.6841286627489933,0.31790937005101605,True
cfg13_sw60_pl504_k0.5_mn0.5,BTC,60,504,0.5,0.5,9.853852117678464,1.0672716689397803,9.855679074865842,1.0673092354078406,False,9.839061964511234,1.06521154285004,9.84088617851966,1.0652491717139174,False
