config_id,asset,fast_days,slow_days,persistence_days,bull_mult,bear_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg08_f50_s200_pd10_bu1.25_be0.5,SP500,50,200,10,1.25,0.5,85.28594021998158,0.1531024529124305,85.27722344483453,0.1530965091120862,True,85.15788356543128,0.15234292032649963,85.14917987853534,0.15233705290993851,True
cfg08_f50_s200_pd10_bu1.25_be0.5,GOLD,50,200,10,1.25,0.5,2.2313997928228964,0.5049575140905171,2.2312322553607693,0.5049170813430391,True,2.228050829318673,0.501944294529254,2.227883543414292,0.5019039393179513,True
cfg08_f50_s200_pd10_bu1.25_be0.5,SILVER,50,200,10,1.25,0.5,1.6868005945629352,0.319593497299986,1.686659698183187,0.3196772758715409,False,1.6842693475726094,0.317825347380427,1.6841286627489933,0.31790937005101605,False
cfg08_f50_s200_pd10_bu1.25_be0.5,BTC,50,200,10,1.25,0.5,9.848411342161157,1.0669211751478496,9.855679074865842,1.0673092354078406,False,9.833629358486792,1.0648605143381018,9.84088617851966,1.0652491717139174,False
cfg08_f50_s200_pd10_bu1.25_be0.5,OIL,50,200,10,1.25,0.5,1.1803461238855975,0.22766512556793606,1.1798550873762443,0.22782375575083372,False,1.1785753176168903,0.22613141299618433,1.1780850183556857,0.2262905906561879,False
cfg09_f50_s200_pd10_bu1.25_be0.75,SP500,50,200,10,1.25,0.75,85.28158223789934,0.1530994867211788,85.27722344483453,0.1530965091120862,True,85.1535321268659,0.1523399922944227,85.14917987853534,0.15233705290993851,True
cfg09_f50_s200_pd10_bu1.25_be0.75,GOLD,50,200,10,1.25,0.75,2.2313160189260874,0.5049372969311765,2.2312322553607693,0.5049170813430391,True,2.2279671812084905,0.5019241161322362,2.227883543414292,0.5019039393179513,True
cfg09_f50_s200_pd10_bu1.25_be0.75,SILVER,50,200,10,1.25,0.75,1.6867301547957776,0.31963540149881814,1.686659698183187,0.3196772758715409,False,1.6841990135708735,0.31786737360476996,1.6841286627489933,0.31790937005101605,False
cfg09_f50_s200_pd10_bu1.25_be0.75,BTC,50,200,10,1.25,0.75,9.852045236942875,1.0671153262575679,9.855679074865842,1.0673092354078406,False,9.837257796809787,1.0650549638856952,9.84088617851966,1.0652491717139174,False
cfg09_f50_s200_pd10_bu1.25_be0.75,OIL,50,200,10,1.25,0.75,1.1801006114142227,0.22774447885949717,1.1798550873762443,0.22782375575083372,False,1.178330173738952,0.22621103975673154,1.1780850183556857,0.2262905906561879,False
