config_id,asset,vix_lookback,elevated_pct,buy_multiplier,calm_fraction,max_buy_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg04_lb252_ep80.0_bm3.0_cf0.75,SILVER,252,80.0,3.0,0.75,4.0,1.6426217422601994,0.3166985139489299,1.686659698183187,0.3196772758715409,False,1.6401759574248693,0.3151728436638384,1.6841286627489933,0.31790937005101605,False
cfg04_lb252_ep80.0_bm3.0_cf0.75,BTC,252,80.0,3.0,0.75,4.0,9.648752073226778,1.1046771777452795,9.855679074865842,1.0673092354078406,False,9.634315306551134,1.102982569629795,9.84088617851966,1.0652491717139174,False
cfg04_lb252_ep80.0_bm3.0_cf0.75,OIL,252,80.0,3.0,0.75,4.0,1.1594846626752915,0.2273808697293942,1.1798550873762443,0.22782375575083372,False,1.1577642885004968,0.2260374283462697,1.1780850183556857,0.2262905906561879,False
cfg05_lb252_ep80.0_bm3.0_cf0.9,SP500,252,80.0,3.0,0.9,4.0,78.49278500987111,0.15631626802644233,85.27722344483453,0.1530965091120862,False,78.37688331035288,0.15557228169728765,85.14917987853534,0.15233705290993851,False
cfg05_lb252_ep80.0_bm3.0_cf0.9,GOLD,252,80.0,3.0,0.9,4.0,2.2179396275881107,0.5043658400321537,2.2312322553607693,0.5049170813430391,False,2.2146185255589637,0.5015155242984224,2.227883543414292,0.5019039393179513,False
cfg05_lb252_ep80.0_bm3.0_cf0.9,SILVER,252,80.0,3.0,0.9,4.0,1.6751492432020674,0.32019925081501854,1.686659698183187,0.3196772758715409,False,1.6726431417500756,0.3185313122497913,1.6841286627489933,0.31790937005101605,False
cfg05_lb252_ep80.0_bm3.0_cf0.9,BTC,252,80.0,3.0,0.9,4.0,9.84093968978821,1.0836060136053467,9.855679074865842,1.0673092354078406,False,9.826178172716103,1.0816922231441837,9.84088617851966,1.0652491717139174,False
cfg05_lb252_ep80.0_bm3.0_cf0.9,OIL,252,80.0,3.0,0.9,4.0,1.1708852074442444,0.2266640676291294,1.1798550873762443,0.22782375575083372,False,1.169136250160871,0.22520532113100775,1.1780850183556857,0.2262905906561879,False
cfg06_lb252_ep90.0_bm1.5_cf0.75,SP500,252,90.0,1.5,0.75,4.0,67.71346966850358,0.16002957456558015,85.27722344483453,0.1530965091120862,False,67.61729228306112,0.15931374575935703,85.14917987853534,0.15233705290993851,False
cfg06_lb252_ep90.0_bm1.5_cf0.75,GOLD,252,90.0,1.5,0.75,4.0,2.034117701548762,0.49085004753140926,2.2312322553607693,0.5049170813430391,False,2.0313427865302214,0.48815057498478115,2.227883543414292,0.5019039393179513,False
cfg06_lb252_ep90.0_bm1.5_cf0.75,SILVER,252,90.0,1.5,0.75,4.0,1.5846097477805807,0.30449708893632915,1.686659698183187,0.3196772758715409,False,1.582509793525506,0.30292986059175014,1.6841286627489933,0.31790937005101605,False
cfg06_lb252_ep90.0_bm1.5_cf0.75,BTC,252,90.0,1.5,0.75,4.0,8.268935846853426,1.061419711934028,9.855679074865842,1.0673092354078406,False,8.256800374415764,1.0597137065391478,9.84088617851966,1.0652491717139174,False
cfg06_lb252_ep90.0_bm1.5_cf0.75,OIL,252,90.0,1.5,0.75,4.0,1.1670839287723944,0.20916711197399465,1.1798550873762443,0.22782375575083372,False,1.1656111279505443,0.20771851935933508,1.1780850183556857,0.2262905906561879,False
cfg07_lb252_ep90.0_bm1.5_cf0.9,SP500,252,90.0,1.5,0.9,4.0,78.27492810577684,0.1561225936352245,85.27722344483453,0.1530965091120862,False,78.15957312753251,0.15537815925868503,85.14917987853534,0.15233705290993851,False
cfg07_lb252_ep90.0_bm1.5_cf0.9,GOLD,252,90.0,1.5,0.9,4.0,2.1857894470869286,0.5023196528999003,2.2312322553607693,0.5049170813430391,False,2.1825649014881536,0.49944668394512715,2.227883543414292,0.5019039393179513,False
cfg07_lb252_ep90.0_bm1.5_cf0.9,SILVER,252,90.0,1.5,0.9,4.0,1.6628032078165342,0.3174021115465869,1.686659698183187,0.3196772758715409,False,1.6603639337822114,0.3157228472648218,1.6841286627489933,0.31790937005101605,False
cfg07_lb252_ep90.0_bm1.5_cf0.9,BTC,252,90.0,1.5,0.9,4.0,9.466140164152968,1.0737453973314692,9.855679074865842,1.0673092354078406,False,9.451993917298976,1.0718293379010406,9.84088617851966,1.0652491717139174,False
cfg07_lb252_ep90.0_bm1.5_cf0.9,OIL,252,90.0,1.5,0.9,4.0,1.1767116295879192,0.22524771753371226,1.1798550873762443,0.22782375575083372,False,1.175002368224274,0.22377078129558914,1.1780850183556857,0.2262905906561879,False
cfg08_lb252_ep90.0_bm2.0_cf0.75,SP500,252,90.0,2.0,0.75,4.0,67.75214662096143,0.16007078181887652,85.27722344483453,0.1530965091120862,False,67.65587276170655,0.15935504745163553,85.14917987853534,0.15233705290993851,False
cfg08_lb252_ep90.0_bm2.0_cf0.75,GOLD,252,90.0,2.0,0.75,4.0,2.0897893903003757,0.49563498197468747,2.2312322553607693,0.5049170813430391,False,2.0868388879093733,0.49296750194854266,2.227883543414292,0.5019039393179513,False
