config_id,asset,target_weekday,mild_tilt_fraction,max_lump_multiple,banking_window_weeks,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg07_twMonday_mt0.5_ml6_bw4,SILVER,Monday,0.5,6,4,1.6864555086566826,0.32052940881887115,1.686659698183187,0.3196772758715409,False,1.6839247798133683,0.318824465662082,1.6841286627489933,0.31790937005101605,False
cfg07_twMonday_mt0.5_ml6_bw4,BTC,Monday,0.5,6,4,9.808329615098861,1.058080796250555,9.855679074865842,1.0673092354078406,False,9.793607814037628,1.0560058175481473,9.84088617851966,1.0652491717139174,False
cfg07_twMonday_mt0.5_ml6_bw4,OIL,Monday,0.5,6,4,1.1807589606192028,0.22154430003415487,1.1798550873762443,0.22782375575083372,False,1.1789875344316127,0.2200231320123065,1.1780850183556857,0.2262905906561879,False
cfg08_twFriday_mt0.0_ml3_bw2,SP500,Friday,0.0,3,2,85.27464767839281,0.15307162189343249,85.27722344483453,0.1530965091120862,False,85.14660797961082,0.15231254564673544,85.14917987853534,0.15233705290993851,False
cfg08_twFriday_mt0.0_ml3_bw2,GOLD,Friday,0.0,3,2,2.2305629329633527,0.5046117872931623,2.2312322553607693,0.5049170813430391,False,2.227215226005458,0.5016008973216772,2.227883543414292,0.5019039393179513,False
cfg08_twFriday_mt0.0_ml3_bw2,SILVER,Friday,0.0,3,2,1.6863872187244295,0.31961911743725097,1.686659698183187,0.3196772758715409,False,1.6838565924185518,0.3178529737084939,1.6841286627489933,0.31790937005101605,False
cfg08_twFriday_mt0.0_ml3_bw2,BTC,Friday,0.0,3,2,9.796905909782318,1.0677515342430575,9.855679074865842,1.0673092354078406,False,9.782206682659035,1.065665375968428,9.84088617851966,1.0652491717139174,False
cfg08_twFriday_mt0.0_ml3_bw2,OIL,Friday,0.0,3,2,1.1803382713903965,0.22870403205275697,1.1798550873762443,0.22782375575083372,True,1.178567476868315,0.22717310430905033,1.1780850183556857,0.2262905906561879,True
cfg09_twFriday_mt0.0_ml3_bw4,SP500,Friday,0.0,3,4,85.25391448002546,0.15291147349333997,85.27722344483453,0.1530965091120862,False,85.12590591217197,0.15215216475868026,85.14917987853534,0.15233705290993851,False
cfg09_twFriday_mt0.0_ml3_bw4,GOLD,Friday,0.0,3,4,2.2305484913664624,0.5046300407650752,2.2312322553607693,0.5049170813430391,False,2.227200806092647,0.5016188215280195,2.227883543414292,0.5019039393179513,False
cfg09_twFriday_mt0.0_ml3_bw4,SILVER,Friday,0.0,3,4,1.6860084244262004,0.3195314598397956,1.686659698183187,0.3196772758715409,False,1.6834783668805304,0.3177652007171699,1.6841286627489933,0.31790937005101605,False
cfg09_twFriday_mt0.0_ml3_bw4,BTC,Friday,0.0,3,4,9.796905909782318,1.0677515342430575,9.855679074865842,1.0673092354078406,False,9.782206682659035,1.065665375968428,9.84088617851966,1.0652491717139174,False
cfg09_twFriday_mt0.0_ml3_bw4,OIL,Friday,0.0,3,4,1.180434585517411,0.22866586296402883,1.1798550873762443,0.22782375575083372,True,1.1786636463795228,0.22713487036678376,1.1780850183556857,0.2262905906561879,True
cfg10_twFriday_mt0.0_ml6_bw2,SP500,Friday,0.0,6,2,85.27464767839281,0.15307162189343249,85.27722344483453,0.1530965091120862,False,85.14660797961082,0.15231254564673544,85.14917987853534,0.15233705290993851,False
cfg10_twFriday_mt0.0_ml6_bw2,GOLD,Friday,0.0,6,2,2.2305629329633527,0.5046117872931623,2.2312322553607693,0.5049170813430391,False,2.227215226005458,0.5016008973216772,2.227883543414292,0.5019039393179513,False
cfg10_twFriday_mt0.0_ml6_bw2,SILVER,Friday,0.0,6,2,1.6863872187244295,0.31961911743725097,1.686659698183187,0.3196772758715409,False,1.6838565924185518,0.3178529737084939,1.6841286627489933,0.31790937005101605,False
cfg10_twFriday_mt0.0_ml6_bw2,BTC,Friday,0.0,6,2,9.796905909782318,1.0677515342430575,9.855679074865842,1.0673092354078406,False,9.782206682659035,1.065665375968428,9.84088617851966,1.0652491717139174,False
cfg10_twFriday_mt0.0_ml6_bw2,OIL,Friday,0.0,6,2,1.1803382713903965,0.22870403205275697,1.1798550873762443,0.22782375575083372,True,1.178567476868315,0.22717310430905033,1.1780850183556857,0.2262905906561879,True
cfg11_twFriday_mt0.0_ml6_bw4,SP500,Friday,0.0,6,4,85.25391906591832,0.15291148587162534,85.27722344483453,0.1530965091120862,False,85.12591049117908,0.15215217711332477,85.14917987853534,0.15233705290993851,False
cfg11_twFriday_mt0.0_ml6_bw4,GOLD,Friday,0.0,6,4,2.230548454696439,0.5046300232516856,2.2312322553607693,0.5049170813430391,False,2.2272007694776845,0.5016188039336641,2.227883543414292,0.5019039393179513,False
cfg11_twFriday_mt0.0_ml6_bw4,SILVER,Friday,0.0,6,4,1.6860084753298434,0.31953146807437366,1.686659698183187,0.3196772758715409,False,1.6834784177077409,0.3177652089542296,1.6841286627489933,0.31790937005101605,False
cfg11_twFriday_mt0.0_ml6_bw4,BTC,Friday,0.0,6,4,9.796905909782318,1.0677515342430575,9.855679074865842,1.0673092354078406,False,9.782206682659035,1.065665375968428,9.84088617851966,1.0652491717139174,False
cfg11_twFriday_mt0.0_ml6_bw4,OIL,Friday,0.0,6,4,1.1804346735195592,0.22866589619917208,1.1798550873762443,0.22782375575083372,True,1.1786637342495356,0.2271349036267859,1.1780850183556857,0.2262905906561879,True
cfg12_twFriday_mt0.5_ml3_bw2,SP500,Friday,0.5,3,2,85.25820033910763,0.15294509898915476,85.27722344483453,0.1530965091120862,False,85.13018533603038,0.15218554551266647,85.14917987853534,0.15233705290993851,False
cfg12_twFriday_mt0.5_ml3_bw2,GOLD,Friday,0.5,3,2,2.2308861427051916,0.5048219963726637,2.2312322553607693,0.5049170813430391,False,2.2275379504473887,0.5018094348193558,2.227883543414292,0.5019039393179513,False
cfg12_twFriday_mt0.5_ml3_bw2,SILVER,Friday,0.5,3,2,1.6863529264507562,0.3196270552902599,1.686659698183187,0.3196772758715409,False,1.6838223516347806,0.3178596453352937,1.6841286627489933,0.31790937005101605,False
cfg12_twFriday_mt0.5_ml3_bw2,BTC,Friday,0.5,3,2,9.811732697265294,1.0620018559324698,9.855679074865842,1.0673092354078406,False,9.79700940070271,1.0599159192674041,9.84088617851966,1.0652491717139174,False
cfg12_twFriday_mt0.5_ml3_bw2,OIL,Friday,0.5,3,2,1.1802570013094689,0.22824206846825415,1.1798550873762443,0.22782375575083372,True,1.1784863288145357,0.22670969379677408,1.1780850183556857,0.2262905906561879,True
