config_id,asset,vol_lookback_days,ref_lookback_days,min_mult,max_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg02_v20_r126_lo0.25_hi3.0,SP500,20,126,0.25,3.0,85.27956463232269,0.15313098924562574,85.27722344483453,0.1530965091120862,True,85.15151755072742,0.15237151816570377,85.14917987853534,0.15233705290993851,True
cfg02_v20_r126_lo0.25_hi3.0,GOLD,20,126,0.25,3.0,2.2313320555853204,0.5050925508737331,2.2312322553607693,0.5049170813430391,True,2.227983193788657,0.5020795184668545,2.227883543414292,0.5019039393179513,True
cfg02_v20_r126_lo0.25_hi3.0,SILVER,20,126,0.25,3.0,1.6867547688301727,0.31976343337359936,1.686659698183187,0.3196772758715409,True,1.6842235906472585,0.31799557647709326,1.6841286627489933,0.31790937005101605,True
cfg02_v20_r126_lo0.25_hi3.0,BTC,20,126,0.25,3.0,9.848490126284805,1.0664103452523566,9.855679074865842,1.0673092354078406,False,9.833708024155708,1.0643494517386503,9.84088617851966,1.0652491717139174,False
cfg02_v20_r126_lo0.25_hi3.0,OIL,20,126,0.25,3.0,1.1799496508965808,0.2277108297156125,1.1798550873762443,0.22782375575083372,False,1.1781794398887566,0.22617736812142478,1.1780850183556857,0.2262905906561879,False
cfg03_v20_r126_lo0.5_hi1.5,SP500,20,126,0.5,1.5,85.27962581244242,0.1531287346524971,85.27722344483453,0.1530965091120862,True,85.15157863898516,0.15236926217590716,85.14917987853534,0.15233705290993851,True
cfg03_v20_r126_lo0.5_hi1.5,GOLD,20,126,0.5,1.5,2.2313320741379887,0.5050925506498365,2.2312322553607693,0.5049170813430391,True,2.2279832123134695,0.5020795182744282,2.227883543414292,0.5019039393179513,True
cfg03_v20_r126_lo0.5_hi1.5,SILVER,20,126,0.5,1.5,1.68675761375644,0.31976394750047216,1.686659698183187,0.3196772758715409,True,1.6842264313018642,0.3179960908585791,1.6841286627489933,0.31790937005101605,True
cfg03_v20_r126_lo0.5_hi1.5,BTC,20,126,0.5,1.5,9.848645865676252,1.066414359938821,9.855679074865842,1.0673092354078406,False,9.83386352970422,1.064353468720207,9.84088617851966,1.0652491717139174,False
cfg03_v20_r126_lo0.5_hi1.5,OIL,20,126,0.5,1.5,1.1799496508965808,0.2277108297156125,1.1798550873762443,0.22782375575083372,False,1.1781794398887566,0.22617736812142478,1.1780850183556857,0.2262905906561879,False
cfg04_v20_r126_lo0.5_hi2.0,SP500,20,126,0.5,2.0,85.27962581244242,0.1531287346524971,85.27722344483453,0.1530965091120862,True,85.15157863898516,0.15236926217590716,85.14917987853534,0.15233705290993851,True
cfg04_v20_r126_lo0.5_hi2.0,GOLD,20,126,0.5,2.0,2.2313320741379887,0.5050925506498365,2.2312322553607693,0.5049170813430391,True,2.2279832123134695,0.5020795182744282,2.227883543414292,0.5019039393179513,True
cfg04_v20_r126_lo0.5_hi2.0,SILVER,20,126,0.5,2.0,1.68675761375644,0.31976394750047216,1.686659698183187,0.3196772758715409,True,1.6842264313018642,0.3179960908585791,1.6841286627489933,0.31790937005101605,True
cfg04_v20_r126_lo0.5_hi2.0,BTC,20,126,0.5,2.0,9.848645865676252,1.066414359938821,9.855679074865842,1.0673092354078406,False,9.83386352970422,1.064353468720207,9.84088617851966,1.0652491717139174,False
cfg04_v20_r126_lo0.5_hi2.0,OIL,20,126,0.5,2.0,1.1799496508965808,0.2277108297156125,1.1798550873762443,0.22782375575083372,False,1.1781794398887566,0.22617736812142478,1.1780850183556857,0.2262905906561879,False
cfg05_v20_r126_lo0.5_hi3.0,SP500,20,126,0.5,3.0,85.27962581244242,0.1531287346524971,85.27722344483453,0.1530965091120862,True,85.15157863898516,0.15236926217590716,85.14917987853534,0.15233705290993851,True
cfg05_v20_r126_lo0.5_hi3.0,GOLD,20,126,0.5,3.0,2.2313320741379887,0.5050925506498365,2.2312322553607693,0.5049170813430391,True,2.2279832123134695,0.5020795182744282,2.227883543414292,0.5019039393179513,True
cfg05_v20_r126_lo0.5_hi3.0,SILVER,20,126,0.5,3.0,1.68675761375644,0.31976394750047216,1.686659698183187,0.3196772758715409,True,1.6842264313018642,0.3179960908585791,1.6841286627489933,0.31790937005101605,True
cfg05_v20_r126_lo0.5_hi3.0,BTC,20,126,0.5,3.0,9.848645865676252,1.066414359938821,9.855679074865842,1.0673092354078406,False,9.83386352970422,1.064353468720207,9.84088617851966,1.0652491717139174,False
cfg05_v20_r126_lo0.5_hi3.0,OIL,20,126,0.5,3.0,1.1799496508965808,0.2277108297156125,1.1798550873762443,0.22782375575083372,False,1.1781794398887566,0.22617736812142478,1.1780850183556857,0.2262905906561879,False
cfg06_v20_r252_lo0.25_hi1.5,SP500,20,252,0.25,1.5,85.27707857129379,0.15313486214666955,85.27722344483453,0.1530965091120862,False,85.14903522252243,0.15237539321964544,85.14917987853534,0.15233705290993851,False
cfg06_v20_r252_lo0.25_hi1.5,GOLD,20,252,0.25,1.5,2.231307950784386,0.5049623331010703,2.2312322553607693,0.5049170813430391,True,2.2279591251811195,0.5019491257431129,2.227883543414292,0.5019039393179513,True
cfg06_v20_r252_lo0.25_hi1.5,SILVER,20,252,0.25,1.5,1.6867989243381878,0.31970947829105417,1.686659698183187,0.3196772758715409,True,1.684267679855714,0.31794151318758707,1.6841286627489933,0.31790937005101605,True
cfg06_v20_r252_lo0.25_hi1.5,BTC,20,252,0.25,1.5,9.852856531364113,1.0672703259742797,9.855679074865842,1.0673092354078406,False,9.83806787307123,1.0652102516905058,9.84088617851966,1.0652491717139174,False
cfg06_v20_r252_lo0.25_hi1.5,OIL,20,252,0.25,1.5,1.1800467072168115,0.22771469234232533,1.1798550873762443,0.22782375575083372,False,1.178276350478774,0.22618118406982995,1.1780850183556857,0.2262905906561879,False
cfg07_v20_r252_lo0.25_hi2.0,SP500,20,252,0.25,2.0,85.27707857129379,0.15313486214666955,85.27722344483453,0.1530965091120862,False,85.14903522252243,0.15237539321964544,85.14917987853534,0.15233705290993851,False
cfg07_v20_r252_lo0.25_hi2.0,GOLD,20,252,0.25,2.0,2.231307950784386,0.5049623331010703,2.2312322553607693,0.5049170813430391,True,2.2279591251811195,0.5019491257431129,2.227883543414292,0.5019039393179513,True
cfg07_v20_r252_lo0.25_hi2.0,SILVER,20,252,0.25,2.0,1.6867989243381878,0.31970947829105417,1.686659698183187,0.3196772758715409,True,1.684267679855714,0.31794151318758707,1.6841286627489933,0.31790937005101605,True
cfg07_v20_r252_lo0.25_hi2.0,BTC,20,252,0.25,2.0,9.852856531364113,1.0672703259742797,9.855679074865842,1.0673092354078406,False,9.83806787307123,1.0652102516905058,9.84088617851966,1.0652491717139174,False
cfg07_v20_r252_lo0.25_hi2.0,OIL,20,252,0.25,2.0,1.1800467072168115,0.22771469234232533,1.1798550873762443,0.22782375575083372,False,1.178276350478774,0.22618118406982995,1.1780850183556857,0.2262905906561879,False
cfg08_v20_r252_lo0.25_hi3.0,SP500,20,252,0.25,3.0,85.27707857129379,0.15313486214666955,85.27722344483453,0.1530965091120862,False,85.14903522252243,0.15237539321964544,85.14917987853534,0.15233705290993851,False
cfg08_v20_r252_lo0.25_hi3.0,GOLD,20,252,0.25,3.0,2.231307950784386,0.5049623331010703,2.2312322553607693,0.5049170813430391,True,2.2279591251811195,0.5019491257431129,2.227883543414292,0.5019039393179513,True
cfg08_v20_r252_lo0.25_hi3.0,SILVER,20,252,0.25,3.0,1.6867989243381878,0.31970947829105417,1.686659698183187,0.3196772758715409,True,1.684267679855714,0.31794151318758707,1.6841286627489933,0.31790937005101605,True
cfg08_v20_r252_lo0.25_hi3.0,BTC,20,252,0.25,3.0,9.852856531364113,1.0672703259742797,9.855679074865842,1.0673092354078406,False,9.83806787307123,1.0652102516905058,9.84088617851966,1.0652491717139174,False
cfg08_v20_r252_lo0.25_hi3.0,OIL,20,252,0.25,3.0,1.1800467072168115,0.22771469234232533,1.1798550873762443,0.22782375575083372,False,1.178276350478774,0.22618118406982995,1.1780850183556857,0.2262905906561879,False
cfg09_v20_r252_lo0.5_hi1.5,SP500,20,252,0.5,1.5,85.27692038479881,0.1531321876026548,85.27722344483453,0.1530965091120862,False,85.14887727354464,0.15237272161776774,85.14917987853534,0.15233705290993851,False
cfg09_v20_r252_lo0.5_hi1.5,GOLD,20,252,0.5,1.5,2.2313089213009283,0.5049624913540631,2.2312322553607693,0.5049170813430391,True,2.227960094240431,0.5019492844006729,2.227883543414292,0.5019039393179513,True
cfg09_v20_r252_lo0.5_hi1.5,SILVER,20,252,0.5,1.5,1.686834084720128,0.31971573507368395,1.686659698183187,0.3196772758715409,True,1.6843027874442886,0.31794777397871615,1.6841286627489933,0.31790937005101605,True
cfg09_v20_r252_lo0.5_hi1.5,BTC,20,252,0.5,1.5,9.852908446543285,1.0672717886968273,9.855679074865842,1.0673092354078406,False,9.838119710299683,1.0652117154661667,9.84088617851966,1.0652491717139174,False
cfg09_v20_r252_lo0.5_hi1.5,OIL,20,252,0.5,1.5,1.180037578040333,0.22771315088802813,1.1798550873762443,0.22782375575083372,False,1.178267235009768,0.22617964233959903,1.1780850183556857,0.2262905906561879,False
cfg10_v20_r252_lo0.5_hi2.0,SP500,20,252,0.5,2.0,85.27692038479881,0.1531321876026548,85.27722344483453,0.1530965091120862,False,85.14887727354464,0.15237272161776774,85.14917987853534,0.15233705290993851,False
cfg10_v20_r252_lo0.5_hi2.0,GOLD,20,252,0.5,2.0,2.2313089213009283,0.5049624913540631,2.2312322553607693,0.5049170813430391,True,2.227960094240431,0.5019492844006729,2.227883543414292,0.5019039393179513,True
cfg10_v20_r252_lo0.5_hi2.0,SILVER,20,252,0.5,2.0,1.686834084720128,0.31971573507368395,1.686659698183187,0.3196772758715409,True,1.6843027874442886,0.31794777397871615,1.6841286627489933,0.31790937005101605,True
cfg10_v20_r252_lo0.5_hi2.0,BTC,20,252,0.5,2.0,9.852908446543285,1.0672717886968273,9.855679074865842,1.0673092354078406,False,9.838119710299683,1.0652117154661667,9.84088617851966,1.0652491717139174,False
cfg10_v20_r252_lo0.5_hi2.0,OIL,20,252,0.5,2.0,1.180037578040333,0.22771315088802813,1.1798550873762443,0.22782375575083372,False,1.178267235009768,0.22617964233959903,1.1780850183556857,0.2262905906561879,False
cfg11_v20_r252_lo0.5_hi3.0,SP500,20,252,0.5,3.0,85.27692038479881,0.1531321876026548,85.27722344483453,0.1530965091120862,False,85.14887727354464,0.15237272161776774,85.14917987853534,0.15233705290993851,False
cfg11_v20_r252_lo0.5_hi3.0,GOLD,20,252,0.5,3.0,2.2313089213009283,0.5049624913540631,2.2312322553607693,0.5049170813430391,True,2.227960094240431,0.5019492844006729,2.227883543414292,0.5019039393179513,True
cfg11_v20_r252_lo0.5_hi3.0,SILVER,20,252,0.5,3.0,1.686834084720128,0.31971573507368395,1.686659698183187,0.3196772758715409,True,1.6843027874442886,0.31794777397871615,1.6841286627489933,0.31790937005101605,True
cfg11_v20_r252_lo0.5_hi3.0,BTC,20,252,0.5,3.0,9.852908446543285,1.0672717886968273,9.855679074865842,1.0673092354078406,False,9.838119710299683,1.0652117154661667,9.84088617851966,1.0652491717139174,False
cfg11_v20_r252_lo0.5_hi3.0,OIL,20,252,0.5,3.0,1.180037578040333,0.22771315088802813,1.1798550873762443,0.22782375575083372,False,1.178267235009768,0.22617964233959903,1.1780850183556857,0.2262905906561879,False
cfg12_v40_r126_lo0.25_hi1.5,SP500,40,126,0.25,1.5,85.27871746131467,0.15311715334272463,85.27722344483453,0.1530965091120862,True,85.15067165174784,0.15235769046593636,85.14917987853534,0.15233705290993851,True
cfg12_v40_r126_lo0.25_hi1.5,GOLD,40,126,0.25,1.5,2.231331212897053,0.5050298108558702,2.2312322553607693,0.5049170813430391,True,2.227982352365687,0.502016702497703,2.227883543414292,0.5019039393179513,True
cfg12_v40_r126_lo0.25_hi1.5,SILVER,40,126,0.25,1.5,1.686817936529751,0.31975158296504325,1.686659698183187,0.3196772758715409,True,1.684286663500442,0.3179837034551807,1.6841286627489933,0.31790937005101605,True
cfg12_v40_r126_lo0.25_hi1.5,BTC,40,126,0.25,1.5,9.852498377784901,1.0668282022395732,9.855679074865842,1.0673092354078406,False,9.837710257260161,1.064767674873766,9.84088617851966,1.0652491717139174,False
