config_id,asset,annual_growth_rate,max_multiple_of_deposit,allow_sells,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg02_g0.06_k4_sT,SP500,0.06,4,True,78.76173530913744,0.1508997352520766,85.27722344483453,0.1530965091120862,False,78.66940784179015,0.14998614030598897,85.14917987853534,0.15233705290993851,False
cfg02_g0.06_k4_sT,GOLD,0.06,4,True,1.971559145839434,0.537512261759536,2.2312322553607693,0.5049170813430391,False,1.9654540664018807,0.5314758471252286,2.227883543414292,0.5019039393179513,False
cfg02_g0.06_k4_sT,SILVER,0.06,4,True,1.7768678113890284,0.35509269800805127,1.686659698183187,0.3196772758715409,True,1.7708038687446372,0.3514602954859099,1.6841286627489933,0.31790937005101605,True
cfg02_g0.06_k4_sT,BTC,0.06,4,True,4.048508160701882,0.9235316542092472,9.855679074865842,1.0673092354078406,False,4.043583087135733,0.9200579189954777,9.84088617851966,1.0652491717139174,False
cfg02_g0.06_k4_sT,OIL,0.06,4,True,1.4416246532036363,0.2553699643767643,1.1798550873762443,0.22782375575083372,True,1.435476295726169,0.2524647485677553,1.1780850183556857,0.2262905906561879,True
cfg03_g0.06_k4_sF,SP500,0.06,4,False,87.90756381441858,0.15757525058459013,85.27722344483453,0.1530965091120862,True,87.75717984045527,0.15680404269823195,85.14917987853534,0.15233705290993851,True
cfg03_g0.06_k4_sF,GOLD,0.06,4,False,2.052162764992448,0.5241619959445925,2.2312322553607693,0.5049170813430391,False,2.0500705859351354,0.5207253513109575,2.227883543414292,0.5019039393179513,False
cfg03_g0.06_k4_sF,SILVER,0.06,4,False,1.6812504116201092,0.3191483700866432,1.686659698183187,0.3196772758715409,False,1.6793126282261241,0.3171665263400269,1.6841286627489933,0.31790937005101605,False
cfg03_g0.06_k4_sF,BTC,0.06,4,False,6.366006376949989,0.9715058225830961,9.855679074865842,1.0673092354078406,False,6.357205062048047,0.969282508676648,9.84088617851966,1.0652491717139174,False
cfg03_g0.06_k4_sF,OIL,0.06,4,False,1.3451196109224703,0.24006085152099857,1.1798550873762443,0.22782375575083372,True,1.3426573709844534,0.23822036651652168,1.1780850183556857,0.2262905906561879,True
cfg04_g0.06_k8_sT,SP500,0.06,8,True,81.23835188496231,0.15211322393955543,85.27722344483453,0.1530965091120862,False,80.82953261315902,0.1509178268995701,85.14917987853534,0.15233705290993851,False
cfg04_g0.06_k8_sT,GOLD,0.06,8,True,1.9886270341429613,0.5366384950700523,2.2312322553607693,0.5049170813430391,False,1.9780260757510815,0.5290738329144228,2.227883543414292,0.5019039393179513,False
cfg04_g0.06_k8_sT,SILVER,0.06,8,True,1.8211919453053493,0.3638517960905088,1.686659698183187,0.3196772758715409,True,1.810794131239541,0.3591629575675602,1.6841286627489933,0.31790937005101605,True
cfg04_g0.06_k8_sT,BTC,0.06,8,True,4.069850909270072,0.995232628294046,9.855679074865842,1.0673092354078406,False,4.061640004321469,0.9905205688441163,9.84088617851966,1.0652491717139174,False
cfg04_g0.06_k8_sT,OIL,0.06,8,True,1.4942042976417973,0.26906487464438494,1.1798550873762443,0.22782375575083372,True,1.4818019220730885,0.2650222375078527,1.1780850183556857,0.2262905906561879,True
cfg05_g0.06_k8_sF,SP500,0.06,8,False,86.89508477000116,0.15647622113147827,85.27722344483453,0.1530965091120862,True,86.765213128506,0.15571163871791127,85.14917987853534,0.15233705290993851,True
cfg05_g0.06_k8_sF,GOLD,0.06,8,False,2.0716064664193903,0.5244006053881596,2.2312322553607693,0.5049170813430391,False,2.0695947500547303,0.5209985102337936,2.227883543414292,0.5019039393179513,False
cfg05_g0.06_k8_sF,SILVER,0.06,8,False,1.720835878025927,0.32495560457781736,1.686659698183187,0.3196772758715409,True,1.71852047773489,0.32297245312418493,1.6841286627489933,0.31790937005101605,True
cfg05_g0.06_k8_sF,BTC,0.06,8,False,6.366006376949989,0.9715058225830961,9.855679074865842,1.0673092354078406,False,6.357205062048047,0.969282508676648,9.84088617851966,1.0652491717139174,False
cfg05_g0.06_k8_sF,OIL,0.06,8,False,1.333595588813456,0.24408850015622935,1.1798550873762443,0.22782375575083372,True,1.3313828091266116,0.2423816436763965,1.1780850183556857,0.2262905906561879,True
cfg06_g0.1_k2_sT,SP500,0.1,2,True,85.42466473915866,0.15550756997926707,85.27722344483453,0.1530965091120862,True,85.29325182582586,0.15471234933658592,85.14917987853534,0.15233705290993851,True
cfg06_g0.1_k2_sT,GOLD,0.1,2,True,2.028419697586783,0.5423585268586405,2.2312322553607693,0.5049170813430391,False,2.025140281083987,0.5378472169886716,2.227883543414292,0.5019039393179513,False
cfg06_g0.1_k2_sT,SILVER,0.1,2,True,1.7425923818366709,0.34107171093459104,1.686659698183187,0.3196772758715409,True,1.7394162650764997,0.33844484629472393,1.6841286627489933,0.31790937005101605,True
cfg06_g0.1_k2_sT,BTC,0.1,2,True,4.426387276600148,0.9072119419590011,9.855679074865842,1.0673092354078406,False,4.423433228997631,0.9045734419306138,9.84088617851966,1.0652491717139174,False
cfg06_g0.1_k2_sT,OIL,0.1,2,True,1.2239548478271454,0.21667873041408922,1.1798550873762443,0.22782375575083372,False,1.2209544950383004,0.21458434310682475,1.1780850183556857,0.2262905906561879,False
cfg07_g0.1_k2_sF,SP500,0.1,2,False,85.41775483688623,0.15542861930564986,85.27722344483453,0.1530965091120862,True,85.28915120577786,0.15468993452280166,85.14917987853534,0.15233705290993851,True
cfg07_g0.1_k2_sF,GOLD,0.1,2,False,2.0858807211157373,0.5255483483342052,2.2312322553607693,0.5049170813430391,False,2.0840685804924033,0.522261135415917,2.227883543414292,0.5019039393179513,False
cfg07_g0.1_k2_sF,SILVER,0.1,2,False,1.6898297378695175,0.32169315631087636,1.686659698183187,0.3196772758715409,True,1.688010650157995,0.31978424723929116,1.6841286627489933,0.31790937005101605,True
cfg07_g0.1_k2_sF,BTC,0.1,2,False,6.469257512202272,0.9758963859594536,9.855679074865842,1.0673092354078406,False,6.468824954927092,0.9740532244686326,9.84088617851966,1.0652491717139174,False
cfg07_g0.1_k2_sF,OIL,0.1,2,False,1.1867445366733655,0.21655051166219305,1.1798550873762443,0.22782375575083372,False,1.1849792947267093,0.2149169325147928,1.1780850183556857,0.2262905906561879,False
cfg08_g0.1_k4_sT,SP500,0.1,4,True,85.43274184784447,0.15571526469226196,85.27722344483453,0.1530965091120862,True,85.3009278755098,0.1549081615249914,85.14917987853534,0.15233705290993851,True
cfg08_g0.1_k4_sT,GOLD,0.1,4,True,2.0502783782516487,0.5323224988247858,2.2312322553607693,0.5049170813430391,False,2.0442535098992387,0.5270111448982142,2.227883543414292,0.5019039393179513,False
cfg08_g0.1_k4_sT,SILVER,0.1,4,True,1.813597173570501,0.3544523845284306,1.686659698183187,0.3196772758715409,True,1.808342022843057,0.35138103258659753,1.6841286627489933,0.31790937005101605,True
cfg08_g0.1_k4_sT,BTC,0.1,4,True,4.204188798021426,0.9319716504963335,9.855679074865842,1.0673092354078406,False,4.1992327340788,0.9285885825312166,9.84088617851966,1.0652491717139174,False
