config_id,asset,ath_lookback_years,ladder,near_high_mult,max_lump_cap,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg00_alnone_ladmild_nhm0.75_mlc2.0,SP500,,mild,0.75,2.0,85.27881849050246,0.1531703036113006,85.27722344483453,0.1530965091120862,True,85.15077252923972,0.15241088472005213,85.14917987853534,0.15233705290993851,True
cfg00_alnone_ladmild_nhm0.75_mlc2.0,GOLD,,mild,0.75,2.0,2.2312577368407562,0.5054693699484528,2.2312322553607693,0.5049170813430391,True,2.2279089866337993,0.5024577024806538,2.227883543414292,0.5019039393179513,True
cfg00_alnone_ladmild_nhm0.75_mlc2.0,SILVER,,mild,0.75,2.0,1.6866442509351254,0.3194272289422754,1.686659698183187,0.3196772758715409,False,1.6841132386949988,0.3176590008438415,1.6841286627489933,0.31790937005101605,False
cfg00_alnone_ladmild_nhm0.75_mlc2.0,BTC,,mild,0.75,2.0,9.851540263943074,1.0658314075331639,9.855679074865842,1.0673092354078406,False,9.836753582027711,1.0637686077538788,9.84088617851966,1.0652491717139174,False
cfg00_alnone_ladmild_nhm0.75_mlc2.0,OIL,,mild,0.75,2.0,1.1798520152107912,0.22606648804867827,1.1798550873762443,0.22782375575083372,False,1.1780819508030935,0.22453147140458027,1.1780850183556857,0.2262905906561879,False
cfg01_alnone_ladmild_nhm0.75_mlc3.0,SP500,,mild,0.75,3.0,85.27881849050246,0.1531703036113006,85.27722344483453,0.1530965091120862,True,85.15077252923972,0.15241088472005213,85.14917987853534,0.15233705290993851,True
cfg01_alnone_ladmild_nhm0.75_mlc3.0,GOLD,,mild,0.75,3.0,2.2312577368407562,0.5054693699484528,2.2312322553607693,0.5049170813430391,True,2.2279089866337993,0.5024577024806538,2.227883543414292,0.5019039393179513,True
cfg01_alnone_ladmild_nhm0.75_mlc3.0,SILVER,,mild,0.75,3.0,1.6866442509351254,0.3194272289422754,1.686659698183187,0.3196772758715409,False,1.6841132386949988,0.3176590008438415,1.6841286627489933,0.31790937005101605,False
cfg01_alnone_ladmild_nhm0.75_mlc3.0,BTC,,mild,0.75,3.0,9.851540263943074,1.0658314075331639,9.855679074865842,1.0673092354078406,False,9.836753582027711,1.0637686077538788,9.84088617851966,1.0652491717139174,False
cfg01_alnone_ladmild_nhm0.75_mlc3.0,OIL,,mild,0.75,3.0,1.1798520152107912,0.22606648804867827,1.1798550873762443,0.22782375575083372,False,1.1780819508030935,0.22453147140458027,1.1780850183556857,0.2262905906561879,False
cfg02_alnone_ladmild_nhm1.0_mlc2.0,SP500,,mild,1.0,2.0,85.27722344483453,0.1530965091120862,85.27722344483453,0.1530965091120862,False,85.14917987853534,0.15233705290993851,85.14917987853534,0.15233705290993851,False
cfg02_alnone_ladmild_nhm1.0_mlc2.0,GOLD,,mild,1.0,2.0,2.2312322553607693,0.5049170813430391,2.2312322553607693,0.5049170813430391,False,2.227883543414292,0.5019039393179513,2.227883543414292,0.5019039393179513,False
cfg02_alnone_ladmild_nhm1.0_mlc2.0,SILVER,,mild,1.0,2.0,1.686659698183187,0.3196772758715409,1.686659698183187,0.3196772758715409,False,1.6841286627489933,0.31790937005101605,1.6841286627489933,0.31790937005101605,False
cfg02_alnone_ladmild_nhm1.0_mlc2.0,BTC,,mild,1.0,2.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg02_alnone_ladmild_nhm1.0_mlc2.0,OIL,,mild,1.0,2.0,1.1798550873762443,0.22782375575083372,1.1798550873762443,0.22782375575083372,False,1.1780850183556857,0.2262905906561879,1.1780850183556857,0.2262905906561879,False
cfg03_alnone_ladmild_nhm1.0_mlc3.0,SP500,,mild,1.0,3.0,85.27722344483453,0.1530965091120862,85.27722344483453,0.1530965091120862,False,85.14917987853534,0.15233705290993851,85.14917987853534,0.15233705290993851,False
cfg03_alnone_ladmild_nhm1.0_mlc3.0,GOLD,,mild,1.0,3.0,2.2312322553607693,0.5049170813430391,2.2312322553607693,0.5049170813430391,False,2.227883543414292,0.5019039393179513,2.227883543414292,0.5019039393179513,False
cfg03_alnone_ladmild_nhm1.0_mlc3.0,SILVER,,mild,1.0,3.0,1.686659698183187,0.3196772758715409,1.686659698183187,0.3196772758715409,False,1.6841286627489933,0.31790937005101605,1.6841286627489933,0.31790937005101605,False
cfg03_alnone_ladmild_nhm1.0_mlc3.0,BTC,,mild,1.0,3.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg03_alnone_ladmild_nhm1.0_mlc3.0,OIL,,mild,1.0,3.0,1.1798550873762443,0.22782375575083372,1.1798550873762443,0.22782375575083372,False,1.1780850183556857,0.2262905906561879,1.1780850183556857,0.2262905906561879,False
cfg04_alnone_ladmoderate_nhm0.75_mlc2.0,SP500,,moderate,0.75,2.0,85.27881849050246,0.1531703036113006,85.27722344483453,0.1530965091120862,True,85.15077252923972,0.15241088472005213,85.14917987853534,0.15233705290993851,True
cfg04_alnone_ladmoderate_nhm0.75_mlc2.0,GOLD,,moderate,0.75,2.0,2.2312577368407562,0.5054693699484528,2.2312322553607693,0.5049170813430391,True,2.2279089866337993,0.5024577024806538,2.227883543414292,0.5019039393179513,True
cfg04_alnone_ladmoderate_nhm0.75_mlc2.0,SILVER,,moderate,0.75,2.0,1.6866442509351254,0.3194272289422754,1.686659698183187,0.3196772758715409,False,1.6841132386949988,0.3176590008438415,1.6841286627489933,0.31790937005101605,False
cfg04_alnone_ladmoderate_nhm0.75_mlc2.0,BTC,,moderate,0.75,2.0,9.851540263943074,1.0658314075331639,9.855679074865842,1.0673092354078406,False,9.836753582027711,1.0637686077538788,9.84088617851966,1.0652491717139174,False
cfg04_alnone_ladmoderate_nhm0.75_mlc2.0,OIL,,moderate,0.75,2.0,1.1798520152107912,0.22606648804867827,1.1798550873762443,0.22782375575083372,False,1.1780819508030935,0.22453147140458027,1.1780850183556857,0.2262905906561879,False
cfg05_alnone_ladmoderate_nhm0.75_mlc3.0,SP500,,moderate,0.75,3.0,85.27881849050246,0.1531703036113006,85.27722344483453,0.1530965091120862,True,85.15077252923972,0.15241088472005213,85.14917987853534,0.15233705290993851,True
cfg05_alnone_ladmoderate_nhm0.75_mlc3.0,GOLD,,moderate,0.75,3.0,2.2312577368407562,0.5054693699484528,2.2312322553607693,0.5049170813430391,True,2.2279089866337993,0.5024577024806538,2.227883543414292,0.5019039393179513,True
cfg05_alnone_ladmoderate_nhm0.75_mlc3.0,SILVER,,moderate,0.75,3.0,1.6866442509351254,0.3194272289422754,1.686659698183187,0.3196772758715409,False,1.6841132386949988,0.3176590008438415,1.6841286627489933,0.31790937005101605,False
cfg05_alnone_ladmoderate_nhm0.75_mlc3.0,BTC,,moderate,0.75,3.0,9.851540263943074,1.0658314075331639,9.855679074865842,1.0673092354078406,False,9.836753582027711,1.0637686077538788,9.84088617851966,1.0652491717139174,False
cfg05_alnone_ladmoderate_nhm0.75_mlc3.0,OIL,,moderate,0.75,3.0,1.1798520152107912,0.22606648804867827,1.1798550873762443,0.22782375575083372,False,1.1780819508030935,0.22453147140458027,1.1780850183556857,0.2262905906561879,False
cfg06_alnone_ladmoderate_nhm1.0_mlc2.0,SP500,,moderate,1.0,2.0,85.27722344483453,0.1530965091120862,85.27722344483453,0.1530965091120862,False,85.14917987853534,0.15233705290993851,85.14917987853534,0.15233705290993851,False
cfg06_alnone_ladmoderate_nhm1.0_mlc2.0,GOLD,,moderate,1.0,2.0,2.2312322553607693,0.5049170813430391,2.2312322553607693,0.5049170813430391,False,2.227883543414292,0.5019039393179513,2.227883543414292,0.5019039393179513,False
cfg06_alnone_ladmoderate_nhm1.0_mlc2.0,SILVER,,moderate,1.0,2.0,1.686659698183187,0.3196772758715409,1.686659698183187,0.3196772758715409,False,1.6841286627489933,0.31790937005101605,1.6841286627489933,0.31790937005101605,False
cfg06_alnone_ladmoderate_nhm1.0_mlc2.0,BTC,,moderate,1.0,2.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg06_alnone_ladmoderate_nhm1.0_mlc2.0,OIL,,moderate,1.0,2.0,1.1798550873762443,0.22782375575083372,1.1798550873762443,0.22782375575083372,False,1.1780850183556857,0.2262905906561879,1.1780850183556857,0.2262905906561879,False
cfg07_alnone_ladmoderate_nhm1.0_mlc3.0,SP500,,moderate,1.0,3.0,85.27722344483453,0.1530965091120862,85.27722344483453,0.1530965091120862,False,85.14917987853534,0.15233705290993851,85.14917987853534,0.15233705290993851,False
