config_id,asset,lookback_days,skip_days,mult_pos,mult_neg,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg14_lb252_sk0_mp1.5_mn0.75,BTC,252,0,1.5,0.75,9.858310042943181,1.0674492567732687,9.855679074865842,1.0673092354078406,True,9.843513196194474,1.0653892017411115,9.84088617851966,1.0652491717139174,True
cfg14_lb252_sk0_mp1.5_mn0.75,OIL,252,0,1.5,0.75,1.1800803868903555,0.22771571759407774,1.1798550873762443,0.22782375575083372,False,1.1783099795822367,0.22618223545829755,1.1780850183556857,0.2262905906561879,False
cfg15_lb252_sk21_mp1.5_mn0.75,SP500,252,21,1.5,0.75,85.28095061802473,0.15309780472234816,85.27722344483453,0.1530965091120862,True,85.15290145536937,0.15233830687752656,85.14917987853534,0.15233705290993851,True
cfg15_lb252_sk21_mp1.5_mn0.75,GOLD,252,21,1.5,0.75,2.2313054276215527,0.5049360033666913,2.2312322553607693,0.5049170813430391,True,2.227956605806819,0.5019228236475853,2.227883543414292,0.5019039393179513,True
cfg15_lb252_sk21_mp1.5_mn0.75,SILVER,252,21,1.5,0.75,1.6867479325379036,0.31966539769125557,1.686659698183187,0.3196772758715409,False,1.6842167646196948,0.31789742531526727,1.6841286627489933,0.31790937005101605,False
cfg15_lb252_sk21_mp1.5_mn0.75,BTC,252,21,1.5,0.75,9.857906417780898,1.0674276773369753,9.855679074865842,1.0673092354078406,True,9.843110177075982,1.0653676238073269,9.84088617851966,1.0652491717139174,True
cfg15_lb252_sk21_mp1.5_mn0.75,OIL,252,21,1.5,0.75,1.18014452078139,0.22775785603271417,1.1798550873762443,0.22782375575083372,False,1.1783740171761368,0.2262244319441114,1.1780850183556857,0.2262905906561879,False
cfg16_lb378_sk0_mp1.25_mn0.5,SP500,378,0,1.25,0.5,85.28519667443244,0.15312574464702186,85.27722344483453,0.1530965091120862,True,85.15714113631721,0.15236624007369445,85.14917987853534,0.15233705290993851,True
cfg16_lb378_sk0_mp1.25_mn0.5,GOLD,378,0,1.25,0.5,2.2313264307640286,0.5049372495064065,2.2312322553607693,0.5049170813430391,True,2.227977577413045,0.501924068132575,2.227883543414292,0.5019039393179513,True
cfg16_lb378_sk0_mp1.25_mn0.5,SILVER,378,0,1.25,0.5,1.6867570651600117,0.3196772591310554,1.686659698183187,0.3196772758715409,False,1.6842258835291557,0.3179092856384145,1.6841286627489933,0.31790937005101605,False
cfg16_lb378_sk0_mp1.25_mn0.5,BTC,378,0,1.25,0.5,9.84971740561963,1.067059546039179,9.855679074865842,1.0673092354078406,False,9.834933460728772,1.0649992390646716,9.84088617851966,1.0652491717139174,False
cfg16_lb378_sk0_mp1.25_mn0.5,OIL,378,0,1.25,0.5,1.1802590337307273,0.22776192171289114,1.1798550873762443,0.22782375575083372,False,1.1784883582280197,0.22622845292393434,1.1780850183556857,0.2262905906561879,False
