asset,strat_wealth_fee0.001,dca_wealth_fee0.001,strat_sharpe_fee0.001,dca_sharpe_fee0.001,strat_wealth_fee0.0025,dca_wealth_fee0.0025,strat_sharpe_fee0.0025,dca_sharpe_fee0.0025
SP500,85.71745702980199,85.27722344483453,0.1569390849173617,0.1530965091120862,85.58875402222803,85.14917987853534,0.1562654610592238,0.15233705290993851
GOLD,2.2237919616248494,2.2312322553607693,0.5095603494891162,0.5049170813430391,2.2204618847705255,2.227883543414292,0.5069028782584197,0.5019039393179513
SILVER,1.6766749507781396,1.686659698183187,0.32209612572471125,0.3196772758715409,1.6741663709370989,1.6841286627489933,0.3205425179812318,0.31790937005101605
BTC,7.8382434080522305,9.855679074865842,1.0883916234977946,1.0673092354078406,7.82679678497007,9.84088617851966,1.0871520259229672,1.0652491717139174
OIL,1.1729415815826554,1.1798550873762443,0.2376476658041608,0.22782375575083372,1.1711893492990846,1.1780850183556857,0.2362343557937171,0.2262905906561879
