config_id,asset,lookback_years,weak_pctile,weak_tilt_fraction,persistence_months,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg00_lb5_wp20_tf0.0_pm1,SP500,5,20,0.0,1,6.0,85.03486006388704,0.1528786020400196,85.27722344483453,0.1530965091120862,False,84.90718699512179,0.1521186358042025,85.14917987853534,0.15233705290993851,False
cfg00_lb5_wp20_tf0.0_pm1,GOLD,5,20,0.0,1,6.0,2.1873733852526955,0.49985415726578597,2.2312322553607693,0.5049170813430391,False,2.1841218459259086,0.4972185922983618,2.227883543414292,0.5019039393179513,False
cfg00_lb5_wp20_tf0.0_pm1,SILVER,5,20,0.0,1,6.0,1.6673025841315647,0.3275574085024202,1.686659698183187,0.3196772758715409,False,1.6648319318935512,0.3260634291962654,1.6841286627489933,0.31790937005101605,False
cfg00_lb5_wp20_tf0.0_pm1,BTC,5,20,0.0,1,6.0,8.778151944856532,1.0323889480074653,9.855679074865842,1.0673092354078406,False,8.765091308254162,1.030323905693023,9.84088617851966,1.0652491717139174,False
cfg00_lb5_wp20_tf0.0_pm1,OIL,5,20,0.0,1,6.0,1.1880314416800757,0.2586830245527902,1.1798550873762443,0.22782375575083372,True,1.1862803833339142,0.25735889103631443,1.1780850183556857,0.2262905906561879,True
cfg01_lb5_wp20_tf0.0_pm2,SP500,5,20,0.0,2,6.0,85.0616911742242,0.15290222207061005,85.27722344483453,0.1530965091120862,False,84.93397655995564,0.15214230523428138,85.14917987853534,0.15233705290993851,False
cfg01_lb5_wp20_tf0.0_pm2,GOLD,5,20,0.0,2,6.0,2.2003859725962336,0.505350234640657,2.2312322553607693,0.5049170813430391,False,2.1971089123722356,0.502576712857888,2.227883543414292,0.5019039393179513,False
cfg01_lb5_wp20_tf0.0_pm2,SILVER,5,20,0.0,2,6.0,1.6777440679656568,0.33098108141559596,1.686659698183187,0.3196772758715409,False,1.6752517553462123,0.3294016455737795,1.6841286627489933,0.31790937005101605,False
cfg01_lb5_wp20_tf0.0_pm2,BTC,5,20,0.0,2,6.0,9.01530297281159,1.041598204411183,9.855679074865842,1.0673092354078406,False,9.001864383097123,1.03953657073427,9.84088617851966,1.0652491717139174,False
cfg01_lb5_wp20_tf0.0_pm2,OIL,5,20,0.0,2,6.0,1.2014954518339829,0.2613175341391826,1.1798550873762443,0.22782375575083372,True,1.1997182006959708,0.2599389980832872,1.1780850183556857,0.2262905906561879,True
cfg02_lb5_wp20_tf0.25_pm1,SP500,5,20,0.25,1,6.0,85.12879291158292,0.1529616106147496,85.27722344483453,0.1530965091120862,False,85.00097715536747,0.1522017875156703,85.14917987853534,0.15233705290993851,False
cfg02_lb5_wp20_tf0.25_pm1,GOLD,5,20,0.25,1,6.0,2.202568640489801,0.5034291501127777,2.2312322553607693,0.5049170813430391,False,2.199286455849369,0.5006822661689184,2.227883543414292,0.5019039393179513,False
cfg02_lb5_wp20_tf0.25_pm1,SILVER,5,20,0.25,1,6.0,1.6762910123573334,0.3272586873313039,1.686659698183187,0.3196772758715409,False,1.6737990343657527,0.32569223030047934,1.6841286627489933,0.31790937005101605,False
cfg02_lb5_wp20_tf0.25_pm1,BTC,5,20,0.25,1,6.0,9.089840603333329,1.0431186412969344,9.855679074865842,1.0673092354078406,False,9.0762833779572,1.0410543099041536,9.84088617851966,1.0652491717139174,False
cfg02_lb5_wp20_tf0.25_pm1,OIL,5,20,0.25,1,6.0,1.1921769857278763,0.2545061255242181,1.1798550873762443,0.22782375575083372,True,1.1904118809704374,0.25312931141372874,1.1780850183556857,0.2262905906561879,True
cfg03_lb5_wp20_tf0.25_pm2,SP500,5,20,0.25,2,6.0,85.14291777738845,0.15297415776525228,85.27722344483453,0.1530965091120862,False,85.01507986875268,0.1522143700464515,85.14917987853534,0.15233705290993851,False
cfg03_lb5_wp20_tf0.25_pm2,GOLD,5,20,0.25,2,6.0,2.2111462140156406,0.5063120012290224,2.2312322553607693,0.5049170813430391,False,2.2078466632773477,0.5034673664259556,2.227883543414292,0.5019039393179513,False
cfg03_lb5_wp20_tf0.25_pm2,SILVER,5,20,0.25,2,6.0,1.6826982727078668,0.3289348174267304,1.686659698183187,0.3196772758715409,False,1.6801921873469168,0.3273052934546321,1.6841286627489933,0.31790937005101605,False
cfg03_lb5_wp20_tf0.25_pm2,BTC,5,20,0.25,2,6.0,9.261132396726675,1.049521635126821,9.855679074865842,1.0673092354078406,False,9.247301573599916,1.0474601201576736,9.84088617851966,1.0652491717139174,False
cfg03_lb5_wp20_tf0.25_pm2,OIL,5,20,0.25,2,6.0,1.1966926366978679,0.25288154039447014,1.1798550873762443,0.22782375575083372,True,1.194916269263426,0.25146116361972054,1.1780850183556857,0.2262905906561879,True
cfg04_lb5_wp30_tf0.0_pm1,SP500,5,30,0.0,1,6.0,84.62623311299238,0.15249672132230976,85.27722344483453,0.1530965091120862,False,84.49917643722542,0.15173635838494928,85.14917987853534,0.15233705290993851,False
cfg04_lb5_wp30_tf0.0_pm1,GOLD,5,30,0.0,1,6.0,2.164449738646919,0.4924441793821147,2.2312322553607693,0.5049170813430391,False,2.161246114382801,0.49012835635561325,2.227883543414292,0.5019039393179513,False
cfg04_lb5_wp30_tf0.0_pm1,SILVER,5,30,0.0,1,6.0,1.6532035187718495,0.32914989568117675,1.686659698183187,0.3196772758715409,False,1.6507675314745158,0.32784492626148315,1.6841286627489933,0.31790937005101605,False
cfg04_lb5_wp30_tf0.0_pm1,BTC,5,30,0.0,1,6.0,8.390924500468778,1.0155745452960467,9.855679074865842,1.0673092354078406,False,8.378494674252474,1.0135083410349504,9.84088617851966,1.0652491717139174,False
cfg04_lb5_wp30_tf0.0_pm1,OIL,5,30,0.0,1,6.0,1.175879898070488,0.25902992717807016,1.1798550873762443,0.22782375575083372,False,1.1741605671098323,0.25782800734450495,1.1780850183556857,0.2262905906561879,False
cfg05_lb5_wp30_tf0.0_pm2,SP500,5,30,0.0,2,6.0,84.66849308308821,0.15253477286750222,85.27722344483453,0.1530965091120862,False,84.54137137541544,0.15177446451008197,85.14917987853534,0.15233705290993851,False
cfg05_lb5_wp30_tf0.0_pm2,GOLD,5,30,0.0,2,6.0,2.1718021147873565,0.49141644500750853,2.2312322553607693,0.5049170813430391,False,2.1685799475873484,0.4888231048530395,2.227883543414292,0.5019039393179513,False
cfg05_lb5_wp30_tf0.0_pm2,SILVER,5,30,0.0,2,6.0,1.655008987910493,0.32249111231555666,1.686659698183187,0.3196772758715409,False,1.652562786366461,0.32102283938284804,1.6841286627489933,0.31790937005101605,False
cfg05_lb5_wp30_tf0.0_pm2,BTC,5,30,0.0,2,6.0,8.784076176019767,1.032576739629732,9.855679074865842,1.0673092354078406,False,8.7710340499059,1.030512315428864,9.84088617851966,1.0652491717139174,False
cfg05_lb5_wp30_tf0.0_pm2,OIL,5,30,0.0,2,6.0,1.174523503389184,0.25078419111608474,1.1798550873762443,0.22782375575083372,False,1.172798713146797,0.2494692537133434,1.1780850183556857,0.2262905906561879,False
cfg06_lb5_wp30_tf0.25_pm1,SP500,5,30,0.25,1,6.0,84.83831069950163,0.1526916628720674,85.27722344483453,0.1530965091120862,False,84.71093323202723,0.15193155322247393,85.14917987853534,0.15233705290993851,False
cfg06_lb5_wp30_tf0.25_pm1,GOLD,5,30,0.25,1,6.0,2.184083108763381,0.4989636794267623,2.2312322553607693,0.5049170813430391,False,2.180838801556245,0.4964580285923258,2.227883543414292,0.5019039393179513,False
cfg06_lb5_wp30_tf0.25_pm1,SILVER,5,30,0.25,1,6.0,1.6629706182988075,0.3276725592142991,1.686659698183187,0.3196772758715409,False,1.6605087622785595,0.3262512348039439,1.6841286627489933,0.31790937005101605,False
cfg06_lb5_wp30_tf0.25_pm1,BTC,5,30,0.25,1,6.0,8.810106465624864,1.031555724231001,9.855679074865842,1.0673092354078406,False,8.797006302324197,1.0294898250970463,9.84088617851966,1.0652491717139174,False
cfg06_lb5_wp30_tf0.25_pm1,OIL,5,30,0.25,1,6.0,1.1836035901414175,0.25481302903373376,1.1798550873762443,0.22782375575083372,True,1.1818614697187217,0.2535309050800759,1.1780850183556857,0.2262905906561879,True
cfg07_lb5_wp30_tf0.25_pm2,SP500,5,30,0.25,2,6.0,84.86536195276702,0.1527157805376935,85.27722344483453,0.1530965091120862,False,84.73794268392236,0.1519557101818903,85.14917987853534,0.15233705290993851,False
cfg07_lb5_wp30_tf0.25_pm2,GOLD,5,30,0.25,2,6.0,2.1892310005698676,0.4974717382474027,2.2312322553607693,0.5049170813430391,False,2.1859733362963962,0.4947607828118475,2.227883543414292,0.5019039393179513,False
cfg07_lb5_wp30_tf0.25_pm2,SILVER,5,30,0.25,2,6.0,1.6640238052900993,0.32240036258901406,1.686659698183187,0.3196772758715409,False,1.661554740408947,0.3208548935384176,1.6841286627489933,0.31790937005101605,False
cfg07_lb5_wp30_tf0.25_pm2,BTC,5,30,0.25,2,6.0,9.094283776705753,1.0432546181817393,9.855679074865842,1.0673092354078406,False,9.080740434196,1.0411907338662616,9.84088617851966,1.0652491717139174,False
cfg07_lb5_wp30_tf0.25_pm2,OIL,5,30,0.25,2,6.0,1.18176823016269,0.2481849324980595,1.1798550873762443,0.22782375575083372,True,1.1800232436029723,0.2468173422901659,1.1780850183556857,0.2262905906561879,True
cfg08_lb5_wp40_tf0.0_pm1,SP500,5,40,0.0,1,6.0,84.28331838460912,0.152188351015015,85.27722344483453,0.1530965091120862,False,84.15677786101769,0.15142775782033183,85.14917987853534,0.15233705290993851,False
cfg08_lb5_wp40_tf0.0_pm1,GOLD,5,40,0.0,1,6.0,2.1500594335002856,0.4865294221035129,2.2312322553607693,0.5049170813430391,False,2.146883430366375,0.4842200515780728,2.227883543414292,0.5019039393179513,False
cfg08_lb5_wp40_tf0.0_pm1,SILVER,5,40,0.0,1,6.0,1.6425091918460044,0.32477494340285745,1.686659698183187,0.3196772758715409,False,1.640095276162027,0.3234752534236137,1.6841286627489933,0.31790937005101605,False
cfg08_lb5_wp40_tf0.0_pm1,BTC,5,40,0.0,1,6.0,7.826258795465462,0.9916166249669167,9.855679074865842,1.0673092354078406,False,7.814698852091576,0.9895593196432871,9.84088617851966,1.0652491717139174,False
cfg08_lb5_wp40_tf0.0_pm1,OIL,5,40,0.0,1,6.0,1.1618318217998478,0.2477376795020033,1.1798550873762443,0.22782375575083372,False,1.1601395921635966,0.24652508101766238,1.1780850183556857,0.2262905906561879,False
cfg09_lb5_wp40_tf0.0_pm2,SP500,5,40,0.0,2,6.0,84.3529300945708,0.15225305629569483,85.27722344483453,0.1530965091120862,False,84.22628378369636,0.151492539487236,85.14917987853534,0.15233705290993851,False
cfg09_lb5_wp40_tf0.0_pm2,GOLD,5,40,0.0,2,6.0,2.1588013249472735,0.48592928806236085,2.2312322553607693,0.5049170813430391,False,2.155606181784805,0.4833419854152125,2.227883543414292,0.5019039393179513,False
cfg09_lb5_wp40_tf0.0_pm2,SILVER,5,40,0.0,2,6.0,1.6437447624587553,0.31806464182326943,1.686659698183187,0.3196772758715409,False,1.6413229774982265,0.3166011324997462,1.6841286627489933,0.31790937005101605,False
cfg09_lb5_wp40_tf0.0_pm2,BTC,5,40,0.0,2,6.0,8.078678041072376,1.0017327431566811,9.855679074865842,1.0673092354078406,False,8.066717053383694,0.9996685856031757,9.84088617851966,1.0652491717139174,False
cfg09_lb5_wp40_tf0.0_pm2,OIL,5,40,0.0,2,6.0,1.1590907068591938,0.2389555315678943,1.1798550873762443,0.22782375575083372,False,1.1573965848943506,0.23762864999873282,1.1780850183556857,0.2262905906561879,False
cfg10_lb5_wp40_tf0.25_pm1,SP500,5,40,0.25,1,6.0,84.59524958418919,0.15247301507113525,85.27722344483453,0.1530965091120862,False,84.46823802224127,0.15171273774228855,85.14917987853534,0.15233705290993851,False
cfg10_lb5_wp40_tf0.25_pm1,GOLD,5,40,0.25,1,6.0,2.1738651751463918,0.49542711982555027,2.2312322553607693,0.5049170813430391,False,2.1706407207309915,0.4929277899472417,2.227883543414292,0.5019039393179513,False
cfg10_lb5_wp40_tf0.25_pm1,SILVER,5,40,0.25,1,6.0,1.6561317117845404,0.32537777037484683,1.686659698183187,0.3196772758715409,False,1.6536846349417573,0.32396162243487675,1.6841286627489933,0.31790937005101605,False
cfg10_lb5_wp40_tf0.25_pm1,BTC,5,40,0.25,1,6.0,8.42605957730079,1.0165077375462788,9.855679074865842,1.0673092354078406,False,8.41355258830847,1.0144479632622885,9.84088617851966,1.0652491717139174,False
cfg10_lb5_wp40_tf0.25_pm1,OIL,5,40,0.25,1,6.0,1.1680352864663215,0.24243776515694895,1.1798550873762443,0.22782375575083372,False,1.166321047962563,0.2411405845105186,1.1780850183556857,0.2262905906561879,False
cfg11_lb5_wp40_tf0.25_pm2,SP500,5,40,0.25,2,6.0,84.63795835237053,0.15251220685775208,85.27722344483453,0.1530965091120862,False,84.51088171424604,0.15175198220547995,85.14917987853534,0.15233705290993851,False
cfg11_lb5_wp40_tf0.25_pm2,GOLD,5,40,0.25,2,6.0,2.180646355786616,0.4946046214348939,2.2312322553607693,0.5049170813430391,False,2.177407208869234,0.4919009749137425,2.227883543414292,0.5019039393179513,False
cfg11_lb5_wp40_tf0.25_pm2,SILVER,5,40,0.25,2,6.0,1.6574773670035157,0.3202897386784459,1.686659698183187,0.3196772758715409,False,1.6550237591083357,0.3187493018899106,1.6841286627489933,0.31790937005101605,False
cfg11_lb5_wp40_tf0.25_pm2,BTC,5,40,0.25,2,6.0,8.592507699048875,1.0225093751284635,9.855679074865842,1.0673092354078406,False,8.579734260622947,1.0204445821432344,9.84088617851966,1.0652491717139174,False
cfg11_lb5_wp40_tf0.25_pm2,OIL,5,40,0.25,2,6.0,1.1663609064564946,0.23616416443460694,1.1798550873762443,0.22782375575083372,False,1.1646446759492424,0.2347813997303897,1.1780850183556857,0.2262905906561879,False
cfg12_lb10_wp20_tf0.0_pm1,SP500,10,20,0.0,1,6.0,84.85764279011745,0.15274511104527003,85.27722344483453,0.1530965091120862,False,84.73023581335478,0.1519853765032224,85.14917987853534,0.15233705290993851,False
cfg12_lb10_wp20_tf0.0_pm1,GOLD,10,20,0.0,1,6.0,2.1955300946963625,0.4958713330816712,2.2312322553607693,0.5049170813430391,False,2.192266308058097,0.49327402046883395,2.227883543414292,0.5019039393179513,False
cfg12_lb10_wp20_tf0.0_pm1,SILVER,10,20,0.0,1,6.0,1.6630521744564777,0.32559728828158657,1.686659698183187,0.3196772758715409,False,1.660587904214973,0.3241243564271111,1.6841286627489933,0.31790937005101605,False
cfg12_lb10_wp20_tf0.0_pm1,BTC,10,20,0.0,1,6.0,9.249242508031495,1.0487506258993702,9.855679074865842,1.0673092354078406,False,9.235474528241175,1.0466836636700736,9.84088617851966,1.0652491717139174,False
cfg12_lb10_wp20_tf0.0_pm1,OIL,10,20,0.0,1,6.0,1.169896241997205,0.2487533709194826,1.1798550873762443,0.22782375575083372,False,1.1681724136805973,0.24744575035639974,1.1780850183556857,0.2262905906561879,False
cfg13_lb10_wp20_tf0.0_pm2,SP500,10,20,0.0,2,6.0,84.88966361000548,0.15277206255425357,85.27722344483453,0.1530965091120862,False,84.76220729538286,0.1520123680997678,85.14917987853534,0.15233705290993851,False
cfg13_lb10_wp20_tf0.0_pm2,GOLD,10,20,0.0,2,6.0,2.2141098735990026,0.5047944931430255,2.2312322553607693,0.5049170813430391,False,2.210812206917042,0.5020560445198904,2.227883543414292,0.5019039393179513,False
cfg13_lb10_wp20_tf0.0_pm2,SILVER,10,20,0.0,2,6.0,1.676595585669965,0.3296753245239645,1.686659698183187,0.3196772758715409,False,1.6741049974984115,0.32811267086427215,1.6841286627489933,0.31790937005101605,False
cfg13_lb10_wp20_tf0.0_pm2,BTC,10,20,0.0,2,6.0,9.365904109395009,1.0528049356458773,9.855679074865842,1.0673092354078406,False,9.351939091547537,1.0507391163964979,9.84088617851966,1.0652491717139174,False
cfg13_lb10_wp20_tf0.0_pm2,OIL,10,20,0.0,2,6.0,1.1875769503741775,0.25545102823915194,1.1798550873762443,0.22782375575083372,True,1.1858205978870051,0.2540938845163409,1.1780850183556857,0.2262905906561879,True
cfg14_lb10_wp20_tf0.25_pm1,SP500,10,20,0.25,1,6.0,84.9835120866598,0.15285117949696622,85.27722344483453,0.1530965091120862,False,84.85591446982103,0.15209152152895158,85.14917987853534,0.15233705290993851,False
cfg14_lb10_wp20_tf0.25_pm1,GOLD,10,20,0.25,1,6.0,2.2086807021363066,0.5014979237560407,2.2312322553607693,0.5049170813430391,False,2.205389340226134,0.4987809434097884,2.227883543414292,0.5019039393179513,False
