config_id,asset,vvix_lookback,k,min_mult,max_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg12_vl252_k0.5_mn0.25_mx1.5,GOLD,252,0.5,0.25,1.5,2.231300949069143,0.5049348361638138,2.2312322553607693,0.5049170813430391,True,2.2279521339789605,0.5019216508686188,2.227883543414292,0.5019039393179513,True
cfg12_vl252_k0.5_mn0.25_mx1.5,SILVER,252,0.5,0.25,1.5,1.6867899139789646,0.3196973149528945,1.686659698183187,0.3196772758715409,True,1.68425868302556,0.3179294036256242,1.6841286627489933,0.31790937005101605,True
cfg12_vl252_k0.5_mn0.25_mx1.5,BTC,252,0.5,0.25,1.5,9.857220547541106,1.0674944866107552,9.855679074865842,1.0673092354078406,True,9.842425336671386,1.0654344876866797,9.84088617851966,1.0652491717139174,True
cfg12_vl252_k0.5_mn0.25_mx1.5,OIL,252,0.5,0.25,1.5,1.1802513978201026,0.22788858404594797,1.1798550873762443,0.22782375575083372,True,1.1784807337388168,0.22635539647205527,1.1780850183556857,0.2262905906561879,True
cfg13_vl252_k0.5_mn0.25_mx2.0,SP500,252,0.5,0.25,2.0,85.27726663857655,0.15309653872865528,85.27722344483453,0.1530965091120862,True,85.14922300742204,0.15233708249209535,85.14917987853534,0.15233705290993851,True
cfg13_vl252_k0.5_mn0.25_mx2.0,GOLD,252,0.5,0.25,2.0,2.231300949069143,0.5049348361638138,2.2312322553607693,0.5049170813430391,True,2.2279521339789605,0.5019216508686188,2.227883543414292,0.5019039393179513,True
cfg13_vl252_k0.5_mn0.25_mx2.0,SILVER,252,0.5,0.25,2.0,1.6867899139789646,0.3196973149528945,1.686659698183187,0.3196772758715409,True,1.68425868302556,0.3179294036256242,1.6841286627489933,0.31790937005101605,True
cfg13_vl252_k0.5_mn0.25_mx2.0,BTC,252,0.5,0.25,2.0,9.857220547541106,1.0674944866107552,9.855679074865842,1.0673092354078406,True,9.842425336671386,1.0654344876866797,9.84088617851966,1.0652491717139174,True
cfg13_vl252_k0.5_mn0.25_mx2.0,OIL,252,0.5,0.25,2.0,1.1802513978201026,0.22788858404594797,1.1798550873762443,0.22782375575083372,True,1.1784807337388168,0.22635539647205527,1.1780850183556857,0.2262905906561879,True
cfg14_vl252_k0.5_mn0.5_mx1.5,SP500,252,0.5,0.5,1.5,85.27726663857655,0.15309653872865528,85.27722344483453,0.1530965091120862,True,85.14922300742204,0.15233708249209535,85.14917987853534,0.15233705290993851,True
cfg14_vl252_k0.5_mn0.5_mx1.5,GOLD,252,0.5,0.5,1.5,2.231300949069143,0.5049348361638138,2.2312322553607693,0.5049170813430391,True,2.2279521339789605,0.5019216508686188,2.227883543414292,0.5019039393179513,True
cfg14_vl252_k0.5_mn0.5_mx1.5,SILVER,252,0.5,0.5,1.5,1.6867899139789646,0.3196973149528945,1.686659698183187,0.3196772758715409,True,1.68425868302556,0.3179294036256242,1.6841286627489933,0.31790937005101605,True
cfg14_vl252_k0.5_mn0.5_mx1.5,BTC,252,0.5,0.5,1.5,9.857220547541106,1.0674944866107552,9.855679074865842,1.0673092354078406,True,9.842425336671386,1.0654344876866797,9.84088617851966,1.0652491717139174,True
cfg14_vl252_k0.5_mn0.5_mx1.5,OIL,252,0.5,0.5,1.5,1.1802513978201026,0.22788858404594797,1.1798550873762443,0.22782375575083372,True,1.1784807337388168,0.22635539647205527,1.1780850183556857,0.2262905906561879,True
cfg15_vl252_k0.5_mn0.5_mx2.0,SP500,252,0.5,0.5,2.0,85.27726663857655,0.15309653872865528,85.27722344483453,0.1530965091120862,True,85.14922300742204,0.15233708249209535,85.14917987853534,0.15233705290993851,True
cfg15_vl252_k0.5_mn0.5_mx2.0,GOLD,252,0.5,0.5,2.0,2.231300949069143,0.5049348361638138,2.2312322553607693,0.5049170813430391,True,2.2279521339789605,0.5019216508686188,2.227883543414292,0.5019039393179513,True
cfg15_vl252_k0.5_mn0.5_mx2.0,SILVER,252,0.5,0.5,2.0,1.6867899139789646,0.3196973149528945,1.686659698183187,0.3196772758715409,True,1.68425868302556,0.3179294036256242,1.6841286627489933,0.31790937005101605,True
cfg15_vl252_k0.5_mn0.5_mx2.0,BTC,252,0.5,0.5,2.0,9.857220547541106,1.0674944866107552,9.855679074865842,1.0673092354078406,True,9.842425336671386,1.0654344876866797,9.84088617851966,1.0652491717139174,True
cfg15_vl252_k0.5_mn0.5_mx2.0,OIL,252,0.5,0.5,2.0,1.1802513978201026,0.22788858404594797,1.1798550873762443,0.22782375575083372,True,1.1784807337388168,0.22635539647205527,1.1780850183556857,0.2262905906561879,True
cfg16_vl252_k1.0_mn0.25_mx1.5,SP500,252,1.0,0.25,1.5,85.27727314618957,0.15309654056144828,85.27722344483453,0.1530965091120862,True,85.1492296144961,0.15233708432955936,85.14917987853534,0.15233705290993851,True
cfg16_vl252_k1.0_mn0.25_mx1.5,GOLD,252,1.0,0.25,1.5,2.231405964392234,0.5049625565801735,2.2312322553607693,0.5049170813430391,True,2.2280575108527216,0.501949356117096,2.227883543414292,0.5019039393179513,True
cfg16_vl252_k1.0_mn0.25_mx1.5,SILVER,252,1.0,0.25,1.5,1.6869532491990742,0.3197223454509276,1.686659698183187,0.3196772758715409,True,1.6844222922289347,0.3179544596727083,1.6841286627489933,0.31790937005101605,True
cfg16_vl252_k1.0_mn0.25_mx1.5,BTC,252,1.0,0.25,1.5,9.856528790860239,1.0674966478128445,9.855679074865842,1.0673092354078406,True,9.841735221160148,1.0654365443397935,9.84088617851966,1.0652491717139174,True
cfg16_vl252_k1.0_mn0.25_mx1.5,OIL,252,1.0,0.25,1.5,1.1805387202153468,0.22793637791848864,1.1798550873762443,0.22782375575083372,True,1.1787681434368154,0.22640318810315535,1.1780850183556857,0.2262905906561879,True
cfg17_vl252_k1.0_mn0.25_mx2.0,SP500,252,1.0,0.25,2.0,85.27727314618957,0.15309654056144828,85.27722344483453,0.1530965091120862,True,85.1492296144961,0.15233708432955936,85.14917987853534,0.15233705290993851,True
cfg17_vl252_k1.0_mn0.25_mx2.0,GOLD,252,1.0,0.25,2.0,2.231405964392234,0.5049625565801735,2.2312322553607693,0.5049170813430391,True,2.2280575108527216,0.501949356117096,2.227883543414292,0.5019039393179513,True
