config_id,asset,ac_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg10_aw20_pl504_k1.5_mn0.25,BTC,20,504,1.5,0.25,9.855328515787535,1.0673263966734339,9.855679074865842,1.0673092354078406,False,9.840538856500086,1.065266342450017,9.84088617851966,1.0652491717139174,False
cfg10_aw20_pl504_k1.5_mn0.25,OIL,20,504,1.5,0.25,1.1809193042998896,0.22804224647909316,1.1798550873762443,0.22782375575083372,True,1.1791476373560188,0.22650896242915303,1.1780850183556857,0.2262905906561879,True
cfg11_aw20_pl504_k1.5_mn0.5,SP500,20,504,1.5,0.5,85.27827249364695,0.15306441814143315,85.27722344483453,0.1530965091120862,False,85.15022735219944,0.1523048665189511,85.14917987853534,0.15233705290993851,False
cfg11_aw20_pl504_k1.5_mn0.5,GOLD,20,504,1.5,0.5,2.231203246356103,0.5048970369414463,2.2312322553607693,0.5049170813430391,False,2.227854577966698,0.5018837215495897,2.227883543414292,0.5019039393179513,False
cfg11_aw20_pl504_k1.5_mn0.5,SILVER,20,504,1.5,0.5,1.6868493025467723,0.3196863058741484,1.686659698183187,0.3196772758715409,True,1.68431798242134,0.31791829286458645,1.6841286627489933,0.31790937005101605,True
cfg11_aw20_pl504_k1.5_mn0.5,BTC,20,504,1.5,0.5,9.85545022948688,1.0673152453068309,9.855679074865842,1.0673092354078406,False,9.840657676912627,1.0652551446796812,9.84088617851966,1.0652491717139174,False
cfg11_aw20_pl504_k1.5_mn0.5,OIL,20,504,1.5,0.5,1.1805113278202486,0.22795142249595507,1.1798550873762443,0.22782375575083372,True,1.178740273453675,0.22641822438099155,1.1780850183556857,0.2262905906561879,True
cfg12_aw40_pl252_k0.5_mn0.25,SP500,40,252,0.5,0.25,85.27209220708086,0.15304640177975254,85.27722344483453,0.1530965091120862,False,85.14405634534307,0.15228684175250243,85.14917987853534,0.15233705290993851,False
cfg12_aw40_pl252_k0.5_mn0.25,GOLD,40,252,0.5,0.25,2.2311577406257954,0.5048872208363937,2.2312322553607693,0.5049170813430391,False,2.2278091405633007,0.5018739125901635,2.227883543414292,0.5019039393179513,False
cfg12_aw40_pl252_k0.5_mn0.25,SILVER,40,252,0.5,0.25,1.6868181531393107,0.3196907388525569,1.686659698183187,0.3196772758715409,True,1.6842868797847657,0.31792274904043816,1.6841286627489933,0.31790937005101605,True
