config_id,asset,hurst_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg07_hw100_pl504_k0.5_mn0.5,GOLD,100,504,0.5,0.5,2.231167689777011,0.5048871363714408,2.2312322553607693,0.5049170813430391,False,2.227819074775863,0.5018738826503051,2.227883543414292,0.5019039393179513,False
cfg07_hw100_pl504_k0.5_mn0.5,SILVER,100,504,0.5,0.5,1.6866701378113378,0.31967026937811693,1.686659698183187,0.3196772758715409,False,1.6841390867020256,0.31790226624022616,1.6841286627489933,0.31790937005101605,False
cfg07_hw100_pl504_k0.5_mn0.5,BTC,100,504,0.5,0.5,9.854293964781366,1.0672735840570848,9.855679074865842,1.0673092354078406,False,9.839503148180064,1.0652134879298456,9.84088617851966,1.0652491717139174,False
cfg07_hw100_pl504_k0.5_mn0.5,OIL,100,504,0.5,0.5,1.1800394183178342,0.22786022337762168,1.1798550873762443,0.22782375575083372,True,1.1782690725240912,0.22632702497883725,1.1780850183556857,0.2262905906561879,True
cfg08_hw100_pl504_k1.0_mn0.25,SP500,100,504,1.0,0.25,85.27001250320521,0.15303523058728424,85.27722344483453,0.1530965091120862,False,85.14197990192417,0.15227562043955392,85.14917987853534,0.15233705290993851,False
cfg08_hw100_pl504_k1.0_mn0.25,GOLD,100,504,1.0,0.25,2.230998968831364,0.5048427700147967,2.2312322553607693,0.5049170813430391,False,2.2276506071649598,0.5018293332641884,2.227883543414292,0.5019039393179513,False
cfg08_hw100_pl504_k1.0_mn0.25,SILVER,100,504,1.0,0.25,1.68611785184664,0.3195443895258954,1.686659698183187,0.3196772758715409,False,1.6835876299955355,0.3177761455412368,1.6841286627489933,0.31790937005101605,False
cfg08_hw100_pl504_k1.0_mn0.25,BTC,100,504,1.0,0.25,9.851672404447916,1.0672067548281579,9.855679074865842,1.0673092354078406,False,9.836888234817149,1.065146670337138,9.84088617851966,1.0652491717139174,False
cfg08_hw100_pl504_k1.0_mn0.25,OIL,100,504,1.0,0.25,1.180107297788308,0.22788721540956527,1.1798550873762443,0.22782375575083372,True,1.1783374454173405,0.22635404154240316,1.1780850183556857,0.2262905906561879,True
cfg09_hw100_pl504_k1.0_mn0.5,SP500,100,504,1.0,0.5,85.26805883193167,0.15302770183206452,85.27722344483453,0.1530965091120862,False,85.14002902632166,0.15226812209941604,85.14917987853534,0.15233705290993851,False
cfg09_hw100_pl504_k1.0_mn0.5,GOLD,100,504,1.0,0.5,2.2311143515004552,0.5048698573232884,2.2312322553607693,0.5049170813430391,False,2.2277658165868064,0.5018565504196847,2.227883543414292,0.5019039393179513,False
cfg09_hw100_pl504_k1.0_mn0.5,SILVER,100,504,1.0,0.5,1.6866871522059703,0.31966977804340607,1.686659698183187,0.3196772758715409,False,1.6841560755495186,0.3179017453600553,1.6841286627489933,0.31790937005101605,False
cfg09_hw100_pl504_k1.0_mn0.5,BTC,100,504,1.0,0.5,9.853027697609088,1.0672417134314311,9.855679074865842,1.0673092354078406,False,9.838238782470093,1.0651815999417473,9.84088617851966,1.0652491717139174,False
cfg09_hw100_pl504_k1.0_mn0.5,OIL,100,504,1.0,0.5,1.1801388097596786,0.22787976206014837,1.1798550873762443,0.22782375575083372,True,1.1783683147734452,0.22634654756320582,1.1780850183556857,0.2262905906561879,True
cfg10_hw100_pl504_k1.5_mn0.25,SP500,100,504,1.5,0.25,85.26302414941344,0.15299721010841671,85.27722344483453,0.1530965091120862,False,85.13500205977485,0.15223752840216417,85.14917987853534,0.15233705290993851,False
cfg10_hw100_pl504_k1.5_mn0.25,GOLD,100,504,1.5,0.25,2.2309605314138174,0.504834037457523,2.2312322553607693,0.5049170813430391,False,2.2276122274612575,0.5018205097190955,2.227883543414292,0.5019039393179513,False
cfg10_hw100_pl504_k1.5_mn0.25,SILVER,100,504,1.5,0.25,1.6861304807643804,0.31953657973657074,1.686659698183187,0.3196772758715409,False,1.6836002399509298,0.3177682446863666,1.6841286627489933,0.31790937005101605,False
cfg10_hw100_pl504_k1.5_mn0.25,BTC,100,504,1.5,0.25,9.849603315965457,1.0671540446575076,9.855679074865842,1.0673092354078406,False,9.834822253074146,1.065093933074827,9.84088617851966,1.0652491717139174,False
cfg10_hw100_pl504_k1.5_mn0.25,OIL,100,504,1.5,0.25,1.1800938395547718,0.22787405150056092,1.1798550873762443,0.22782375575083372,True,1.1783241548751762,0.22634082996017788,1.1780850183556857,0.2262905906561879,True
cfg11_hw100_pl504_k1.5_mn0.5,SP500,100,504,1.5,0.5,85.2670655605106,0.15302088223509505,85.27722344483453,0.1530965091120862,False,85.13903724629975,0.15226128905236255,85.14917987853534,0.15233705290993851,False
cfg11_hw100_pl504_k1.5_mn0.5,GOLD,100,504,1.5,0.5,2.2310964975887306,0.5048657023308697,2.2312322553607693,0.5049170813430391,False,2.227747989482762,0.5018523806764924,2.227883543414292,0.5019039393179513,False
cfg11_hw100_pl504_k1.5_mn0.5,SILVER,100,504,1.5,0.5,1.6866403528170943,0.31965841359408553,1.686659698183187,0.3196772758715409,False,1.684109346429993,0.31789036478514227,1.6841286627489933,0.31790937005101605,False
cfg11_hw100_pl504_k1.5_mn0.5,BTC,100,504,1.5,0.5,9.852405059662278,1.067226308602335,9.855679074865842,1.0673092354078406,False,9.837617079415102,1.065166188205199,9.84088617851966,1.0652491717139174,False
cfg11_hw100_pl504_k1.5_mn0.5,OIL,100,504,1.5,0.5,1.1801241502675128,0.22787193582194348,1.1798550873762443,0.22782375575083372,True,1.1783536772925294,0.22633869690494587,1.1780850183556857,0.2262905906561879,True
cfg12_hw126_pl252_k0.5_mn0.25,SP500,126,252,0.5,0.25,85.28144182827978,0.15310617302027865,85.27722344483453,0.1530965091120862,True,85.15339192807166,0.1523467016903907,85.14917987853534,0.15233705290993851,True
cfg12_hw126_pl252_k0.5_mn0.25,GOLD,126,252,0.5,0.25,2.2311536487552495,0.5048796845829285,2.2312322553607693,0.5049170813430391,False,2.227805054836709,0.5018664288708434,2.227883543414292,0.5019039393179513,False
cfg12_hw126_pl252_k0.5_mn0.25,SILVER,126,252,0.5,0.25,1.6867102357542476,0.31968255347555724,1.686659698183187,0.3196772758715409,True,1.6841791244378068,0.31791457873102663,1.6841286627489933,0.31790937005101605,True
cfg12_hw126_pl252_k0.5_mn0.25,BTC,126,252,0.5,0.25,9.853625924728341,1.0672500902079283,9.855679074865842,1.0673092354078406,False,9.83883611119018,1.0651899754767047,9.84088617851966,1.0652491717139174,False
cfg12_hw126_pl252_k0.5_mn0.25,OIL,126,252,0.5,0.25,1.1799121848453147,0.22782878255662622,1.1798550873762443,0.22782375575083372,True,1.1781420300928138,0.22629555538609247,1.1780850183556857,0.2262905906561879,True
cfg13_hw126_pl252_k0.5_mn0.5,SP500,126,252,0.5,0.5,85.28144182827978,0.15310617302027865,85.27722344483453,0.1530965091120862,True,85.15339192807166,0.1523467016903907,85.14917987853534,0.15233705290993851,True
cfg13_hw126_pl252_k0.5_mn0.5,GOLD,126,252,0.5,0.5,2.2311536487552495,0.5048796845829285,2.2312322553607693,0.5049170813430391,False,2.227805054836709,0.5018664288708434,2.227883543414292,0.5019039393179513,False
cfg13_hw126_pl252_k0.5_mn0.5,SILVER,126,252,0.5,0.5,1.6867102357542476,0.31968255347555724,1.686659698183187,0.3196772758715409,True,1.6841791244378068,0.31791457873102663,1.6841286627489933,0.31790937005101605,True
cfg13_hw126_pl252_k0.5_mn0.5,BTC,126,252,0.5,0.5,9.853625924728341,1.0672500902079283,9.855679074865842,1.0673092354078406,False,9.83883611119018,1.0651899754767047,9.84088617851966,1.0652491717139174,False
cfg13_hw126_pl252_k0.5_mn0.5,OIL,126,252,0.5,0.5,1.1799121848453147,0.22782878255662622,1.1798550873762443,0.22782375575083372,True,1.1781420300928138,0.22629555538609247,1.1780850183556857,0.2262905906561879,True
cfg14_hw126_pl252_k1.0_mn0.25,SP500,126,252,1.0,0.25,85.286922315512,0.15314963922760738,85.27722344483453,0.1530965091120862,True,85.15886430550496,0.1523901692397516,85.14917987853534,0.15233705290993851,True
cfg14_hw126_pl252_k1.0_mn0.25,GOLD,126,252,1.0,0.25,2.231144274093962,0.5048670135898269,2.2312322553607693,0.5049170813430391,False,2.227795694251479,0.5018535536223512,2.227883543414292,0.5019039393179513,False
cfg14_hw126_pl252_k1.0_mn0.25,SILVER,126,252,1.0,0.25,1.6866293022572894,0.31967207962818206,1.686659698183187,0.3196772758715409,False,1.6840983124626225,0.31790396397355225,1.6841286627489933,0.31790937005101605,False
cfg14_hw126_pl252_k1.0_mn0.25,BTC,126,252,1.0,0.25,9.849312577744492,1.0671215952110158,9.855679074865842,1.0673092354078406,False,9.834531435111314,1.0650614307862012,9.84088617851966,1.0652491717139174,False
cfg14_hw126_pl252_k1.0_mn0.25,OIL,126,252,1.0,0.25,1.17979084829085,0.22777192534383156,1.1798550873762443,0.22782375575083372,False,1.1780216185530892,0.226238635298026,1.1780850183556857,0.2262905906561879,False
cfg15_hw126_pl252_k1.0_mn0.5,SP500,126,252,1.0,0.5,85.27848037881765,0.15309629450038836,85.27722344483453,0.1530965091120862,False,85.15043492523974,0.1523368049590973,85.14917987853534,0.15233705290993851,False
cfg15_hw126_pl252_k1.0_mn0.5,GOLD,126,252,1.0,0.5,2.231184285845922,0.5048842442223357,2.2312322553607693,0.5049170813430391,False,2.2278356459257482,0.501870949524238,2.227883543414292,0.5019039393179513,False
cfg15_hw126_pl252_k1.0_mn0.5,SILVER,126,252,1.0,0.5,1.6866993497794667,0.3196798635958476,1.686659698183187,0.3196772758715409,True,1.684168254808339,0.31791185480094125,1.6841286627489933,0.31790937005101605,True
cfg15_hw126_pl252_k1.0_mn0.5,BTC,126,252,1.0,0.5,9.852252752020494,1.0672123293863514,9.855679074865842,1.0673092354078406,False,9.837465000463443,1.0651521909732133,9.84088617851966,1.0652491717139174,False
cfg15_hw126_pl252_k1.0_mn0.5,OIL,126,252,1.0,0.5,1.1799414583086194,0.22784407967957726,1.1798550873762443,0.22782375575083372,True,1.1781712596458807,0.22631084730998896,1.1780850183556857,0.2262905906561879,True
cfg16_hw126_pl252_k1.5_mn0.25,SP500,126,252,1.5,0.25,85.28204815706034,0.15313692597021195,85.27722344483453,0.1530965091120862,True,85.15399750287365,0.15237741824105588,85.14917987853534,0.15233705290993851,True
cfg16_hw126_pl252_k1.5_mn0.25,GOLD,126,252,1.5,0.25,2.2311478430512066,0.5048673801702255,2.2312322553607693,0.5049170813430391,False,2.227799257849929,0.5018538668563871,2.227883543414292,0.5019039393179513,False
cfg16_hw126_pl252_k1.5_mn0.25,SILVER,126,252,1.5,0.25,1.6866343161305095,0.3196849501326606,1.686659698183187,0.3196772758715409,False,1.684103318807503,0.31791678799316553,1.6841286627489933,0.31790937005101605,False
cfg16_hw126_pl252_k1.5_mn0.25,BTC,126,252,1.5,0.25,9.846927075463354,1.067054123819122,9.855679074865842,1.0673092354078406,False,9.832150030951196,1.0649939378593036,9.84088617851966,1.0652491717139174,False
cfg16_hw126_pl252_k1.5_mn0.25,OIL,126,252,1.5,0.25,1.1799409543364396,0.22781753109635455,1.1798550873762443,0.22782375575083372,False,1.1781714992142265,0.226284238457105,1.1780850183556857,0.2262905906561879,False
cfg17_hw126_pl252_k1.5_mn0.5,SP500,126,252,1.5,0.5,85.27731001846874,0.15309352566796755,85.27722344483453,0.1530965091120862,False,85.1492663221886,0.1523340315687537,85.14917987853534,0.15233705290993851,False
cfg17_hw126_pl252_k1.5_mn0.5,GOLD,126,252,1.5,0.5,2.231231872887615,0.5048972639313142,2.2312322553607693,0.5049170813430391,False,2.2278831615154284,0.5018839645087606,2.227883543414292,0.5019039393179513,False
cfg17_hw126_pl252_k1.5_mn0.5,SILVER,126,252,1.5,0.5,1.6867210381446136,0.3196861738438463,1.686659698183187,0.3196772758715409,True,1.6841899106083746,0.31791815892852127,1.6841286627489933,0.31790937005101605,True
cfg17_hw126_pl252_k1.5_mn0.5,BTC,126,252,1.5,0.5,9.851967266418388,1.0672066454968452,9.855679074865842,1.0673092354078406,False,9.837179943518409,1.065146500219998,9.84088617851966,1.0652491717139174,False
cfg17_hw126_pl252_k1.5_mn0.5,OIL,126,252,1.5,0.5,1.1799741255384761,0.22784620909267128,1.1798550873762443,0.22782375575083372,True,1.1782038778258443,0.22631296748485816,1.1780850183556857,0.2262905906561879,True
cfg18_hw126_pl504_k0.5_mn0.25,SP500,126,504,0.5,0.25,85.27902573905116,0.15309457129480106,85.27722344483453,0.1530965091120862,False,85.15097946660505,0.1523350874672877,85.14917987853534,0.15233705290993851,False
cfg18_hw126_pl504_k0.5_mn0.25,GOLD,126,504,0.5,0.25,2.231114227256024,0.5048714622995705,2.2312322553607693,0.5049170813430391,False,2.2277656925289238,0.5018582038569404,2.227883543414292,0.5019039393179513,False
cfg18_hw126_pl504_k0.5_mn0.25,SILVER,126,504,0.5,0.25,1.6867334631456135,0.31968514906892354,1.686659698183187,0.3196772758715409,True,1.6842023169532168,0.31791717437929384,1.6841286627489933,0.31790937005101605,True
cfg18_hw126_pl504_k0.5_mn0.25,BTC,126,504,0.5,0.25,9.855144834221193,1.0672983413448878,9.855679074865842,1.0673092354078406,False,9.840352740038155,1.065238252818718,9.84088617851966,1.0652491717139174,False
cfg18_hw126_pl504_k0.5_mn0.25,OIL,126,504,0.5,0.25,1.1798271636338942,0.22780144531744387,1.1798550873762443,0.22782375575083372,False,1.178057136540875,0.22626820505042483,1.1780850183556857,0.2262905906561879,False
cfg19_hw126_pl504_k0.5_mn0.5,SP500,126,504,0.5,0.5,85.27902573905116,0.15309457129480106,85.27722344483453,0.1530965091120862,False,85.15097946660505,0.1523350874672877,85.14917987853534,0.15233705290993851,False
cfg19_hw126_pl504_k0.5_mn0.5,GOLD,126,504,0.5,0.5,2.231114227256024,0.5048714622995705,2.2312322553607693,0.5049170813430391,False,2.2277656925289238,0.5018582038569404,2.227883543414292,0.5019039393179513,False
cfg19_hw126_pl504_k0.5_mn0.5,SILVER,126,504,0.5,0.5,1.6867334631456135,0.31968514906892354,1.686659698183187,0.3196772758715409,True,1.6842023169532168,0.31791717437929384,1.6841286627489933,0.31790937005101605,True
cfg19_hw126_pl504_k0.5_mn0.5,BTC,126,504,0.5,0.5,9.855144834221193,1.0672983413448878,9.855679074865842,1.0673092354078406,False,9.840352740038155,1.065238252818718,9.84088617851966,1.0652491717139174,False
cfg19_hw126_pl504_k0.5_mn0.5,OIL,126,504,0.5,0.5,1.1798271636338942,0.22780144531744387,1.1798550873762443,0.22782375575083372,False,1.178057136540875,0.22626820505042483,1.1780850183556857,0.2262905906561879,False
cfg20_hw126_pl504_k1.0_mn0.25,SP500,126,504,1.0,0.25,85.27961226399184,0.1531110113769781,85.27722344483453,0.1530965091120862,True,85.15156518039166,0.15235150311928344,85.14917987853534,0.15233705290993851,True
cfg20_hw126_pl504_k1.0_mn0.25,GOLD,126,504,1.0,0.25,2.2311542317148523,0.504878478189671,2.2312322553607693,0.5049170813430391,False,2.2278056369209973,0.5018650654810122,2.227883543414292,0.5019039393179513,False
cfg20_hw126_pl504_k1.0_mn0.25,SILVER,126,504,1.0,0.25,1.6865521114727025,0.31964157211942196,1.686659698183187,0.3196772758715409,False,1.684021237580108,0.31787344008030644,1.6841286627489933,0.31790937005101605,False
cfg20_hw126_pl504_k1.0_mn0.25,BTC,126,504,1.0,0.25,9.853116356169796,1.0672500441372252,9.855679074865842,1.0673092354078406,False,9.83833001844335,1.06518996883629,9.84088617851966,1.0652491717139174,False
cfg20_hw126_pl504_k1.0_mn0.25,OIL,126,504,1.0,0.25,1.1797803155764652,0.22777771539462757,1.1798550873762443,0.22782375575083372,False,1.1780111016535928,0.22624446318906857,1.1780850183556857,0.2262905906561879,False
cfg21_hw126_pl504_k1.0_mn0.5,SP500,126,504,1.0,0.5,85.27485411553032,0.15307770560828365,85.27722344483453,0.1530965091120862,False,85.14681410679225,0.15231819364003468,85.14917987853534,0.15233705290993851,False
cfg21_hw126_pl504_k1.0_mn0.5,GOLD,126,504,1.0,0.5,2.2311402985278725,0.5048819401310809,2.2312322553607693,0.5049170813430391,False,2.227791724654727,0.5018686498814983,2.227883543414292,0.5019039393179513,False
cfg21_hw126_pl504_k1.0_mn0.5,SILVER,126,504,1.0,0.5,1.6867769734351237,0.3196860553925763,1.686659698183187,0.3196772758715409,True,1.6842457619119593,0.3179180480333303,1.6841286627489933,0.31790937005101605,True
cfg21_hw126_pl504_k1.0_mn0.5,BTC,126,504,1.0,0.5,9.854159684755796,1.0672741594139246,9.855679074865842,1.0673092354078406,False,9.839369069936394,1.065214056990658,9.84088617851966,1.0652491717139174,False
cfg21_hw126_pl504_k1.0_mn0.5,OIL,126,504,1.0,0.5,1.1798266780935909,0.22780358081029192,1.1798550873762443,0.22782375575083372,False,1.1780566517735196,0.226270325889571,1.1780850183556857,0.2262905906561879,False
cfg22_hw126_pl504_k1.5_mn0.25,SP500,126,504,1.5,0.25,85.27756055282504,0.1531101006457824,85.27722344483453,0.1530965091120862,True,85.14951663675538,0.15235056997182778,85.14917987853534,0.15233705290993851,True
cfg22_hw126_pl504_k1.5_mn0.25,GOLD,126,504,1.5,0.25,2.231234570786529,0.5049047216724234,2.2312322553607693,0.5049170813430391,False,2.227885855363425,0.5018912398216862,2.227883543414292,0.5019039393179513,False
cfg22_hw126_pl504_k1.5_mn0.25,SILVER,126,504,1.5,0.25,1.6866541108497055,0.31964695944029564,1.686659698183187,0.3196772758715409,False,1.6841230838048968,0.3178787459786606,1.6841286627489933,0.31790937005101605,False
cfg22_hw126_pl504_k1.5_mn0.25,BTC,126,504,1.5,0.25,9.851483464902433,1.067208452704124,9.855679074865842,1.0673092354078406,False,9.836699578964671,1.0651483597229572,9.84088617851966,1.0652491717139174,False
cfg22_hw126_pl504_k1.5_mn0.25,OIL,126,504,1.5,0.25,1.179658248596215,0.22773590431427249,1.1798550873762443,0.22782375575083372,False,1.1778892179570948,0.22620257338108965,1.1780850183556857,0.2262905906561879,False
cfg23_hw126_pl504_k1.5_mn0.5,SP500,126,504,1.5,0.5,85.27323259817724,0.1530740787582669,85.27722344483453,0.1530965091120862,False,85.14519502415044,0.15231456061708018,85.14917987853534,0.15233705290993851,False
cfg23_hw126_pl504_k1.5_mn0.5,GOLD,126,504,1.5,0.5,2.2311849586088224,0.5048958334654454,2.2312322553607693,0.5049170813430391,False,2.2278363176784994,0.5018825393418406,2.227883543414292,0.5019039393179513,False
cfg23_hw126_pl504_k1.5_mn0.5,SILVER,126,504,1.5,0.5,1.686758125273645,0.3196769223746287,1.686659698183187,0.3196772758715409,False,1.6842269420510239,0.3179088976968359,1.6841286627489933,0.31790937005101605,False
cfg23_hw126_pl504_k1.5_mn0.5,BTC,126,504,1.5,0.5,9.853701893983859,1.0672628574404788,9.855679074865842,1.0673092354078406,False,9.838911966537973,1.0652027508355524,9.84088617851966,1.0652491717139174,False
cfg23_hw126_pl504_k1.5_mn0.5,OIL,126,504,1.5,0.5,1.1798412822507467,0.22780843224017736,1.1798550873762443,0.22782375575083372,False,1.1780712340025101,0.22627517635170333,1.1780850183556857,0.2262905906561879,False
