config_id,asset,sharpe_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg06_sw40_pl756_k0.5_mm0.25,SP500,40,756,0.5,0.25,85.28189172068694,0.1531163666626683,85.27722344483453,0.1530965091120862,True,85.15384114496472,0.1523568889422782,85.14917987853534,0.15233705290993851,True
cfg06_sw40_pl756_k0.5_mm0.25,GOLD,40,756,0.5,0.25,2.2312974554225,0.5049338847271803,2.2312322553607693,0.5049170813430391,True,2.227948645578032,0.5019206555746369,2.227883543414292,0.5019039393179513,True
cfg06_sw40_pl756_k0.5_mm0.25,SILVER,40,756,0.5,0.25,1.686795384744365,0.3196992417624671,1.686659698183187,0.3196772758715409,True,1.6842641455765939,0.3179312924471108,1.6841286627489933,0.31790937005101605,True
cfg06_sw40_pl756_k0.5_mm0.25,BTC,40,756,0.5,0.25,9.853593783308972,1.0672670082161178,9.855679074865842,1.0673092354078406,False,9.838804018031196,1.065206875144762,9.84088617851966,1.0652491717139174,False
cfg06_sw40_pl756_k0.5_mm0.25,OIL,40,756,0.5,0.25,1.180447545031076,0.22792512980870377,1.1798550873762443,0.22782375575083372,True,1.1786765864344595,0.22639194466035714,1.1780850183556857,0.2262905906561879,True
cfg07_sw40_pl756_k0.5_mm0.5,SP500,40,756,0.5,0.5,85.28189172068694,0.1531163666626683,85.27722344483453,0.1530965091120862,True,85.15384114496472,0.1523568889422782,85.14917987853534,0.15233705290993851,True
cfg07_sw40_pl756_k0.5_mm0.5,GOLD,40,756,0.5,0.5,2.2312974554225,0.5049338847271803,2.2312322553607693,0.5049170813430391,True,2.227948645578032,0.5019206555746369,2.227883543414292,0.5019039393179513,True
cfg07_sw40_pl756_k0.5_mm0.5,SILVER,40,756,0.5,0.5,1.686795384744365,0.3196992417624671,1.686659698183187,0.3196772758715409,True,1.6842641455765939,0.3179312924471108,1.6841286627489933,0.31790937005101605,True
cfg07_sw40_pl756_k0.5_mm0.5,BTC,40,756,0.5,0.5,9.853593783308972,1.0672670082161178,9.855679074865842,1.0673092354078406,False,9.838804018031196,1.065206875144762,9.84088617851966,1.0652491717139174,False
cfg07_sw40_pl756_k0.5_mm0.5,OIL,40,756,0.5,0.5,1.180447545031076,0.22792512980870377,1.1798550873762443,0.22782375575083372,True,1.1786765864344595,0.22639194466035714,1.1780850183556857,0.2262905906561879,True
cfg08_sw40_pl756_k1.0_mm0.25,SP500,40,756,1.0,0.25,85.26754402098967,0.15305116043164863,85.27722344483453,0.1530965091120862,False,85.13951498836006,0.15229152509160496,85.14917987853534,0.15233705290993851,False
cfg08_sw40_pl756_k1.0_mm0.25,GOLD,40,756,1.0,0.25,2.2312568280683216,0.5049397583284357,2.2312322553607693,0.5049170813430391,True,2.2279080792258905,0.5019263368278584,2.227883543414292,0.5019039393179513,True
cfg08_sw40_pl756_k1.0_mm0.25,SILVER,40,756,1.0,0.25,1.686791505541432,0.31969356228027257,1.686659698183187,0.3196772758715409,True,1.6842602721982967,0.3179255078026186,1.6841286627489933,0.31790937005101605,True
cfg08_sw40_pl756_k1.0_mm0.25,BTC,40,756,1.0,0.25,9.851700222451296,1.067227150973696,9.855679074865842,1.0673092354078406,False,9.836913300357953,1.0651669543007631,9.84088617851966,1.0652491717139174,False
cfg08_sw40_pl756_k1.0_mm0.25,OIL,40,756,1.0,0.25,1.1808403537112109,0.22797952912784716,1.1798550873762443,0.22782375575083372,True,1.179068805311772,0.2264462354926852,1.1780850183556857,0.2262905906561879,True
cfg09_sw40_pl756_k1.0_mm0.5,SP500,40,756,1.0,0.5,85.28375958398081,0.1531277002465986,85.27722344483453,0.1530965091120862,True,85.1557062036588,0.15236822290472946,85.14917987853534,0.15233705290993851,True
cfg09_sw40_pl756_k1.0_mm0.5,GOLD,40,756,1.0,0.5,2.2313436061070084,0.5049436141814064,2.2312322553607693,0.5049170813430391,True,2.2279947269672267,0.5019303445430073,2.227883543414292,0.5019039393179513,True
cfg09_sw40_pl756_k1.0_mm0.5,SILVER,40,756,1.0,0.5,1.6868575910159778,0.31970851546134355,1.686659698183187,0.3196772758715409,True,1.6843262584454013,0.3179405425534116,1.6841286627489933,0.31790937005101605,True
cfg09_sw40_pl756_k1.0_mm0.5,BTC,40,756,1.0,0.5,9.852159644486518,1.0672306712515813,9.855679074865842,1.0673092354078406,False,9.837372032570311,1.0651705240055245,9.84088617851966,1.0652491717139174,False
cfg09_sw40_pl756_k1.0_mm0.5,OIL,40,756,1.0,0.5,1.1806167444811912,0.22795272616732198,1.1798550873762443,0.22782375575083372,True,1.1788455318313455,0.22641952236223006,1.1780850183556857,0.2262905906561879,True
cfg10_sw40_pl756_k1.5_mm0.25,SP500,40,756,1.5,0.25,85.26406061395122,0.15306551261532178,85.27722344483453,0.1530965091120862,False,85.13603681166289,0.15230587938819257,85.14917987853534,0.15233705290993851,False
cfg10_sw40_pl756_k1.5_mm0.25,GOLD,40,756,1.5,0.25,2.2313532510765666,0.5049662443302594,2.2312322553607693,0.5049170813430391,True,2.2280043574548443,0.5019527513924485,2.227883543414292,0.5019039393179513,True
cfg10_sw40_pl756_k1.5_mm0.25,SILVER,40,756,1.5,0.25,1.686697989463179,0.3196800712891547,1.686659698183187,0.3196772758715409,True,1.6841668965345697,0.31791196819323536,1.6841286627489933,0.31790937005101605,True
cfg10_sw40_pl756_k1.5_mm0.25,BTC,40,756,1.5,0.25,9.85018339299804,1.0671876516804117,9.855679074865842,1.0673092354078406,False,9.83539887766352,1.0651274421824397,9.84088617851966,1.0652491717139174,False
cfg10_sw40_pl756_k1.5_mm0.25,OIL,40,756,1.5,0.25,1.1808807435096667,0.2279802299339767,1.1798550873762443,0.22782375575083372,True,1.1791091344648843,0.22644688318961667,1.1780850183556857,0.2262905906561879,True
cfg11_sw40_pl756_k1.5_mm0.5,SP500,40,756,1.5,0.5,85.28340043111258,0.15313035542485107,85.27722344483453,0.1530965091120862,True,85.15534759005953,0.15237087904350968,85.14917987853534,0.15233705290993851,True
cfg11_sw40_pl756_k1.5_mm0.5,GOLD,40,756,1.5,0.5,2.2313737460050027,0.5049515721134272,2.2312322553607693,0.5049170813430391,True,2.228024821610123,0.5019382951685969,2.227883543414292,0.5019039393179513,True
cfg11_sw40_pl756_k1.5_mm0.5,SILVER,40,756,1.5,0.5,1.686859933633805,0.31970870983121447,1.686659698183187,0.3196772758715409,True,1.6843285975457838,0.3179407265371241,1.6841286627489933,0.31790937005101605,True
