date,excess_return
1,-0.0019786358098162317
2,0.002427065949818319
3,-0.009803154234978484
4,0.01373497880314436
5,0.01055482271345023
6,-0.0005632076632109406
7,-0.017266799430674086
8,0.009644304329624997
9,0.007074060184444631
10,0.0022861972212032235
11,-0.005100655183569502
12,-0.0058058129133173875
13,-0.00019515693237457388
14,0.012433139641765067
15,0.02117826955371387
16,-0.0045851142113563
17,0.016819887272931554
18,-0.0002873675075371285
19,-0.0063274559021045725
20,-0.015161343745153433
21,-0.010750737909656105
22,0.009952377150688151
23,0.003691565034449251
24,0.0029573728302433543
25,0.008007086486444926
26,-0.0004174085462272714
27,0.0012712609756388104
28,-0.0003730109890014655
29,1.965627212485721e-06
30,-1.0038458376770976e-06
31,2.964744884170756e-06
32,-8.408805300508249e-07
33,6.0187689819635185e-06
34,5.001771348878137e-07
35,6.669527393365904e-06
36,1.8855614742019356e-06
37,2.562297032371319e-06
38,4.2249268316085775e-06
39,-8.953935453082096e-07
40,-5.054300445062054e-07
41,2.7827263911373025e-06
42,3.6299476809276145e-06
43,-1.6648968610422087e-07
44,-2.3677750007333743e-07
45,1.3065929343358817e-06
46,-2.1947645572062413e-06
47,-9.865937379727185e-07
48,4.13807884322992e-06
49,-9.967050022874346e-07
50,5.373100070649173e-07
51,-2.386149682664929e-06
52,6.583225051759456e-07
53,1.9297156506059565e-07
54,-5.381158528106055e-07
55,-9.78608391832836e-07
56,-8.997843128599747e-06
57,-8.054116236300146e-06
58,-2.794756007729049e-06
59,-1.7793157585987983e-06
60,-1.930207832789854e-06
61,6.263073418333321e-07
62,1.591568469416771e-06
63,1.8721714501790387e-06
64,-3.2949601050491493e-06
65,-5.6227405095921055e-06
66,2.9774131204973742e-08
67,-1.8067799629761793e-07
68,-1.711567838835748e-06
69,1.034548543277225e-07
70,1.0615376708766888e-06
71,-7.280426429723263e-07
72,-1.427142260923553e-06
73,-1.7376140823532893e-06
74,-2.8182366746953845e-07
75,1.3580527871148718e-07
76,-4.4501265923369003e-07
77,-5.347409096190248e-07
78,-9.075860512908207e-07
79,-3.582739529051082e-07
80,6.368266349365826e-07
81,6.45480335892401e-07
82,1.2488137950406043e-07
83,6.072264164158625e-07
84,2.6283654643854957e-07
85,-6.696511372972225e-07
86,2.0006165017516507e-06
87,8.16560978833536e-08
88,-3.0136341064856966e-07
89,-3.057586585919481e-07
90,4.073931745285364e-07
91,4.566444579578999e-07
92,-4.390688768118878e-08
93,-4.7076226517006603e-07
94,-3.037746744816161e-07
95,5.043611375210588e-07
96,1.025385294672887e-07
97,-9.949765402694766e-08
98,1.5889740168084643e-07
99,-7.277549660678062e-08
100,-4.182958186937924e-07
101,1.8697120367505705e-07
102,-6.74458846972037e-07
103,-7.145794060692268e-07
104,3.8327093807577486e-07
