date,excess_return
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,-2.572521928367877e-07
118,-1.283417816466681e-12
119,-1.6551648940321683e-12
120,-8.666622974828897e-13
121,-2.335487359061972e-12
122,-1.8960152528446627e-06
123,6.234557863304957e-07
124,-8.35900288986835e-08
125,-1.3775384562597637e-06
126,1.7939748313988701e-06
127,-5.515104983810915e-07
128,9.15578723947874e-13
129,-4.330247271866483e-12
130,-4.09567935122368e-12
131,-4.203124945467707e-06
132,-2.2628739507490892e-05
133,-9.242065414172274e-06
134,-2.02547504546402e-08
135,-1.988127958885144e-06
136,-7.838994122444377e-06
137,-1.3931562570235202e-10
138,-9.725820149242281e-11
139,-5.577676098766915e-11
140,-1.2295617857205344e-10
141,-1.739578259218888e-10
142,-6.93803237084012e-11
143,2.2793256171382836e-11
144,-6.140599140280756e-11
145,-6.44500230961853e-11
146,-2.1390609175497845e-06
147,1.935743813819002e-06
148,-2.744626029103081e-05
149,-9.196936675337497e-07
150,-4.266263237218127e-06
151,-1.0821609071065552e-07
152,3.4203129217758035e-11
153,-8.089968694946492e-11
154,-5.908660227760266e-11
155,-1.0321936638746365e-10
156,-3.398259451614649e-11
157,-8.828345108291558e-06
158,-5.63457748437024e-06
159,-1.692800546404527e-07
160,-2.4902948652094636e-06
161,-1.2724390603402468e-07
162,-2.2768853469301576e-11
163,2.3467605636540156e-10
164,-1.0518519388824642e-11
165,5.003268910286352e-11
166,-4.2511327791316944e-11
167,-5.000123239895515e-07
168,5.823250770475852e-11
169,2.0430634961599024e-11
170,2.2075674621646613e-12
171,4.074205808279885e-06
