date,excess_return
1,-0.002638181079754931
2,0.0032306346770751837
3,-0.013107498485227343
4,0.018571152588098515
5,0.013987811547116213
6,-0.00076028478649941
7,-0.0226221944803058
8,0.012884974423841955
9,0.009489027965075624
10,0.003028396934070754
11,-0.00678286875677836
12,-0.007803346374358755
13,-0.00023252591480653616
14,0.016832416323268373
15,0.027941816859379576
16,-0.006010912199763218
17,0.02179009647649761
18,-0.0003641681429656485
19,-0.006743071389221122
20,-0.00739131288207262
21,-0.002381166599533957
22,8.741177711231174e-05
23,5.290791028600417e-06
24,-1.9695313912659882e-06
25,-1.1277608716309118e-05
26,9.663627115208406e-06
27,-4.460178630294465e-06
28,9.925664306353887e-06
29,1.366489746912336e-06
30,-2.550518585953121e-06
31,2.9636768072549556e-06
32,-7.61836217755274e-07
33,4.4226763427523965e-06
34,8.823047467299005e-07
35,8.449144899769222e-06
36,3.4291449902079663e-06
37,2.232301871574194e-06
38,3.6134639096019326e-06
39,8.108995952049725e-07
40,1.4556021980194346e-06
41,5.003964314109766e-06
42,3.909044804872863e-06
43,-9.250613770550586e-07
44,5.641898282338075e-07
45,1.9130260036526183e-06
46,-2.5568579577139872e-06
47,-1.660832084726671e-06
48,5.755499152559906e-06
49,-7.588139681491412e-07
50,3.228379868769338e-07
51,-9.40931597503969e-07
52,5.471251603328397e-07
53,7.176021267429888e-07
54,-6.876705160863139e-07
55,-1.3134407439885365e-06
56,-1.1043595035320486e-05
57,-1.0687160546907214e-05
58,-3.7286471308961565e-06
59,-1.2827290494232813e-06
60,-6.924593094925768e-07
61,3.331961414332341e-07
62,2.3492228270471927e-06
63,1.8404813200367799e-06
64,-3.8172097872379854e-06
65,-7.453145953073559e-06
66,-5.275108207580815e-07
67,-1.6664003497091073e-07
68,-2.2164523099332812e-06
69,-1.7358133570510858e-07
70,1.2331569180457081e-06
71,-6.819642171418394e-07
72,-1.0371593042846073e-06
73,-1.7818694431959158e-06
74,6.402067165289793e-08
75,2.718518946842607e-07
76,-3.5130754205692227e-07
77,-2.1751801586589182e-07
78,-1.0137023622291963e-06
79,-3.2469474220420125e-07
80,5.288845407624975e-07
81,4.310324949408084e-07
82,-2.0778121445630404e-09
83,4.975266074680462e-07
84,4.2966850195558236e-07
85,-2.0979580694913125e-07
86,2.312976087592844e-06
87,7.518729965294568e-08
88,-3.584713515580873e-07
89,-5.547897616864361e-07
90,1.3515045411693903e-07
91,2.773040964410001e-07
92,-2.588078601650778e-07
93,-3.331236430037521e-07
94,-2.8339417275091704e-07
95,5.257584951401384e-07
96,3.63417298920865e-08
97,-9.252230541711981e-08
98,-3.363535209466306e-07
99,-7.349128023914631e-08
100,-6.284287033198055e-07
101,3.8565254945055474e-08
102,-6.335737618545779e-07
103,-6.117406139205528e-07
104,2.8016602320324325e-07
105,4.543891916064524e-08
106,-1.6508781235380355e-07
107,-1.186825024479532e-07
108,-1.2948266563395095e-07
109,5.124068799045034e-07
110,-9.111437377917753e-08
111,2.3139759854906572e-07
112,-1.6705852265985754e-07
113,-3.6922215926882276e-07
114,5.7810685172299256e-08
115,-1.8636585179532262e-07
116,1.0398703909064722e-07
