date,excess_return
1,-0.002638181079754931
2,0.0032306346770751837
3,-0.013107498485227343
4,0.018571152588098515
5,0.013987811547116213
6,-0.00076028478649941
7,-0.0226221944803058
8,0.012884974423841955
9,0.009489027965075624
10,0.003028396934070754
11,-0.00678286875677836
12,-0.007803346374358755
13,-0.00023252591480653616
14,0.016832416323268373
15,0.027941816859379576
16,-0.006010912199763218
17,0.02179009647649761
18,-0.00016662821135591255
19,-0.008034480452672344
20,-0.019690413760460768
21,-0.01412440324691735
22,0.013297097870819475
23,0.0050451388874118265
24,0.00608583474384905
25,0.01286253681358467
26,0.0014214166242315861
27,-0.0012626104119705106
28,0.01928529046430838
29,0.0033401401990779344
30,0.001703444484829153
31,0.003500546223360801
32,-0.006396454634408499
33,-0.015356208677673067
34,0.011513628524389152
35,-0.006942703042836817
36,-0.0007252537110883361
37,-0.026627894021136765
38,-0.0028677109981678052
39,0.025563917664985957
40,0.0006011355306481114
41,-0.002894069616971229
42,0.0032154527422227686
43,0.013787758391428317
44,0.010797010619365244
45,-0.017620216734571637
46,0.012677346806477164
47,0.010560375517172548
48,-0.011395102301373061
49,-0.004013505784802552
50,-0.008609867608463561
51,0.011788915879866102
52,-0.001249824090310403
53,-0.00020565907780842885
54,-0.006598083843540481
55,-0.004552420133312207
56,0.005149225861656026
57,0.002816590974623323
58,0.00038746685120358835
59,-5.033675104026969e-06
60,-3.2499224863924427e-06
61,1.5129491264698202e-06
62,7.562188162002492e-06
63,6.4666814318492525e-06
64,-1.2290079234356099e-05
65,-2.3602676256206932e-05
66,-5.089073340514005e-07
67,-9.556799531740268e-08
68,-7.433081734453673e-06
69,-2.1478557865606263e-07
70,4.0377102570765546e-06
71,-2.738238356814193e-06
72,-4.3323275911832935e-06
73,-6.240146874758601e-06
74,-5.579549166689902e-07
75,5.84932282032824e-07
76,-1.699764559659478e-06
77,-1.3085841036764023e-06
78,-3.584485832397455e-06
79,-1.039000279301483e-06
80,1.9171126189432284e-06
81,1.4275750780168294e-06
82,2.022198493101257e-07
83,2.1358727314346736e-06
84,1.4626446883436727e-06
85,-2.4115021823867266e-06
86,7.633619640312616e-06
87,3.312216533934986e-07
88,-1.0869897481002866e-06
89,-1.5893470049377356e-06
90,-2.4076428983832442e-08
91,7.340993231741422e-07
92,-5.370174573249286e-07
93,-1.4089883827450578e-06
94,-9.998441756753351e-07
95,1.5910351375270082e-06
96,1.5177296472934642e-07
97,-9.30457835357501e-07
98,-1.0413410942433643e-06
99,-2.900128187821593e-07
100,-1.7942032703777143e-06
101,3.78582508009373e-07
102,-2.5752686375390964e-06
103,-2.6173437552845513e-06
104,6.11150742568789e-07
105,3.251388578373593e-07
106,-5.393779153539668e-07
107,-5.006611230928826e-07
108,-5.374034689920037e-07
109,1.87683400882932e-06
110,-5.352928119650713e-07
111,5.302676928442551e-07
112,-4.3216014899982724e-07
113,-1.226712461210866e-06
114,2.1448824285563717e-07
115,-3.8961322152974985e-07
116,2.398198093445103e-07
117,1.699410475008989e-07
118,2.398147693760677e-08
119,-4.837607855634473e-07
120,1.10706307301367e-06
121,1.9193586901167237e-06
122,1.1823756556950115e-06
