config_id,asset,skew_window,neg_threshold,pos_threshold,buy_multiplier,reduce_fraction,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg03_sw60_nt-0.5_pt0.25_bm2.0_rf0.95,SILVER,60,-0.5,0.25,2.0,0.95,1.686544114582665,0.3197137663892895,1.686659698183187,0.3196772758715409,False,1.6840132526974185,0.31794644727050886,1.6841286627489933,0.31790937005101605,False
cfg03_sw60_nt-0.5_pt0.25_bm2.0_rf0.95,BTC,60,-0.5,0.25,2.0,0.95,9.866410158421274,1.0699163038080173,9.855679074865842,1.0673092354078406,True,9.851603865124329,1.0678631446253983,9.84088617851966,1.0652491717139174,True
cfg03_sw60_nt-0.5_pt0.25_bm2.0_rf0.95,OIL,60,-0.5,0.25,2.0,0.95,1.179805973719892,0.2274980853342175,1.1798550873762443,0.22782375575083372,False,1.178036946141865,0.2259614650652875,1.1780850183556857,0.2262905906561879,False
cfg04_sw60_nt-0.5_pt0.5_bm1.5_rf0.85,SP500,60,-0.5,0.5,1.5,0.85,85.39535430880056,0.15423164873509876,85.27722344483453,0.1530965091120862,True,85.2671334157496,0.15347335657219546,85.14917987853534,0.15233705290993851,True
cfg04_sw60_nt-0.5_pt0.5_bm1.5_rf0.85,GOLD,60,-0.5,0.5,1.5,0.85,2.22635782837666,0.5043591205790553,2.2312322553607693,0.5049170813430391,False,2.223016435389624,0.501371899220298,2.227883543414292,0.5019039393179513,False
cfg04_sw60_nt-0.5_pt0.5_bm1.5_rf0.85,SILVER,60,-0.5,0.5,1.5,0.85,1.68466058613242,0.3191817273993247,1.686659698183187,0.3196772758715409,False,1.682134203067181,0.3174140418445997,1.6841286627489933,0.31790937005101605,False
cfg04_sw60_nt-0.5_pt0.5_bm1.5_rf0.85,BTC,60,-0.5,0.5,1.5,0.85,9.900108286441483,1.0777529100500407,9.855679074865842,1.0673092354078406,True,9.88525701839335,1.0757191575822087,9.84088617851966,1.0652491717139174,True
cfg04_sw60_nt-0.5_pt0.5_bm1.5_rf0.85,OIL,60,-0.5,0.5,1.5,0.85,1.1788188681962501,0.22698369420778433,1.1798550873762443,0.22782375575083372,False,1.1770530353540778,0.22544415703176132,1.1780850183556857,0.2262905906561879,False
cfg05_sw60_nt-0.5_pt0.5_bm1.5_rf0.95,SP500,60,-0.5,0.5,1.5,0.95,85.32289038356603,0.15350320041929097,85.27722344483453,0.1530965091120862,True,85.19477826392901,0.1527443874541697,85.14917987853534,0.15233705290993851,True
cfg05_sw60_nt-0.5_pt0.5_bm1.5_rf0.95,GOLD,60,-0.5,0.5,1.5,0.95,2.2307740857811176,0.5052062781410116,2.2312322553607693,0.5049170813430391,False,2.2274260617769532,0.5022009155222523,2.227883543414292,0.5019039393179513,False
cfg05_sw60_nt-0.5_pt0.5_bm1.5_rf0.95,SILVER,60,-0.5,0.5,1.5,0.95,1.68629397038791,0.31957831203858716,1.686659698183187,0.3196772758715409,False,1.6837634840945466,0.3178104761446265,1.6841286627489933,0.31790937005101605,False
cfg05_sw60_nt-0.5_pt0.5_bm1.5_rf0.95,BTC,60,-0.5,0.5,1.5,0.95,9.866495834343871,1.0698955927053786,9.855679074865842,1.0673092354078406,True,9.851689412404395,1.0678423886311676,9.84088617851966,1.0652491717139174,True
cfg05_sw60_nt-0.5_pt0.5_bm1.5_rf0.95,OIL,60,-0.5,0.5,1.5,0.95,1.1797817757900004,0.22761608782925502,1.1798550873762443,0.22782375575083372,False,1.1780127102781437,0.22608112873126893,1.1780850183556857,0.2262905906561879,False
cfg06_sw60_nt-0.5_pt0.5_bm2.0_rf0.85,SP500,60,-0.5,0.5,2.0,0.85,85.3873076422986,0.15416952965663075,85.27722344483453,0.1530965091120862,True,85.25909883132948,0.15341164879337907,85.14917987853534,0.15233705290993851,True
cfg06_sw60_nt-0.5_pt0.5_bm2.0_rf0.85,GOLD,60,-0.5,0.5,2.0,0.85,2.2289793442547903,0.5054085697419024,2.2312322553607693,0.5049170813430391,False,2.2256340150577247,0.5024197945554438,2.227883543414292,0.5019039393179513,False
cfg06_sw60_nt-0.5_pt0.5_bm2.0_rf0.85,SILVER,60,-0.5,0.5,2.0,0.85,1.6853433902100188,0.31932702980756,1.686659698183187,0.3196772758715409,False,1.6828144949212993,0.3175592705690002,1.6841286627489933,0.31790937005101605,False
cfg06_sw60_nt-0.5_pt0.5_bm2.0_rf0.85,BTC,60,-0.5,0.5,2.0,0.85,9.894388506085887,1.0760483980417221,9.855679074865842,1.0673092354078406,True,9.87954563483253,1.0740109533048183,9.84088617851966,1.0652491717139174,True
cfg06_sw60_nt-0.5_pt0.5_bm2.0_rf0.85,OIL,60,-0.5,0.5,2.0,0.85,1.179375542182931,0.22715920300397105,1.1798550873762443,0.22782375575083372,False,1.1776088734939325,0.22562057476937,1.1780850183556857,0.2262905906561879,False
cfg07_sw60_nt-0.5_pt0.5_bm2.0_rf0.95,SP500,60,-0.5,0.5,2.0,0.95,85.33098244021286,0.15354229077335213,85.27722344483453,0.1530965091120862,True,85.20285817034082,0.1527835697181992,85.14917987853534,0.15233705290993851,True
cfg07_sw60_nt-0.5_pt0.5_bm2.0_rf0.95,GOLD,60,-0.5,0.5,2.0,0.95,2.230866628342266,0.5052252691831035,2.2312322553607693,0.5049170813430391,False,2.2275184653853066,0.5022195958848156,2.227883543414292,0.5019039393179513,False
cfg07_sw60_nt-0.5_pt0.5_bm2.0_rf0.95,SILVER,60,-0.5,0.5,2.0,0.95,1.6865708286150403,0.3196472159338407,1.686659698183187,0.3196772758715409,False,1.6840399266186343,0.317879446284187,1.6841286627489933,0.31790937005101605,False
