config_id,asset,signal_choice,lookback_years,stress_pctile,stress_tilt_fraction,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg14_nfci_lb5_pc80_tf0.0,SILVER,nfci,5,80,0.0,6.0,1.6660770321672398,0.31655729404085553,1.686659698183187,0.3196772758715409,False,1.6635769016369746,0.3148220873170742,1.6841286627489933,0.31790937005101605,False
cfg14_nfci_lb5_pc80_tf0.0,BTC,nfci,5,80,0.0,6.0,9.791736428760712,1.0652378547713797,9.855679074865842,1.0673092354078406,False,9.777039542393666,1.0631818532343533,9.84088617851966,1.0652491717139174,False
cfg14_nfci_lb5_pc80_tf0.0,OIL,nfci,5,80,0.0,6.0,1.179682622628785,0.2192467800329862,1.1798550873762443,0.22782375575083372,False,1.177912812564304,0.21781326056632216,1.1780850183556857,0.2262905906561879,False
cfg15_nfci_lb5_pc80_tf0.25,SP500,nfci,5,80,0.25,6.0,85.27055858443357,0.15308850351731298,85.27722344483453,0.1530965091120862,False,85.14252502543216,0.15232893091945246,85.14917987853534,0.15233705290993851,False
cfg15_nfci_lb5_pc80_tf0.25,GOLD,nfci,5,80,0.25,6.0,2.2096517044049673,0.5086837599326732,2.2312322553607693,0.5049170813430391,False,2.206335395688156,0.5057146270332864,2.227883543414292,0.5019039393179513,False
cfg15_nfci_lb5_pc80_tf0.25,SILVER,nfci,5,80,0.25,6.0,1.6749252244789716,0.3174709038004215,1.686659698183187,0.3196772758715409,False,1.6724118083746662,0.31572633351541807,1.6841286627489933,0.31790937005101605,False
cfg15_nfci_lb5_pc80_tf0.25,BTC,nfci,5,80,0.25,6.0,9.807633740549976,1.065760913734602,9.855679074865842,1.0673092354078406,False,9.792912984345408,1.0637035493719154,9.84088617851966,1.0652491717139174,False
cfg15_nfci_lb5_pc80_tf0.25,OIL,nfci,5,80,0.25,6.0,1.181761637054162,0.22193433179581323,1.1798550873762443,0.22782375575083372,False,1.1799887053463998,0.22047227568413316,1.1780850183556857,0.2262905906561879,False
cfg16_nfci_lb5_pc90_tf0.0,SP500,nfci,5,90,0.0,6.0,85.32196315415517,0.1531280807759865,85.27722344483453,0.1530965091120862,True,85.19385241111513,0.1523685490935489,85.14917987853534,0.15233705290993851,True
cfg16_nfci_lb5_pc90_tf0.0,GOLD,nfci,5,90,0.0,6.0,2.2160283910957146,0.5091879384751302,2.2312322553607693,0.5049170813430391,False,2.21270250777426,0.5061502544674019,2.227883543414292,0.5019039393179513,False
cfg16_nfci_lb5_pc90_tf0.0,SILVER,nfci,5,90,0.0,6.0,1.6852421880898725,0.31917129187241816,1.686659698183187,0.3196772758715409,False,1.6827132810492127,0.31738799907074844,1.6841286627489933,0.31790937005101605,False
cfg16_nfci_lb5_pc90_tf0.0,BTC,nfci,5,90,0.0,6.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg16_nfci_lb5_pc90_tf0.0,OIL,nfci,5,90,0.0,6.0,1.192102561136616,0.22475888458825843,1.1798550873762443,0.22782375575083372,False,1.1903141025158168,0.22318295816919065,1.1780850183556857,0.2262905906561879,False
cfg17_nfci_lb5_pc90_tf0.25,SP500,nfci,5,90,0.25,6.0,85.31113320409253,0.15312040655325743,85.27722344483453,0.1530965091120862,True,85.18303872223869,0.15236089461295918,85.14917987853534,0.15233705290993851,True
cfg17_nfci_lb5_pc90_tf0.25,GOLD,nfci,5,90,0.25,6.0,2.2203572693501914,0.5082160932617859,2.2312322553607693,0.5049170813430391,False,2.2170248862115374,0.5051847075339165,2.227883543414292,0.5019039393179513,False
cfg17_nfci_lb5_pc90_tf0.25,SILVER,nfci,5,90,0.25,6.0,1.6860489039616844,0.31935853969310574,1.686659698183187,0.3196772758715409,False,1.683518785635932,0.31757924314966635,1.6841286627489933,0.31790937005101605,False
cfg17_nfci_lb5_pc90_tf0.25,BTC,nfci,5,90,0.25,6.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg17_nfci_lb5_pc90_tf0.25,OIL,nfci,5,90,0.25,6.0,1.1909308036581012,0.22588643327778452,1.1798550873762443,0.22782375575083372,False,1.189144104432915,0.22432073830163995,1.1780850183556857,0.2262905906561879,False
